,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score
605131,Austin Barnes,4.0,47.0,38.0,25.0,5.0,0.0,6.0,25.0,21.0,0.0,28.0,3.0,137.0,6.0,14.0,5.0,162.0,51.0,69.0,0.0,1.0,0.0,0.204,0.321,0.372,0.693,22.0,1.24,0.15432098765432098,0.037037037037037035,0.1728395061728395,0.205607476635514,0.2455350318471338,0.03499716630697706,83.0838672857921,-1.1868112830281736,0.2931400456684798,0.04137668877024466,70.13967544647285,-2.1155044454865446,0.7173694267515924,0.09979551442980945,96.60294600761804,-0.2441936082080379,78.06369426751593,36.95972886886178,35.86814621409922,-1.3545471192483263,39.968152866242036,22.663203086287876,55.04382470119522,-0.7928337754301584
621035,Chris Taylor,3.0,44.0,77.0,38.0,23.0,3.0,8.0,134.0,40.0,2.0,73.0,3.0,325.0,1.0,9.0,4.0,371.0,126.0,167.0,0.0,3.0,0.0,0.225,0.313,0.388,0.701,34.0,0.57,0.3611859838274933,0.0215633423180593,0.1967654986522911,0.34946236559139787,0.2455350318471338,0.03499716630697706,91.63661832991775,-0.5867627015002044,0.2931400456684798,0.04137668877024466,119.21345130259499,1.3612089704824646,0.7173694267515924,0.09979551442980945,97.71813153151552,-0.16402968455166198,78.06369426751593,36.95972886886178,93.51338120104438,-0.1370057200766438,39.968152866242036,22.663203086287876,85.06772908366534,-0.26334110158740104
641355,Cody Bellinger,118.0,86.0,130.0,59.0,22.0,3.0,17.0,127.0,32.0,0.0,86.0,2.0,425.0,2.0,11.0,7.0,463.0,165.0,211.0,0.0,4.0,0.0,0.202,0.259,0.388,0.647,54.0,0.66,0.27429805615550756,0.0367170626349892,0.1857451403887689,0.24210526315789474,0.2455350318471338,0.03499716630697706,82.26931956730394,-1.2439587669832175,0.2931400456684798,0.04137668877024466,82.59030682955488,-1.2334187202356763,0.7173694267515924,0.09979551442980945,90.19062924520762,-0.7051361692321984,78.06369426751593,36.95972886886178,110.16644908616186,0.21472846190628672,39.968152866242036,22.663203086287876,135.10756972111554,0.619146688150528
518692,Freddie Freeman,132.0,119.0,149.0,96.0,43.0,2.0,16.0,86.0,61.0,7.0,168.0,5.0,516.0,2.0,11.0,5.0,588.0,263.0,174.0,0.0,6.0,0.0,0.326,0.398,0.51,0.908,82.0,0.80,0.14625850340136054,0.027210884353741496,0.2857142857142857,0.3619047619047619,0.2455350318471338,0.03499716630697706,132.77127811356974,2.29918523822955,0.2931400456684798,0.04137668877024466,123.45797418413792,1.661919266138403,0.7173694267515924,0.09979551442980945,126.57355696236247,1.910211840057064,78.06369426751593,36.95972886886178,215.2088772845953,2.4333594559524636,39.968152866242036,22.663203086287876,205.1633466135458,1.8546295937836288
666158,Gavin Lux,28.0,105.0,80.0,62.0,18.0,7.0,6.0,79.0,46.0,0.0,108.0,0.0,369.0,2.0,7.0,3.0,418.0,158.0,173.0,0.0,3.0,0.0,0.293,0.368,0.428,0.796,42.0,1.31,0.18899521531100477,0.014354066985645933,0.2583732057416268,0.3554006968641115,0.2455350318471338,0.03499716630697706,119.33124075851511,1.3562517529713125,0.2931400456684798,0.04137668877024466,121.23921726683635,1.504727735497419,0.7173694267515924,0.09979551442980945,110.96095962779795,0.7879169088678022,78.06369426751593,36.95972886886178,138.3485639686684,0.8099709237235537,39.968152866242036,22.663203086287876,105.08366533864542,0.08965401430777059
593643,Hanser Alberto,5.0,45.0,35.0,12.0,8.0,2.0,2.0,23.0,2.0,0.0,32.0,0.0,135.0,1.0,0.0,4.0,137.0,50.0,72.0,0.0,0.0,0.0,0.237,0.248,0.37,0.618,14.0,1.29,0.1678832116788321,0.014598540145985401,0.23357664233576642,0.2727272727272727,0.2455350318471338,0.03499716630697706,96.5239046408467,-0.24387779776993707,0.2931400456684798,0.04137668877024466,93.03651164594126,-0.4933399348254899,0.7173694267515924,0.09979551442980945,86.14808172107931,-0.995730392486561,78.06369426751593,36.95972886886178,40.992167101827675,-1.2463212170997324,39.968152866242036,22.663203086287876,35.02788844621514,-1.14582889132533
608336,Joey Gallo,1.0,29.0,61.0,32.0,4.0,1.0,12.0,106.0,40.0,0.0,37.0,0.0,233.0,0.0,2.0,0.0,273.0,79.0,122.0,0.0,0.0,0.0,0.159,0.282,0.339,0.621,24.0,0.48,0.3882783882783883,0.04395604395604396,0.13553113553113552,0.21739130434782608,0.2455350318471338,0.03499716630697706,64.75654361980855,-2.4726296720166774,0.2931400456684798,0.04137668877024466,74.1595382685039,-1.8307105660694414,0.7173694267515924,0.09979551442980945,86.56627629254086,-0.9656689211154201,78.06369426751593,36.95972886886178,47.39719321148825,-1.1110388394139898,39.968152866242036,22.663203086287876,60.04780876494025,-0.7045849964563655
457759,Justin Turner,48.0,82.0,137.0,50.0,31.0,0.0,10.0,72.0,41.0,1.0,107.0,5.0,390.0,0.0,3.0,12.0,444.0,168.0,166.0,0.0,8.0,0.0,0.274,0.345,0.431,0.776,69.0,0.60,0.16216216216216217,0.02252252252252252,0.240990990990991,0.3069620253164557,0.2455350318471338,0.03499716630697706,111.59303743287762,0.8133506553983896,0.2931400456684798,0.04137668877024466,104.71514549179255,0.3340523386181587,0.7173694267515924,0.09979551442980945,108.17299581805429,0.5875070997268623,78.06369426751593,36.95972886886178,137.0675587467363,0.7829144481864052,39.968152866242036,22.663203086287876,172.63745019920322,1.2810125304539748
571970,Max Muncy,21.0,72.0,123.0,54.0,16.0,1.0,16.0,115.0,74.0,1.0,69.0,2.0,373.0,0.0,2.0,2.0,455.0,135.0,180.0,0.0,6.0,0.0,0.185,0.319,0.362,0.681,51.0,0.59,0.25274725274725274,0.035164835164835165,0.15164835164835164,0.21370967741935484,0.2455350318471338,0.03499716630697706,75.3456639601546,-1.7297123806010972,0.2931400456684798,0.04137668877024466,72.90361060427925,-1.9196888540352686,0.7173694267515924,0.09979551442980945,94.93016772177187,-0.36443949369260065,78.06369426751593,36.95972886886178,88.38936031331592,-0.24523162222523778,39.968152866242036,22.663203086287876,127.60159362549801,0.4867735196898387
605141,Mookie Betts,112.0,105.0,149.0,104.0,29.0,3.0,33.0,85.0,46.0,0.0,131.0,6.0,467.0,1.0,12.0,8.0,522.0,265.0,164.0,0.0,3.0,0.0,0.281,0.351,0.567,0.918,73.0,0.70,0.16283524904214558,0.06321839080459771,0.2509578544061303,0.2784090909090909,0.2455350318471338,0.03499716630697706,114.4439544475862,1.013366849241046,0.2931400456684798,0.04137668877024466,94.9747723052317,-0.35602062893883424,0.7173694267515924,0.09979551442980945,127.96753886723431,2.010416744627534,78.06369426751593,36.95972886886178,167.81168407310705,1.4322698610779692,39.968152866242036,22.663203086287876,182.64541832669323,1.4575100884015606
