,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score
608324,Alex Bregman,125.0,107.0,164.0,80.0,34.0,0.0,20.0,65.0,72.0,1.0,120.0,7.0,449.0,1.0,1.0,16.0,535.0,214.0,206.0,0.0,7.0,0.0,0.267,0.372,0.477,0.849,77.0,0.65,0.12149532710280374,0.037383177570093455,0.22429906542056074,0.2695417789757412,0.24481645569620253,0.03531962133223068,109.06129624363383,0.6280799019652581,0.2902895334356187,0.04430835151612656,92.8527376738924,-0.4682583248967428,0.704373417721519,0.10471851770963005,120.5326576273014,1.381098447931726,79.59493670886076,34.233934439287296,150.76335877862596,1.1802635003229394,40.18354430379747,21.069142651547857,191.62072767364938,1.747411192998771
676801,Chas McCormick,1.0,67.0,67.0,36.0,10.0,2.0,12.0,81.0,36.0,0.0,67.0,1.0,281.0,2.0,2.0,5.0,319.0,117.0,106.0,0.0,1.0,0.0,0.238,0.326,0.416,0.742,37.0,1.00,0.25391849529780564,0.03761755485893417,0.21003134796238246,0.291005291005291,0.24481645569620253,0.03531962133223068,97.21568728833277,-0.19299345347120775,0.2902895334356187,0.04430835151612656,100.24656678496162,0.01615401036555793,0.704373417721519,0.10471851770963005,105.34185154235294,0.35931163944484334,79.59493670886076,34.233934439287296,84.17620865139949,-0.3679079520116931,40.18354430379747,21.069142651547857,92.07749251850686,-0.15109985045184493
665161,Jeremy Pena,105.0,112.0,90.0,54.0,16.0,1.0,16.0,109.0,19.0,0.0,100.0,5.0,406.0,2.0,7.0,3.0,437.0,166.0,159.0,0.0,5.0,2.0,0.246,0.285,0.409,0.694,45.0,1.24,0.2494279176201373,0.036613272311212815,0.2288329519450801,0.2937062937062937,0.24481645569620253,0.03531962133223068,100.48344148289858,0.03350954113195525,0.2902895334356187,0.04430835151612656,101.17701807234907,0.07711323382074889,0.704373417721519,0.10471851770963005,98.52728432667512,-0.09906001296048764,79.59493670886076,34.233934439287296,125.63613231552165,0.5960478579325119,40.18354430379747,21.069142651547857,111.98613954953535,0.2286023582382783
514888,Jose Altuve,2.0,108.0,124.0,76.0,31.0,0.0,22.0,73.0,52.0,1.0,122.0,8.0,426.0,1.0,12.0,12.0,487.0,219.0,110.0,0.0,1.0,0.0,0.286,0.374,0.514,0.888,48.0,0.87,0.14989733059548255,0.045174537987679675,0.25051334702258726,0.30120481927710846,0.24481645569620253,0.03531962133223068,116.82221245572761,1.1660245141477688,0.2902895334356187,0.04430835151612656,103.76013758136773,0.24634827223299005,0.704373417721519,0.10471851770963005,126.06949349003965,1.7535254155110573,79.59493670886076,34.233934439287296,153.2760814249364,1.238685064561982,40.18354430379747,21.069142651547857,119.45188218617105,0.3709906864970745
663656,Kyle Tucker,3.0,98.0,149.0,57.0,24.0,1.0,22.0,76.0,51.0,2.0,113.0,0.0,434.0,2.0,19.0,7.0,489.0,205.0,193.0,0.0,2.0,2.0,0.26,0.337,0.472,0.809,84.0,0.66,0.1554192229038855,0.044989775051124746,0.2310838445807771,0.2692307692307692,0.24481645569620253,0.03531962133223068,106.20201132338876,0.4298897816874905,0.2902895334356187,0.04430835151612656,92.74559989965331,-0.4752775376259459,0.704373417721519,0.10471851770963005,114.85385161423656,0.9991220709272846,79.59493670886076,34.233934439287296,141.96882951653944,0.9757880254862897,40.18354430379747,21.069142651547857,209.04079382579934,2.079650625602629
671277,Luis Garcia,59.0,75.0,51.0,19.0,14.0,2.0,5.0,51.0,4.0,0.0,71.0,1.0,244.0,4.0,2.0,3.0,253.0,104.0,104.0,1.0,3.0,0.0,0.291,0.302,0.426,0.728,28.0,1.47,0.2015810276679842,0.019762845849802372,0.28063241106719367,0.34554973821989526,0.24481645569620253,0.03531962133223068,118.86455882733125,1.3075888857747455,0.2902895334356187,0.04430835151612656,119.03623741795441,1.2471735664587735,0.704373417721519,0.10471851770963005,103.35426943778023,0.22561990749328847,79.59493670886076,34.233934439287296,89.20165394402035,-0.2510648235336076,40.18354430379747,21.069142651547857,69.68026460859978,-0.5782648352282335
455117,Martin Maldonado,94.0,71.0,71.0,31.0,12.0,0.0,12.0,98.0,20.0,0.0,51.0,6.0,286.0,11.0,31.0,4.0,317.0,99.0,144.0,3.0,2.0,0.0,0.178,0.245,0.346,0.591,37.0,1.00,0.30914826498422715,0.03785488958990536,0.1608832807570978,0.21910112359550563,0.24481645569620253,0.03531962133223068,72.70753082908922,-1.8917659129949287,0.2902895334356187,0.04430835151612656,75.47675625862638,-1.606658957154007,0.704373417721519,0.10471851770963005,83.90435884303314,-1.082649183746926,79.59493670886076,34.233934439287296,64.07442748091603,-0.8352804659240349,40.18354430379747,21.069142651547857,92.07749251850686,-0.15109985045184493
669257,Will Smith,19.0,84.0,141.0,55.0,22.0,1.0,19.0,75.0,49.0,3.0,107.0,7.0,403.0,9.0,38.0,8.0,463.0,188.0,190.0,0.0,4.0,0.0,0.266,0.352,0.467,0.819,75.0,0.60,0.16198704103671707,0.04103671706263499,0.23110151187904968,0.28115015974440893,0.24481645569620253,0.03531962133223068,108.65282696931311,0.5997670276398628,0.2902895334356187,0.04430835151612656,96.85163513026323,-0.20626751793921685,0.704373417721519,0.10471851770963005,116.27355311750276,1.094616165178394,79.59493670886076,34.233934439287296,134.43066157760813,0.8005233327691615,40.18354430379747,21.069142651547857,186.64356591589225,1.6524856408262403
670541,Yordan Alvarez,64.0,100.0,84.0,78.0,17.0,2.0,31.0,88.0,64.0,7.0,111.0,5.0,377.0,1.0,1.0,11.0,452.0,225.0,182.0,0.0,6.0,0.0,0.294,0.398,0.597,0.995,80.0,1.19,0.19469026548672566,0.06858407079646017,0.24557522123893805,0.30303030303030304,0.24481645569620253,0.03531962133223068,120.0899666502934,1.3925275087509317,0.2902895334356187,0.04430835151612656,104.38898690004268,0.2875478134194901,0.704373417721519,0.10471851770963005,141.2602995749881,2.77531222399794,79.59493670886076,34.233934439287296,139.456106870229,0.917366461247247,40.18354430379747,21.069142651547857,199.08647031028508,1.8897995212575673
493329,Yuli Gurriel,1.0,116.0,160.0,46.0,34.0,0.0,7.0,62.0,27.0,0.0,106.0,6.0,441.0,0.0,8.0,13.0,477.0,161.0,215.0,0.0,3.0,0.0,0.24,0.291,0.365,0.656,40.0,0.73,0.129979035639413,0.014675052410901468,0.2222222222222222,0.264,0.24481645569620253,0.03531962133223068,98.03262583697422,-0.136367704820417,0.2902895334356187,0.04430835151612656,90.94368538731719,-0.5933313367808389,0.704373417721519,0.10471851770963005,93.13241861426351,-0.46193757111470696,79.59493670886076,34.233934439287296,133.17430025445293,0.7713125506496401,40.18354430379747,21.069142651547857,99.54323515514254,-0.008711522193048717
647351,Abraham Toro,21.0,77.0,98.0,32.0,11.0,1.0,9.0,48.0,20.0,1.0,50.0,1.0,270.0,0.0,1.0,3.0,294.0,90.0,110.0,0.0,3.0,0.0,0.185,0.241,0.333,0.574,28.0,0.79,0.16326530612244897,0.030612244897959183,0.17006802721088435,0.18981481481481483,0.24481645569620253,0.03531962133223068,75.56681574933431,-1.693575792717161,0.2902895334356187,0.04430835151612656,65.38810151655451,-2.267624842333276,0.704373417721519,0.10471851770963005,81.49086628748057,-1.244989143973814,79.59493670886076,34.233934439287296,62.818066157760825,-0.8644912480435563,40.18354430379747,21.069142651547857,69.68026460859978,-0.5782648352282335
624428,Adam Frazier,8.0,137.0,156.0,55.0,19.0,3.0,3.0,60.0,41.0,1.0,111.0,4.0,455.0,4.0,8.0,11.0,509.0,145.0,179.0,4.0,5.0,0.0,0.244,0.309,0.319,0.628,33.0,0.88,0.11787819253438114,0.005893909626719057,0.2180746561886051,0.27204030226700254,0.24481645569620253,0.03531962133223068,99.66650293425712,-0.023116207518835506,0.2902895334356187,0.04430835151612656,93.71343811379148,-0.41186888124181564,0.704373417721519,0.10471851770963005,89.15725440511811,-0.7293210350178168,79.59493670886076,34.233934439287296,139.456106870229,0.917366461247247,40.18354430379747,21.069142651547857,82.1231690029926,-0.3409509547969065
663728,Cal Raleigh,95.0,48.0,97.0,34.0,17.0,1.0,19.0,98.0,30.0,0.0,60.0,2.0,299.0,21.0,43.0,5.0,335.0,136.0,149.0,0.0,4.0,1.0,0.201,0.275,0.455,0.73,45.0,0.49,0.29253731343283584,0.056716417910447764,0.1791044776119403,0.22043010752688172,0.24481645569620253,0.03531962133223068,82.10232413846592,-1.240569803510835,0.2902895334356187,0.04430835151612656,75.93456950309556,-1.5766649743967747,0.704373417721519,0.10471851770963005,103.63820973843347,0.2447187263435106,79.59493670886076,34.233934439287296,75.38167938931298,-0.5723834268483426,40.18354430379747,21.069142651547857,111.98613954953535,0.2286023582382783
467793,Carlos Santana,25.0,43.0,57.0,19.0,5.0,0.0,8.0,32.0,23.0,1.0,28.0,2.0,158.0,0.0,0.0,6.0,185.0,57.0,66.0,0.0,2.0,0.0,0.177,0.286,0.361,0.647,22.0,0.75,0.17297297297297298,0.043243243243243246,0.15135135135135136,0.16666666666666666,0.24481645569620253,0.03531962133223068,72.29906155476849,-1.920078787320324,0.2902895334356187,0.04430835151612656,57.41394279502347,-2.790057913212095,0.704373417721519,0.10471851770963005,91.85468726132392,-0.5478822559407065,79.59493670886076,34.233934439287296,35.17811704834606,-1.5071284546730264,40.18354430379747,21.069142651547857,54.7487793353284,-0.8630414917458259
592200,Curt Casali,1.0,20.0,29.0,13.0,3.0,0.0,4.0,36.0,15.0,0.0,25.0,1.0,108.0,3.0,13.0,1.0,126.0,40.0,55.0,0.0,2.0,1.0,0.231,0.325,0.37,0.695,14.0,0.69,0.2857142857142857,0.031746031746031744,0.1984126984126984,0.3,0.24481645569620253,0.03531962133223068,94.3564023680877,-0.3911835737489746,0.2902895334356187,0.04430835151612656,103.34509703104224,0.2191565750498989,0.704373417721519,0.10471851770963005,98.66925447700173,-0.08951060353537658,79.59493670886076,34.233934439287296,31.409033078880412,-1.5947608010315903,40.18354430379747,21.069142651547857,34.84013230429989,-1.2427437004359492
