,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score
605131,Austin Barnes,4.0,53.0,44.0,30.0,6.0,0.0,8.0,30.0,23.0,0.0,36.0,3.0,160.0,9.0,20.0,5.0,189.0,66.0,79.0,2.0,1.0,0.0,0.225,0.332,0.413,0.745,25.0,1.20,0.15873015873015872,0.042328042328042326,0.19047619047619047,0.13227513227513227,0.12169312169312169,0.3492063492063492,0.22764227642276422,0.2433397435897436,0.034746918507117745,92.46331761544742,-0.5278092094982982,0.29370909505354487,0.04253708280485926,77.50603582135027,-1.553158192202909,0.7158076923076923,0.09150541076084609,104.0782333028854,0.31902274903287714,83.76923076923077,41.310757195307225,42.97520661157024,-1.156338784675126,43.217948717948715,25.57198438609164,57.84633639869475,-0.7124182637878227,32.30769230769231,18.79417047045324,71.19047619047619,-0.495243582169543,139.25641025641025,72.25723509213202,47.39458663229608,-1.0138280293039752
621035,Chris Taylor,4.0,53.0,92.0,43.0,24.0,3.0,10.0,154.0,42.0,2.0,83.0,5.0,379.0,1.0,10.0,4.0,429.0,143.0,201.0,0.0,3.0,0.0,0.219,0.303,0.377,0.68,40.0,0.58,0.358974358974359,0.023310023310023312,0.19347319347319347,0.09324009324009325,0.0979020979020979,0.3333333333333333,0.3348623853211009,0.2433397435897436,0.034746918507117745,89.99762914570216,-0.7004863923331137,0.29370909505354487,0.04253708280485926,114.01158185450593,0.9674685604640209,0.7158076923076923,0.09150541076084609,94.99758207511688,-0.39131775935389634,83.76923076923077,41.310757195307225,99.08172635445362,-0.018620592345815336,43.217948717948715,25.57198438609164,92.55413823791162,-0.12583883477181096,32.30769230769231,18.79417047045324,130.0,0.5157081930029953,139.25641025641025,72.25723509213202,102.68827103664151,0.05180920275757113
641355,Cody Bellinger,132.0,93.0,143.0,67.0,25.0,3.0,17.0,141.0,38.0,0.0,94.0,2.0,467.0,2.0,14.0,7.0,511.0,176.0,222.0,0.0,4.0,0.0,0.201,0.262,0.377,0.639,58.0,0.65,0.2759295499021526,0.033268101761252444,0.18395303326810175,0.11350293542074363,0.07436399217221135,0.34442270058708413,0.24600638977635783,0.2433397435897436,0.034746918507117745,82.60056373646637,-1.2185179408375595,0.29370909505354487,0.04253708280485926,83.75851954176272,-1.1214380989882473,0.7158076923076923,0.09150541076084609,89.26978668529365,-0.8393786954132465,83.76923076923077,41.310757195307225,112.21303948576676,0.24765387819934248,43.217948717948715,25.57198438609164,134.20350044497184,0.5780564800474031,32.30769230769231,18.79417047045324,117.61904761904762,0.3028762403350925,139.25641025641025,72.25723509213202,126.38556435278956,0.508510873641091
518692,Freddie Freeman,149.0,136.0,165.0,110.0,45.0,2.0,20.0,95.0,74.0,12.0,190.0,5.0,579.0,3.0,12.0,6.0,665.0,299.0,195.0,0.0,7.0,0.0,0.328,0.405,0.516,0.921,94.0,0.82,0.14285714285714285,0.03007518796992481,0.2857142857142857,0.14135338345864662,0.11127819548872181,0.4496240601503759,0.3609341825902335,0.2433397435897436,0.034746918507117745,134.7909696794078,2.4364824291660323,0.29370909505354487,0.04253708280485926,122.88832340191342,1.5803878193783694,0.7158076923076923,0.09150541076084609,128.66584278115093,2.242406279433989,83.76923076923077,41.310757195307225,226.81359044995406,2.5715038029570834,43.217948717948715,25.57198438609164,217.50222485909228,1.9858471096858312,32.30769230769231,18.79417047045324,229.04761904761904,2.2183638143462177,139.25641025641025,72.25723509213202,214.71183944025043,2.2107625560251196
666158,Gavin Lux,120.0,109.0,83.0,63.0,18.0,7.0,6.0,88.0,46.0,0.0,111.0,0.0,388.0,2.0,7.0,3.0,437.0,161.0,186.0,0.0,3.0,0.0,0.286,0.359,0.415,0.774,42.0,1.31,0.20137299771167047,0.013729977116704805,0.2540045766590389,0.09610983981693363,0.10526315789473684,0.3684210526315789,0.35353535353535354,0.2433397435897436,0.034746918507117745,117.53115039119093,1.2277421493223235,0.29370909505354487,0.04253708280485926,120.36922229830915,1.4064494915240018,0.7158076923076923,0.09150541076084609,108.12960077373597,0.6359438989285151,83.76923076923077,41.310757195307225,132.5068870523416,0.6591689690418591,43.217948717948715,25.57198438609164,97.18184514980719,-0.04762824423634273,32.30769230769231,18.79417047045324,142.38095238095238,0.7285401456708981,139.25641025641025,72.25723509213202,115.61406739090407,0.3009192050576729
608336,Joey Gallo,1.0,29.0,61.0,32.0,4.0,1.0,12.0,106.0,40.0,0.0,37.0,0.0,233.0,0.0,2.0,0.0,273.0,79.0,122.0,0.0,0.0,0.0,0.159,0.282,0.339,0.621,24.0,0.48,0.3882783882783883,0.04395604395604396,0.13553113553113552,0.08791208791208792,0.14652014652014653,0.2893772893772894,0.21739130434782608,0.2433397435897436,0.034746918507117745,65.34074444824951,-2.427258220681267,0.29370909505354487,0.04253708280485926,74.01585718964351,-1.794147263361477,0.7158076923076923,0.09150541076084609,86.75514480683468,-1.036088374658815,83.76923076923077,41.310757195307225,44.16896235078053,-1.1321320146255662,43.217948717948715,25.57198438609164,55.53248294274697,-0.7515235590555568,32.30769230769231,18.79417047045324,123.80952380952381,0.4092922166690439,139.25641025641025,72.25723509213202,56.729883999263485,-0.8339152498650129
457759,Justin Turner,57.0,92.0,154.0,61.0,36.0,0.0,13.0,84.0,49.0,1.0,126.0,5.0,448.0,0.0,3.0,13.0,510.0,201.0,191.0,0.0,8.0,0.0,0.281,0.353,0.449,0.802,81.0,0.60,0.16470588235294117,0.025490196078431372,0.24705882352941178,0.1588235294117647,0.09607843137254903,0.3941176470588235,0.3147632311977716,0.2433397435897436,0.034746918507117745,115.47640999973656,1.083844496959979,0.29370909505354487,0.04253708280485926,107.16836369687104,0.49495956835623917,0.7158076923076923,0.09150541076084609,112.0412659180055,0.9419367333105104,83.76923076923077,41.310757195307225,150.41322314049586,1.0222705197852562,43.217948717948715,25.57198438609164,187.422129931771,1.4774782712052876,32.30769230769231,18.79417047045324,151.66666666666666,0.8881641101718252,139.25641025641025,72.25723509213202,144.33805928926532,0.8544969879467879
571970,Max Muncy,24.0,78.0,138.0,68.0,21.0,1.0,21.0,131.0,81.0,1.0,88.0,2.0,429.0,0.0,2.0,2.0,518.0,174.0,196.0,0.0,6.0,0.0,0.205,0.33,0.406,0.736,67.0,0.57,0.2528957528957529,0.04054054054054054,0.16988416988416988,0.12934362934362933,0.15637065637065636,0.3359073359073359,0.23674911660777384,0.2433397435897436,0.034746918507117745,84.24435604962987,-1.1033998189476832,0.29370909505354487,0.04253708280485926,80.60666850123013,-1.3390664025334655,0.7158076923076923,0.09150541076084609,102.8209123636559,0.22066790941009298,83.76923076923077,41.310757195307225,105.05050505050504,0.10241325790198368,43.217948717948715,25.57198438609164,155.02818154850192,0.93000413745701,32.30769230769231,18.79417047045324,250.71428571428572,2.5908197315150474,139.25641025641025,72.25723509213202,124.94936475787148,0.4808319844966352
605141,Mookie Betts,1.0,121.0,175.0,112.0,35.0,3.0,35.0,94.0,52.0,0.0,144.0,7.0,530.0,2.0,12.0,8.0,593.0,290.0,184.0,0.0,4.0,0.0,0.272,0.342,0.547,0.889,80.0,0.69,0.15851602023608768,0.05902192242833052,0.24283305227655985,0.13490725126475547,0.08768971332209106,0.48903878583473864,0.2691358024691358,0.2433397435897436,0.034746918507117745,111.77787729511867,0.8248287227077556,0.29370909505354487,0.04253708280485926,91.63345875280805,-0.577691063045863,0.7158076923076923,0.09150541076084609,124.1953683305572,1.892700182997423,83.76923076923077,41.310757195307225,171.90082644628097,1.4579923806773325,43.217948717948715,25.57198438609164,185.10827647582323,1.4383729759375536,32.30769230769231,18.79417047045324,160.95238095238096,1.0477880746727524,139.25641025641025,72.25723509213202,208.24894126311912,2.0862075548750685
607208,Trea Turner,148.0,147.0,164.0,93.0,38.0,4.0,20.0,119.0,41.0,1.0,183.0,3.0,607.0,3.0,25.0,9.0,659.0,289.0,245.0,0.0,6.0,2.0,0.301,0.346,0.476,0.822,97.0,0.90,0.18057663125948406,0.030349013657056147,0.27769347496206376,0.1471927162367223,0.0622154779969651,0.4385432473444613,0.3438818565400844,0.2433397435897436,0.034746918507117745,123.6953715655541,1.6594351064093624,0.29370909505354487,0.04253708280485926,117.08246776538968,1.179506401901355,0.7158076923076923,0.09150541076084609,114.83531244962657,1.160503043583363,83.76923076923077,41.310757195307225,218.45730027548205,2.4020564126101647,43.217948717948715,25.57198438609164,224.44378522693563,2.1031629954890336,32.30769230769231,18.79417047045324,126.9047619047619,0.4625002048360196,139.25641025641025,72.25723509213202,207.53084146566013,2.0723681103028406
669257,Will Smith,127.0,95.0,167.0,63.0,25.0,2.0,22.0,85.0,56.0,4.0,122.0,10.0,465.0,0.0,1.0,9.0,535.0,217.0,220.0,0.0,4.0,0.0,0.262,0.351,0.467,0.818,83.0,0.57,0.1588785046728972,0.041121495327102804,0.22803738317757008,0.15514018691588785,0.10467289719626169,0.405607476635514,0.27624309392265195,0.2433397435897436,0.034746918507117745,107.6683965122099,0.5370334179830631,0.29370909505354487,0.04253708280485926,94.05329919125973,-0.4106064633303362,0.7158076923076923,0.09150541076084609,114.27650314330235,1.1167897815287922,83.76923076923077,41.310757195307225,145.63820018365473,0.9254434395870169,43.217948717948715,25.57198438609164,192.04983684366658,1.5556888617407558,32.30769230769231,18.79417047045324,173.33333333333334,1.2606200273406551,139.25641025641025,72.25723509213202,155.82765604860984,1.0759281011024338
543592,Austin Nola,6.0,83.0,113.0,38.0,12.0,0.0,4.0,56.0,33.0,1.0,79.0,6.0,321.0,8.0,53.0,4.0,370.0,103.0,137.0,1.0,9.0,2.0,0.246,0.32,0.321,0.641,37.0,0.73,0.15135135135135136,0.010810810810810811,0.21351351351351353,0.1,0.0891891891891892,0.27837837837837837,0.2777777777777778,0.2433397435897436,0.034746918507117745,101.09322725955585,0.0765609304235552,0.29370909505354487,0.04253708280485926,94.57581752010005,-0.374527734984853,0.7158076923076923,0.09150541076084609,89.54919133845576,-0.8175220643859612,83.76923076923077,41.310757195307225,94.30670339761248,-0.11544767254405454,43.217948717948715,25.57198438609164,85.61257787006824,-0.2431547205750133,32.30769230769231,18.79417047045324,102.14285714285714,0.036836299500214005,139.25641025641025,72.25723509213202,73.96427913828025,-0.5017685801315439
592273,Brandon Drury,34.0,24.0,45.0,17.0,6.0,0.0,7.0,29.0,5.0,0.0,27.0,2.0,123.0,1.0,0.0,2.0,132.0,54.0,72.0,0.0,2.0,0.0,0.22,0.258,0.439,0.697,24.0,0.53,0.2196969696969697,0.05303030303030303,0.20454545454545456,0.18181818181818182,0.03787878787878788,0.4090909090909091,0.2247191011235955,0.2433397435897436,0.034746918507117745,90.40857722399303,-0.6717068618606445,0.29370909505354487,0.04253708280485926,76.51077372412588,-1.6218788262101564,0.7158076923076923,0.09150541076084609,97.3725216269948,-0.20553639562197187,83.76923076923077,41.310757195307225,32.231404958677686,-1.3741997151211642,43.217948717948715,25.57198438609164,55.53248294274697,-0.7515235590555568,32.30769230769231,18.79417047045324,15.476190476190476,-1.4529873691751056,139.25641025641025,72.25723509213202,38.777389062787705,-1.1799013641707097
