,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,babip,difstrikeOutsbaseOnBalls,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,difstrikeOutsbaseOnBallsperplateAppearance,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,obp_mean,obp_std,normalized_obp,obp_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score,difstrikeOutsbaseOnBalls_mean,difstrikeOutsbaseOnBalls_std,normalized_difstrikeOutsbaseOnBalls,difstrikeOutsbaseOnBalls_z_score
649557,Aledmys Diaz,90,74,99,35,13,0,12,52,18,0,73,2,296,1,1,7,318.0,122,116.0,0,2,0,0.247,0.292,0.412,0.704,38.0,0.75,0.2606837606837607,34,0.16352201257861634,0.03773584905660377,0.22955974842767296,0.11949685534591195,0.05660377358490566,0.3836477987421384,0.1069182389937107,0.24269325153374233,0.035160185691784744,101.77456457443313,0.1224893549769833,0.28981535149104054,0.0432865840224556,89.94822370264247,-0.6729935259425267,0.308717791411043,0.03805738182194628,94.58476580354125,-0.43927854756951473,0.7006503067484662,0.10469400054399165,100.47808346321561,0.031995083138754106,91.13496932515338,45.57919648604907,80.10097610232245,-0.39787821469613116,46.2760736196319,26.383049258796405,82.11586901763224,-0.31368904854212654,32.920245398773005,20.268866107228124,54.67759970182632,-0.7361164319622332,148.6319018404908,79.17927439998944,82.08197465637512,-0.3363494050975333,52.67484662576687,31.81793954646504,64.5469368739809,-0.586928220116052
608324,Alex Bregman,153,128,206,92,38,0,23,77,85,1,140,11,541,2,1,17,647.0,247,251.0,0,10,0,0.259,0.365,0.457,0.822,92.0,0.62,0.25942350332594233,-8,0.11901081916537867,0.03554868624420402,0.21638330757341576,0.14219474497681608,0.13137557959814528,0.38176197836166925,-0.012364760432766615,0.24269325153374233,0.035160185691784744,106.71907783311005,0.46378448081028734,0.28981535149104054,0.0432865840224556,89.51337532372305,-0.7021077974028156,0.308717791411043,0.03805738182194628,118.23095725442656,1.4788775762945712,0.7006503067484662,0.10469400054399165,117.31958040733413,1.1590892756127273,91.13496932515338,45.57919648604907,153.61831033322113,1.0720906563107861,46.2760736196319,26.383049258796405,198.80684077953072,1.733079672931408,32.920245398773005,20.268866107228124,258.1997763697354,2.5694458844273838,148.6319018404908,79.17927439998944,166.1823585256119,1.2423465471858672,52.67484662576687,31.81793954646504,-15.187514558583743,-1.9069382710078038
676801,Chas McCormick,1,83,83,45,11,2,14,105,44,0,84,1,354,3,4,5,400.0,141,129.0,0,1,0,0.237,0.323,0.398,0.721,43.0,1.00,0.2966101694915254,61,0.2625,0.035,0.21,0.1075,0.11,0.3525,0.1525,0.24269325153374233,0.035160185691784744,97.65413685886902,-0.16192324988410342,0.28981535149104054,0.0432865840224556,102.34453349883881,0.1569728393665795,0.308717791411043,0.03805738182194628,104.62629915939665,0.3752809022905772,0.7006503067484662,0.10469400054399165,102.90440081957166,0.19437306002059787,91.13496932515338,45.57919648604907,92.17098619993268,-0.15654004184424922,46.2760736196319,26.383049258796405,92.92058862521543,-0.12417342618346595,32.920245398773005,20.268866107228124,133.65635482668654,0.5466390938009018,148.6319018404908,79.17927439998944,94.86523300449912,-0.09638762035045646,52.67484662576687,31.81793954646504,115.80479850920102,0.2616496697429313
543877,Christian Vazquez,33,29,30,7,3,0,0,18,4,0,24,0,101,2,0,2,105.0,27,38.0,0,0,0,0.238,0.267,0.267,0.534,8.0,0.97,0.2891566265060241,14,0.17142857142857143,0.0,0.22857142857142856,0.0761904761904762,0.0380952380952381,0.2571428571428571,0.13333333333333333,0.24269325153374233,0.035160185691784744,98.06617963042544,-0.13348198939799474,0.28981535149104054,0.0432865840224556,99.77270873277504,-0.015217763191355841,0.308717791411043,0.03805738182194628,86.48675503269013,-1.0961813297147487,0.7006503067484662,0.10469400054399165,76.21490989965503,-1.5917846856796813,91.13496932515338,45.57919648604907,26.334567485695047,-1.472930075581787,46.2760736196319,26.383049258796405,17.287551372133102,-1.4507827826940902,32.920245398773005,20.268866107228124,12.15057771151696,-1.4268309458346904,148.6319018404908,79.17927439998944,18.16568291575515,-1.5361583288329177,52.67484662576687,31.81793954646504,26.57815047752155,-1.21550443482641
676694,Jake Meyers,49,40,22,13,6,2,1,53,7,0,31,2,145,1,2,1,155.0,44,57.0,0,1,0,0.214,0.258,0.303,0.561,14.0,1.82,0.32608695652173914,46,0.3419354838709677,0.0064516129032258064,0.2,0.09032258064516129,0.04516129032258064,0.2838709677419355,0.2967741935483871,0.24269325153374233,0.035160185691784744,88.17715311307161,-0.8160722410646021,0.28981535149104054,0.0432865840224556,112.5154188154936,0.837941035307432,0.308717791411043,0.03805738182194628,83.5714711551837,-1.3326663312870335,0.7006503067484662,0.10469400054399165,80.06847275974994,-1.3338902518085178,91.13496932515338,45.57919648604907,34.015483002356106,-1.3193512383124075,46.2760736196319,26.383049258796405,30.253214901232933,-1.2233640358636975,32.920245398773005,20.268866107228124,21.26351099515468,-1.2788206928620212,148.6319018404908,79.17927439998944,29.60333512197135,-1.3214556793223753,52.67484662576687,31.81793954646504,87.32820871185652,-0.20978249128983717
665161,Jeremy Pena,133,140,119,71,20,2,21,134,22,0,130,6,517,2,11,5,554.0,217,197.0,1,5,3,0.251,0.287,0.42,0.707,61.0,1.18,0.2970027247956403,112,0.24187725631768953,0.03790613718411552,0.23465703971119134,0.11010830324909747,0.039711191335740074,0.3916967509025271,0.20216606498194944,0.24269325153374233,0.035160185691784744,103.42273566065876,0.23625439692141798,0.28981535149104054,0.0432865840224556,102.47998364048772,0.16604159156729076,0.308717791411043,0.03805738182194628,92.96516364937102,-0.5706591039985618,0.7006503067484662,0.10469400054399165,100.90625711433725,0.060650020235550064,91.13496932515338,45.57919648604907,142.6455738808482,0.8526923173545298,46.2760736196319,26.383049258796405,131.81757921251491,0.5580828143077122,32.920245398773005,20.268866107228124,66.82817741334327,-0.5387694279986739,148.6319018404908,79.17927439998944,145.9982663969951,0.8634595186378511,52.67484662576687,31.81793954646504,212.6252038201724,1.8645190172543442
514888,Jose Altuve,2,133,150,102,37,0,28,87,66,2,155,10,524,1,18,13,601.0,276,132.0,0,1,0,0.296,0.384,0.527,0.911,57.0,0.89,0.3097560975609756,21,0.1447587354409318,0.04658901830282862,0.2579034941763727,0.09484193011647254,0.10981697171381032,0.45923460898502494,0.03494176372712146,0.24269325153374233,0.035160185691784744,121.96466038069718,1.5161111187963066,0.28981535149104054,0.0432865840224556,106.88050027969327,0.460668045775811,0.308717791411043,0.03805738182194628,124.38544544027343,1.9781236907249502,0.7006503067484662,0.10469400054399165,130.02206539060995,2.009185742817674,91.13496932515338,45.57919648604907,170.07741501178054,1.4011881647451705,46.2760736196319,26.383049258796405,123.17380352644835,0.40647031642078374,32.920245398773005,20.268866107228124,200.48453224002984,1.6320476156004775,148.6319018404908,79.17927439998944,185.69364758327487,1.608604008115616,52.67484662576687,31.81793954646504,39.86722571628232,-0.9955027596777847
663656,Kyle Tucker,148,127,181,70,28,1,29,95,59,4,139,1,540,4,25,11,605.0,256,244.0,0,2,3,0.257,0.331,0.474,0.805,104.0,0.70,0.2631578947368421,36,0.15702479338842976,0.047933884297520664,0.22975206611570248,0.171900826446281,0.09752066115702479,0.4231404958677686,0.05950413223140496,0.24269325153374233,0.035160185691784744,105.89499228999722,0.40690195983807,0.28981535149104054,0.0432865840224556,90.80191693881939,-0.6158364619478744,0.308717791411043,0.03805738182194628,107.21766260606901,0.5854897925770526,0.7006503067484662,0.10469400054399165,114.89326305097806,0.9967112987308847,91.13496932515338,45.57919648604907,152.52103668798384,1.0501508224151603,46.2760736196319,26.383049258796405,224.73816783773034,2.1879171665921935,32.920245398773005,20.268866107228124,179.22102124487515,1.2866903586642489,148.6319018404908,79.17927439998944,172.23758616419698,1.356012655750272,52.67484662576687,31.81793954646504,68.34381551362684,-0.5240705986450162
671277,Luis Garcia,90,111,67,29,22,2,7,79,11,1,96,1,348,4,3,5,365.0,143,145.0,1,4,0,0.276,0.297,0.411,0.708,45.0,1.66,0.33458646616541354,68,0.21643835616438356,0.019178082191780823,0.26301369863013696,0.1232876712328767,0.030136986301369864,0.3917808219178082,0.1863013698630137,0.24269325153374233,0.035160185691784744,113.72380494956901,0.9472859090741348,0.28981535149104054,0.0432865840224556,115.44815153649894,1.0342953985730838,0.308717791411043,0.03805738182194628,96.20436795771147,-0.3078979911404676,0.7006503067484662,0.10469400054399165,101.04898166471115,0.07020166593448206,91.13496932515338,45.57919648604907,105.33826994278019,0.10673796490325835,46.2760736196319,26.383049258796405,97.24247646824871,-0.04836717724000172,32.920245398773005,20.268866107228124,33.414088706671635,-1.0814736888984617,148.6319018404908,79.17927439998944,96.2108391464069,-0.07112848511392204,52.67484662576687,31.81793954646504,129.0938737479618,0.4816513448915566
455117,Martin Maldonado,111,85,84,39,12,0,14,114,22,0,63,7,340,0,0,6,375.0,117,168.0,4,2,0,0.185,0.248,0.344,0.592,44.0,1.01,0.22897196261682243,92,0.304,0.037333333333333336,0.168,0.11733333333333333,0.058666666666666666,0.312,0.24533333333333332,0.24269325153374233,0.035160185691784744,76.22791273793574,-1.6408687951617527,0.28981535149104054,0.0432865840224556,79.00615389723444,-1.4055946027677915,0.308717791411043,0.03805738182194628,80.33226684684325,-1.5954274441451277,0.7006503067484662,0.10469400054399165,84.49293382134039,-1.0377892351416274,91.13496932515338,45.57919648604907,69.1282396499495,-0.6172765536523874,46.2760736196319,26.383049258796405,95.08153254673208,-0.08627030171173383,32.920245398773005,20.268866107228124,66.82817741334327,-0.5387694279986739,148.6319018404908,79.17927439998944,78.71795930160565,-0.39949724318886937,52.67484662576687,31.81793954646504,174.65641742371304,1.2359428025439863
