,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
665161,Jeremy Pena,103,111,90,52,16,1,16,105,19,0,96,5,.242,397,.282,.408,.690,2,7,.778,3,1539,427,162,45,157,0,5,.285,1.23,1,24.81,102,283,123,14,420,.967,3.94,4.05,902.1,103,56,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514888,Jose Altuve,2,107,123,72,29,0,21,71,50,1,118,8,.282,418,.369,.502,.871,1,12,.923,12,1827,477,210,45,107,0,1,.297,0.87,0,19.90,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664353,Jose Urquidy,24,111,188,59,29,0,23,109,31,0,128,6,.241,531,.288,.426,.714,3,6,.667,8,2210,,226,,,0,5,,0.59,0,,24,8,4,0,12,1.000,0.50,0.78,139.0,24,1,0,0,3.69,139.0,12,5,0,0,0,0,57,1.14,573,417,24,0,0,1504,.680,6,0,5,0,.706,15.90,0,3.52,7.06,2.01,8.29,3.82,1.49,0,0,,
663656,Kyle Tucker,3,94,147,57,24,1,22,75,50,2,111,0,.261,425,.338,.478,.816,2,19,.905,7,1817,479,203,82,185,0,2,.270,0.64,2,19.32,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621121,McCullers Jr.,3,17,14,3,3,0,1,13,10,0,13,0,.228,57,.343,.333,.676,1,1,.500,3,262,,19,,,0,0,,1.21,0,,3,0,1,0,1,1.000,0.33,0.56,16.0,3,0,0,0,1.69,16.0,1,1,0,0,0,0,3,1.44,67,48,3,0,0,151,.580,0,0,0,0,.500,16.38,0,1.30,7.31,5.63,7.31,1.69,0.56,0,0,,
671277,Luis Garcia,59,74,48,18,13,2,4,50,4,0,68,1,.288,236,.299,.411,.710,4,2,.333,3,873,245,97,26,101,1,3,.346,1.54,0,59.00,58,128,69,13,210,.938,3.34,3.52,503.1,59,27,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455117,Martin Maldonado,94,71,71,31,12,0,12,98,20,0,51,6,.178,286,.245,.346,.591,11,31,.738,4,1253,317,99,37,144,3,2,.219,1.00,0,23.83,91,32,822,1,855,.999,9.09,9.73,790.2,94,3,0,1,,,,,,,,,,,,,,,,,,,,26,1,,,,,,,,,,,,8,3.04
643289,Mauricio Dubon,1,10,23,10,1,0,2,4,1,0,11,0,.239,46,.245,.391,.636,0,0,.---,0,149,49,18,8,32,0,2,.214,0.43,0,23.00,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664208,Phil Maton,53,43,51,30,7,1,8,54,19,1,49,7,.254,193,.338,.425,.763,1,1,.500,6,875,,82,,,1,3,,0.84,0,,0,5,1,1,7,.857,0.11,1.06,51.0,53,1,0,1,4.24,51.0,0,2,0,2,11,2,24,1.33,223,153,53,0,0,558,.640,7,0,0,0,.000,17.16,6,2.84,9.53,3.35,8.65,5.29,1.41,22,5,,
606160,Rafael Montero,56,57,41,19,7,1,2,57,21,2,41,2,.210,195,.294,.287,.581,0,7,1.000,8,881,,56,,,1,0,,1.39,0,,0,4,2,1,7,.857,0.11,1.02,53.2,56,0,0,1,2.68,53.2,4,2,9,11,18,2,16,1.16,219,161,56,0,0,559,.630,2,0,1,0,.667,16.42,19,2.71,9.56,3.52,6.88,3.19,0.34,19,4,,
592773,Ryne Stanek,47,30,46,7,6,0,2,48,27,1,30,0,.197,152,.315,.276,.591,2,4,.667,4,710,,42,,,0,2,,0.65,0,,0,1,0,0,1,1.000,0.02,0.21,43.1,47,0,0,0,1.25,43.1,2,1,1,4,13,3,6,1.32,181,130,47,0,0,431,.610,0,0,4,0,.667,16.38,10,1.78,9.97,5.61,6.23,1.45,0.42,21,9,,
661527,Seth Martinez,25,30,40,10,2,0,3,33,13,1,23,1,.184,125,.266,.272,.538,1,1,.500,3,523,,34,,,1,0,,0.75,0,,0,5,1,0,6,1.000,0.24,1.54,35.0,25,1,0,0,2.31,35.0,0,1,0,0,3,0,9,1.03,140,105,25,0,0,345,.660,1,0,0,0,.000,14.94,6,2.54,8.49,3.34,5.91,2.57,0.77,11,0,,
641820,Trey Mancini,12,14,19,9,2,0,6,23,3,0,15,0,.214,70,.243,.500,.743,0,0,.---,1,295,74,35,16,30,0,1,.214,0.74,0,11.67,11,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669257,Will Smith,18,82,140,55,22,1,19,73,48,2,107,7,.269,398,.354,.472,.826,9,38,.809,8,1902,457,188,75,188,0,4,.284,0.59,0,20.95,18,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,,,,,,,,,,,,,,,,,,,,28,1,,,,,,,,,,,,4,2.65
670541,Yordan Alvarez,64,100,84,78,17,2,31,88,64,7,111,5,.294,377,.398,.597,.995,1,1,.500,11,1794,452,225,80,182,0,6,.303,1.19,0,12.16,64,0,0,0,0,.000,0.00,-.--,0.0,64,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493329,Yuli Gurriel,1,114,157,46,34,0,7,60,25,0,106,6,.244,434,.293,.371,.664,0,8,1.000,12,1703,468,161,39,209,0,3,.268,0.73,0,62.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,8,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,,42,,,0,0,,0.41,0,,4,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,,
647351,Abraham Toro,21,75,95,30,11,1,8,47,20,1,47,1,.180,261,.239,.322,.561,0,1,1.000,3,1070,285,84,26,106,0,3,.187,0.79,0,32.62,18,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624428,Adam Frazier,8,136,153,54,19,2,3,58,41,1,109,4,.244,447,.310,.315,.625,4,8,.667,11,1810,501,141,32,177,4,5,.271,0.89,0,149.00,7,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662253,Andres Munoz,51,35,31,19,4,0,5,82,14,3,36,3,.198,182,.264,.302,.566,1,5,.833,4,857,,55,,,0,2,,1.13,0,,0,3,3,0,6,1.000,0.12,1.04,52.0,51,0,0,0,2.94,52.0,2,5,3,6,18,3,17,0.96,201,156,51,0,0,581,.680,3,0,4,0,.286,16.48,9,5.86,14.19,2.42,6.23,3.29,0.87,19,2,,
663728,Cal Raleigh,93,46,93,32,17,1,18,98,29,0,59,2,.201,293,.275,.451,.726,21,43,.672,5,1284,327,132,43,149,0,3,.228,0.49,1,16.28,80,22,738,5,765,.993,8.17,9.23,741.0,93,3,0,3,,,,,,,,,,,,,,,,,,,,20,0,,,,,,,,,,,,3,3.24
467793,Carlos Santana,23,39,56,18,5,0,7,31,22,1,27,2,.179,151,.288,.351,.639,0,0,.---,6,729,177,53,20,64,0,2,.174,0.70,0,21.57,22,0,0,0,0,.000,0.00,-.--,0.0,23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623167,Chris Flexen,23,96,172,52,25,1,16,83,47,2,118,2,.253,466,.323,.414,.737,0,4,1.000,6,1939,,193,,,1,2,,0.56,0,,21,7,4,0,11,1.000,0.48,0.83,120.0,23,1,0,0,3.83,120.0,7,9,0,0,0,0,51,1.38,518,360,23,0,0,1189,.610,2,0,6,0,.438,16.16,2,1.77,6.23,3.53,8.85,3.90,1.20,0,0,,
592200,Curt Casali,1,20,29,13,3,0,4,36,15,0,25,1,.231,108,.325,.370,.695,3,13,.813,1,566,126,40,14,55,0,2,.300,0.69,1,27.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,1,3.26
660636,Diego Castillo,2,3,1,8,0,0,1,1,3,0,6,1,.545,11,.667,.818,1.485,0,0,.---,1,60,257,9,25,88,0,0,.235,3.00,0,23.90,0,0,32,1,33,.970,1.78,2.44,118.1,18,0,0,0,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,,
657024,Erik Swanson,44,26,45,4,6,0,2,52,7,1,29,1,.193,150,.234,.273,.507,1,1,.500,1,691,,41,,,2,0,,0.58,0,,1,2,2,0,4,1.000,0.09,0.86,42.0,44,0,0,0,0.86,42.0,2,0,3,4,10,1,4,0.86,160,126,44,0,0,479,.690,1,0,1,1,1.000,16.45,8,7.43,11.14,1.50,6.21,0.86,0.43,8,1,,
553993,Eugenio Suarez,16,77,107,62,22,2,24,172,66,0,103,8,.226,455,.332,.442,.774,0,0,.---,10,2215,533,201,72,188,0,4,.300,0.72,0,18.96,15,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669923,George Kirby,18,81,104,40,16,1,12,102,13,0,105,5,.271,388,.301,.410,.711,3,8,.727,5,1555,,159,,,1,3,,0.78,0,,18,7,5,0,12,1.000,0.67,1.11,97.2,18,0,0,0,3.32,97.2,5,3,0,0,0,0,36,1.21,410,293,18,0,0,1066,.690,5,0,3,1,.625,15.92,0,7.85,9.40,1.20,9.68,3.69,1.11,0,0,,
641487,J.P. Crawford,115,126,138,50,21,2,5,59,47,0,109,6,.256,425,.335,.351,.686,2,3,.600,7,1924,485,149,33,163,2,5,.284,0.91,0,85.00,115,263,129,11,403,.973,3.41,3.52,1002.0,115,57,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571875,Jake Lamb,3,2,7,2,1,0,1,6,2,0,4,0,.211,19,.286,.421,.707,0,0,.---,0,96,21,8,2,8,0,0,.250,0.29,0,19.00,2,0,4,0,4,1.000,1.33,2.40,15.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608385,Jesse Winker,11,96,128,43,14,0,13,86,71,1,90,1,.227,397,.343,.360,.703,0,0,.---,8,1923,472,143,48,166,0,3,.256,0.75,0,30.54,10,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677594,Julio Rodriguez,110,94,97,65,20,3,21,127,31,4,115,7,.266,432,.325,.472,.797,6,23,.793,6,1762,471,204,65,157,0,1,.330,0.97,0,20.57,110,3,314,3,320,.991,2.88,2.96,963.2,110,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669302,Logan Gilbert,26,127,175,63,35,2,17,133,41,2,145,4,.253,574,.305,.409,.714,4,6,.600,10,2448,,235,,,3,3,,0.73,0,,26,12,13,1,26,.962,0.96,1.51,149.2,26,1,0,1,3.49,149.2,10,5,0,0,0,0,58,1.24,625,449,26,0,0,1589,.650,4,0,4,0,.667,16.36,0,3.24,8.00,2.47,8.72,3.79,1.02,0,0,,
622379,Luis Castillo,2,4,2,0,0,0,0,1,0,0,2,0,.222,9,.222,.222,.444,0,0,.---,0,37,,2,,,0,0,,2.00,0,,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,0.00,2.0,0,0,0,0,0,0,0,1.00,9,6,2,0,0,23,.620,0,0,0,0,.---,18.50,1,-.--,4.50,0.00,9.00,0.00,0.00,0,0,,
594835,Marco Gonzales,25,154,173,73,39,0,21,79,43,1,152,5,.277,549,.332,.463,.795,2,8,.800,14,2207,,254,,,3,6,,0.89,0,,25,7,7,0,14,1.000,0.56,0.90,140.2,25,1,0,0,3.97,140.2,9,12,0,0,0,0,62,1.39,606,422,25,0,0,1440,.650,5,0,0,1,.429,15.69,0,1.84,5.05,2.75,9.73,4.67,1.34,0,0,,
666374,Matt Brash,23,35,24,21,3,0,3,43,24,1,39,1,.277,141,.386,.362,.748,2,0,.000,6,696,0,51,0,0,0,0,.---,1.46,0,-.--,5,2,2,0,4,1.000,0.17,0.97,37.1,23,1,0,0,5.06,37.1,3,4,0,0,5,0,21,1.69,166,112,23,0,0,432,.620,1,0,3,0,.429,18.64,1,1.79,10.37,5.79,9.40,5.06,0.72,10,0,,
670036,Matthew Festa,41,24,42,17,6,2,6,51,12,0,30,2,.205,146,.275,.397,.672,0,4,1.000,2,663,,58,,,1,0,,0.57,0,,0,3,3,0,6,1.000,0.15,1.35,40.0,41,1,0,0,3.60,40.0,2,0,2,3,6,1,16,1.05,161,120,41,0,0,440,.660,2,0,1,0,1.000,16.58,11,4.25,11.48,2.70,6.75,3.83,1.35,11,6,,
571745,Mitch Haniger,9,26,32,16,3,0,7,26,9,1,30,0,.263,114,.317,.474,.791,0,0,.---,4,483,123,54,18,43,0,0,.284,0.81,0,16.29,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623149,Paul Sewald,53,37,60,16,4,0,7,59,13,3,22,3,.125,176,.197,.267,.464,2,3,.600,0,794,0,47,0,0,1,1,.---,0.62,0,-.--,0,11,3,0,14,1.000,0.26,2.42,52.2,53,0,0,0,2.56,52.2,3,4,16,19,6,3,15,0.66,194,158,53,0,0,524,.660,3,0,1,0,.429,15.08,30,4.54,10.08,2.22,3.76,2.73,1.20,13,4,,
682171,Penn Murfee,49,39,62,16,6,1,5,58,13,1,34,1,.178,191,.232,.298,.530,0,2,1.000,3,761,0,57,0,0,0,2,.---,0.63,0,-.--,1,2,2,0,4,1.000,0.08,0.67,54.0,49,0,0,0,2.67,54.0,4,0,0,0,5,0,16,0.87,207,162,49,0,0,524,.690,1,0,2,0,1.000,14.09,10,4.46,9.67,2.17,5.67,2.67,0.83,21,4,,
592662,Robbie Ray,26,129,138,63,25,5,24,180,53,0,124,5,.218,570,.289,.405,.694,7,13,.650,11,2487,,231,,,0,1,,0.93,0,,26,15,5,0,20,1.000,0.77,1.16,155.2,26,1,0,0,3.58,155.2,11,8,0,0,0,0,62,1.14,629,467,26,0,0,1595,.640,5,0,5,5,.579,15.98,0,3.40,10.41,3.06,7.17,3.64,1.39,0,0,,
664059,Sam Haggerty,6,27,25,22,7,1,4,34,6,2,36,3,.300,120,.346,.475,.821,1,10,.909,2,459,131,57,15,56,1,1,.386,1.08,0,30.00,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,6,125,111,45,19,0,15,72,29,3,117,17,.278,421,.346,.430,.776,0,0,.---,11,1719,472,181,63,147,0,4,.302,1.13,1,28.07,6,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,8,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,,42,,,0,0,,0.41,0,,4,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,,
666969,Adolis Garcia,9,97,121,72,25,4,21,149,31,1,125,4,.256,488,.304,.453,.757,3,21,.875,6,2017,527,221,80,206,0,4,.323,0.80,0,23.24,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543543,Brad Miller,22,44,62,20,3,0,7,69,18,0,47,0,.213,221,.271,.321,.592,2,4,.667,3,910,240,71,32,90,0,1,.274,0.71,0,31.57,22,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656685,Brett Martin,49,60,33,21,12,0,4,33,14,3,43,0,.257,167,.313,.401,.714,0,2,1.000,7,635,0,67,0,0,1,1,.---,1.82,0,-.--,1,7,3,0,10,1.000,0.20,2.05,44.0,49,2,0,0,3.68,44.0,1,7,3,6,6,3,18,1.30,183,132,49,0,0,423,.670,0,0,6,0,.125,14.43,17,2.36,6.75,2.86,8.80,4.30,0.82,29,10,,
656271,Brock Burke,43,54,70,17,13,0,6,73,18,0,50,1,.204,245,.261,.331,.592,1,2,.667,6,1077,,81,,,2,0,,0.77,0,,0,4,1,0,5,1.000,0.12,0.67,67.2,43,0,0,0,1.60,67.2,6,3,0,4,8,4,12,1.00,266,203,43,0,0,695,.650,1,0,2,0,.667,15.92,4,4.06,9.71,2.39,6.65,2.26,0.80,10,2,,
669352,Bubba Thompson,1,15,12,6,1,0,0,23,3,0,17,2,.258,66,.310,.273,.583,0,8,1.000,0,284,72,18,6,30,1,0,.395,1.25,0,-.--,1,0,0,0,0,.000,0.00,0.00,8.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518586,Charlie Culberson,1,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,0,11,115,0,11,40,0,0,.355,0.50,0,106.00,0,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,.550,0,0,0,0,.---,11.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,,
608369,Corey Seager,7,134,141,74,17,1,28,80,51,7,121,6,.257,471,.334,.476,.810,0,3,1.000,9,1832,533,224,67,158,0,5,.253,0.95,0,16.82,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572971,Dallas Keuchel,8,43,32,33,8,0,6,20,20,2,49,0,.343,143,.421,.524,.945,1,0,.000,4,612,,75,,,0,1,,1.34,0,,8,3,2,0,5,1.000,0.63,1.41,32.0,8,1,0,0,7.88,32.0,2,5,0,0,0,0,28,2.16,164,96,8,0,0,363,.590,0,0,3,0,.286,19.13,0,1.00,5.63,5.63,13.78,9.28,1.69,0,0,,
641540,Dane Dunning,24,162,97,63,32,2,14,112,50,0,127,10,.259,491,.335,.418,.753,3,6,.667,10,2091,,205,,,0,7,,1.67,1,,24,14,5,0,19,1.000,0.79,1.33,129.0,24,1,0,0,4.19,129.0,3,6,0,0,0,0,60,1.37,559,387,24,0,0,1310,.630,10,0,6,0,.333,16.21,0,2.24,7.81,3.49,8.86,4.40,0.98,0,0,,
642701,Dennis Santana,48,51,41,32,9,0,1,36,19,1,39,2,.239,163,.319,.313,.632,0,0,.---,4,719,,51,,,0,4,,1.24,0,,0,6,1,1,8,.875,0.15,1.50,42.2,48,1,0,1,5.70,42.2,3,6,1,3,17,2,27,1.36,188,128,48,0,0,448,.620,2,0,3,1,.333,16.85,8,1.89,7.59,4.01,8.23,6.75,0.21,32,8,,
677649,Ezequiel Duran,1,43,47,23,9,1,4,45,12,0,43,0,.242,178,.289,.371,.660,1,4,.800,3,687,190,66,22,85,0,0,.302,0.91,0,44.50,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657248,Glenn Otto,20,106,107,56,11,1,13,74,54,0,85,11,.232,367,.344,.373,.717,2,13,.867,10,1673,,137,,,1,4,,0.99,0,,20,7,6,1,14,.929,0.65,1.18,99.2,20,0,0,1,4.79,99.2,6,8,0,0,0,0,53,1.39,437,299,20,0,0,1008,.600,11,0,4,0,.429,16.79,0,1.37,6.68,4.88,7.68,5.06,1.17,0,0,,
641680,Jonah Heim,6,79,102,46,20,1,13,73,38,0,80,1,.241,332,.319,.425,.744,10,47,.825,8,1466,373,141,43,144,0,2,.270,0.77,0,25.54,3,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,37,0,,,,,,,,,,,,2,3.69
642546,Jonathan Hernandez,15,26,7,6,3,0,0,13,5,0,13,1,.220,59,.292,.271,.563,2,0,.000,1,250,,16,,,0,0,,3.71,0,,0,0,1,1,2,.500,0.07,0.56,16.0,15,0,0,0,1.69,16.0,1,0,4,4,1,0,3,1.13,65,48,15,0,0,150,.600,1,1,2,0,1.000,15.63,12,2.60,7.31,2.81,7.31,3.38,0.00,0,0,,
600917,Jose Leclerc,26,21,43,13,8,0,5,37,12,0,24,2,.194,124,.273,.379,.652,0,1,1.000,1,539,,47,,,0,1,,0.49,0,,0,1,1,0,2,1.000,0.08,0.53,34.0,26,0,0,0,3.44,34.0,0,1,2,2,3,0,13,1.06,139,102,26,0,0,331,.610,2,0,2,0,.000,15.85,10,3.08,9.79,3.18,6.35,3.44,1.32,13,7,,
622250,Josh Sborz,19,13,19,16,6,0,4,32,11,1,25,0,.284,88,.360,.489,.849,2,5,.714,0,419,,43,,,0,1,,0.68,0,,1,0,0,1,1,.000,0.00,0.00,22.1,19,0,0,1,6.45,22.1,1,0,0,1,1,1,16,1.61,100,67,19,0,0,254,.610,0,0,2,0,1.000,18.76,6,2.91,12.90,4.43,10.07,6.45,1.61,7,5,,
685503,Kohei Arihara,3,21,9,9,4,0,2,12,5,0,20,3,.323,62,.400,.484,.884,0,0,.---,3,250,,30,,,0,0,,2.33,0,,3,1,1,0,2,1.000,0.67,1.20,15.0,3,0,0,0,5.40,15.0,1,2,0,0,0,0,9,1.67,70,45,3,0,0,156,.620,3,0,0,0,.333,16.67,0,2.40,7.20,3.00,12.00,5.40,1.20,0,0,,
594777,Kole Calhoun,10,71,88,36,14,1,12,110,22,0,70,5,.208,337,.265,.362,.627,2,2,.500,6,1444,366,122,45,148,0,2,.267,0.81,0,28.08,7,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665750,Leody Taveras,2,41,55,29,13,2,3,56,15,0,63,1,.297,212,.342,.420,.762,4,8,.667,2,830,231,89,29,87,0,3,.385,0.75,0,70.67,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
