,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
665161,Jeremy Pena,124,131,112,66,19,1,19,128,22,0,121,6,.249,486,.287,.409,.696,2,11,.846,5,1879,523,199,53,190,1,5,.297,1.17,3,25.58,123,327,137,16,480,.967,3.74,3.82,1094.0,124,61,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514888,Jose Altuve,131,124,141,92,33,0,25,85,61,2,146,10,.295,495,.383,.513,.896,1,18,.947,12,2175,567,254,53,125,0,1,.313,0.88,0,19.80,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664353,Jose Urquidy,27,127,206,71,33,1,26,127,35,0,149,7,.247,603,.293,.434,.727,3,10,.769,8,2502,,262,,,0,6,,0.62,0,,27,10,4,0,14,1.000,0.52,0.80,157.0,27,1,0,0,3.96,157.0,13,7,0,0,0,0,69,1.17,651,471,27,0,0,1702,.680,7,0,5,0,.650,15.94,0,3.63,7.28,2.01,8.54,4.07,1.49,0,0,,
434378,Justin Verlander,26,125,187,41,13,1,12,167,27,0,110,5,.188,584,.229,.276,.505,3,8,.727,8,2429,,161,,,1,4,,0.67,0,,26,15,4,0,19,1.000,0.73,1.05,163.0,26,2,0,0,1.82,163.0,17,4,0,0,0,0,33,0.84,621,489,26,0,0,1665,.690,5,0,2,0,.810,14.90,0,6.19,9.22,1.49,6.07,2.26,0.66,0,0,,
663656,Kyle Tucker,3,119,174,68,27,1,29,87,56,4,133,0,.260,511,.332,.487,.819,3,22,.880,10,2118,572,249,102,231,0,2,.262,0.68,3,17.62,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621121,McCullers Jr.,7,43,33,11,8,0,3,45,21,0,31,0,.205,151,.301,.318,.619,1,2,.667,3,665,,48,,,0,1,,1.30,0,,7,2,2,0,4,1.000,0.57,0.88,41.2,7,0,0,0,2.38,41.2,4,1,0,0,0,0,11,1.25,173,125,7,0,0,404,.610,0,0,1,0,.800,15.96,0,2.14,9.72,4.54,6.70,2.38,0.65,0,0,,
671277,Luis Garcia,59,99,62,26,20,2,6,71,9,1,88,1,.279,315,.298,.413,.711,4,3,.429,4,1145,330,130,38,139,1,4,.339,1.60,0,52.50,58,128,69,13,210,.938,3.34,3.52,503.1,59,27,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455117,Martin Maldonado,105,81,80,38,12,0,14,106,22,0,61,7,.189,323,.254,.356,.610,13,39,.750,6,1410,357,115,44,164,3,2,.229,1.01,0,23.07,102,42,950,2,994,.998,9.45,10.04,889.2,105,3,0,2,,,,,,,,,,,,,,,,,,,,29,1,,,,,,,,,,,,8,2.91
643289,Mauricio Dubon,1,10,23,10,1,0,2,4,1,0,11,0,.239,46,.245,.391,.636,0,0,.---,0,149,49,18,8,32,0,2,.214,0.43,0,23.00,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664208,Phil Maton,61,51,56,30,8,1,8,63,22,2,53,7,.242,219,.327,.397,.724,1,2,.667,7,979,,87,,,1,3,,0.91,0,,0,5,1,1,7,.857,0.10,0.93,58.2,61,1,0,1,3.68,58.2,0,2,0,2,13,2,24,1.28,252,176,61,0,0,630,.640,7,0,0,0,.000,16.69,7,2.86,9.66,3.38,8.13,4.60,1.23,25,5,,
606160,Rafael Montero,65,65,50,19,7,1,2,67,21,2,43,2,.192,224,.267,.259,.526,0,8,1.000,8,997,,58,,,1,0,,1.30,0,,0,4,2,1,7,.857,0.09,0.87,62.2,65,0,0,1,2.30,62.2,4,2,13,15,21,2,16,1.02,248,188,65,0,0,637,.640,2,0,1,0,.667,15.91,23,3.19,9.62,3.02,6.18,2.73,0.29,19,4,,
519151,Ryan Pressly,45,37,31,15,2,1,3,57,10,0,28,0,.187,150,.236,.273,.509,1,0,.000,5,629,,41,,,2,1,,1.19,0,,0,3,2,0,5,1.000,0.11,1.05,43.1,45,0,0,0,2.91,43.1,3,3,30,34,0,4,14,0.88,163,130,45,0,0,407,.650,0,0,0,0,.500,14.52,40,5.70,11.84,2.08,5.82,3.12,0.62,7,2,,
592773,Ryne Stanek,55,35,54,7,6,0,2,58,30,1,32,0,.181,177,.297,.249,.546,2,4,.667,5,831,,44,,,0,2,,0.65,0,,0,1,0,0,1,1.000,0.02,0.18,51.1,55,0,0,0,1.05,51.1,2,1,1,4,15,3,6,1.21,209,154,55,0,0,506,.610,0,0,4,0,.667,16.19,10,1.93,10.17,5.26,5.61,1.23,0.35,21,9,,
641820,Trey Mancini,20,32,38,16,5,0,8,43,16,0,26,1,.188,138,.276,.399,.675,0,0,.---,3,617,156,55,21,58,0,1,.205,0.84,0,17.25,18,0,0,0,0,.000,0.00,-.--,0.0,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669257,Will Smith,22,95,167,63,25,2,22,85,56,4,122,10,.262,465,.351,.467,.818,10,43,.811,9,2198,535,217,83,220,0,4,.276,0.57,0,21.14,21,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,,,,,,,,,,,,,,,,,,,,28,1,,,,,,,,,,,,4,2.58
673237,Yainer Diaz,3,2,2,0,1,0,0,2,1,0,1,0,.143,7,.250,.286,.536,0,0,.---,0,29,8,2,1,2,0,0,.200,1.00,0,-.--,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,0,0.00
670541,Yordan Alvarez,69,114,102,91,24,2,37,96,73,9,131,6,.300,437,.402,.618,1.020,1,1,.500,12,2046,522,270,94,202,0,6,.303,1.12,0,11.81,69,0,0,0,0,.000,0.00,-.--,0.0,69,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493329,Yuli Gurriel,2,133,187,51,37,0,8,69,28,0,122,6,.240,508,.286,.360,.646,0,8,1.000,13,1996,545,183,47,245,0,3,.263,0.71,0,63.50,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,14,23,60,21,10,0,9,32,18,0,36,3,.240,150,.331,.487,.818,1,4,.800,0,674,,73,,,0,1,,0.38,0,,7,1,1,0,2,1.000,0.14,0.46,39.0,14,0,0,0,4.85,39.0,0,3,0,0,0,0,21,1.38,172,117,14,0,0,422,.630,3,0,1,0,.000,17.28,7,1.78,7.38,4.15,8.31,4.85,2.08,2,0,,
647351,Abraham Toro,21,87,105,32,12,1,9,58,21,1,53,1,.177,300,.231,.313,.544,0,1,1.000,4,1230,325,94,30,118,0,3,.186,0.83,0,33.33,18,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624428,Adam Frazier,8,156,174,59,20,4,3,67,45,1,121,5,.238,509,.303,.310,.613,5,9,.643,14,2061,568,158,39,198,4,5,.266,0.90,0,169.67,7,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662253,Andres Munoz,60,45,37,19,4,0,5,92,15,3,40,4,.189,212,.253,.278,.531,1,5,.833,4,966,,59,,,0,2,,1.22,0,,0,4,3,0,7,1.000,0.12,1.05,60.2,60,0,0,0,2.52,60.2,2,5,3,6,21,3,17,0.91,233,182,60,0,0,659,.680,4,0,4,0,.286,15.92,11,6.13,13.65,2.23,5.93,2.82,0.74,24,4,,
663728,Cal Raleigh,109,56,111,41,19,1,23,111,35,0,70,2,.203,344,.278,.465,.743,23,49,.681,5,1507,385,160,55,164,0,4,.220,0.50,1,14.96,94,26,863,6,895,.993,8.16,9.20,870.0,109,3,0,4,,,,,,,,,,,,,,,,,,,,22,0,,,,,,,,,,,,3,3.13
467793,Carlos Santana,36,55,73,30,6,0,15,50,28,1,39,2,.181,215,.279,.419,.698,0,0,.---,7,1004,247,90,36,87,0,2,.158,0.75,0,14.33,35,0,0,0,0,.000,0.00,-.--,0.0,36,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623167,Chris Flexen,29,111,183,57,25,3,16,90,50,3,127,2,.251,505,.319,.408,.727,0,6,1.000,6,2096,,206,,,2,4,,0.61,0,,21,9,6,1,16,.938,0.52,1.04,130.2,29,1,0,1,3.72,130.2,7,9,2,2,0,0,54,1.35,563,392,29,0,0,1291,.620,2,0,6,0,.438,16.04,8,1.80,6.20,3.44,8.75,3.93,1.10,0,0,,
592200,Curt Casali,1,20,29,13,3,0,4,36,15,0,25,1,.231,108,.325,.370,.695,3,13,.813,1,566,126,40,14,55,0,2,.300,0.69,1,27.00,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,1,3.26
660636,Diego Castillo,2,3,1,8,0,0,1,1,3,0,6,1,.545,11,.667,.818,1.485,0,0,.---,1,60,267,9,27,89,0,0,.234,3.00,0,22.46,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,36.00,2.0,0,0,0,0,0,0,8,4.50,15,6,2,0,0,26,.430,1,0,0,0,.---,30.00,2,0.33,4.50,13.50,27.00,36.00,4.50,0,0,,
664238,Dylan Moore,2,26,48,34,10,2,6,67,30,2,38,11,.215,177,.361,.395,.756,6,18,.750,3,980,221,70,19,101,1,1,.305,0.54,1,29.50,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657024,Erik Swanson,52,29,50,8,7,0,3,63,9,1,34,1,.195,174,.239,.287,.526,1,2,.667,1,799,,50,,,2,0,,0.58,0,,1,4,3,0,7,1.000,0.13,1.31,48.1,52,0,0,0,1.49,48.1,2,1,3,4,13,1,8,0.89,186,145,52,0,0,549,.690,1,0,1,1,.667,16.53,8,7.00,11.73,1.68,6.33,1.49,0.56,9,1,,
669923,George Kirby,23,104,125,49,22,2,12,124,18,0,124,5,.262,473,.295,.393,.688,3,9,.750,8,1911,,186,,,1,3,,0.83,0,,23,10,7,0,17,1.000,0.74,1.28,120.0,23,1,0,0,3.30,120.0,7,4,0,0,0,0,44,1.18,500,360,23,0,0,1313,.690,5,0,4,1,.636,15.93,0,6.89,9.30,1.35,9.30,3.68,0.90,0,0,,
641487,J.P. Crawford,134,146,153,55,24,3,6,71,58,0,121,8,.250,484,.337,.349,.686,2,3,.600,10,2267,557,169,38,185,2,5,.279,0.95,0,80.67,133,303,150,13,466,.972,3.38,3.51,1163.0,134,65,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672284,Jarred Kelenic,2,20,34,14,3,1,5,47,10,0,16,0,.138,116,.205,.310,.515,2,5,.714,2,483,127,36,14,53,0,1,.169,0.59,0,23.20,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608385,Jesse Winker,13,107,141,46,15,0,13,100,81,1,95,2,.216,440,.338,.339,.677,0,0,.---,8,2154,526,149,49,179,0,3,.248,0.76,0,33.85,12,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677594,Julio Rodriguez,128,109,109,81,24,3,27,143,40,4,140,8,.280,500,.342,.502,.844,7,25,.781,7,2056,549,251,73,181,0,1,.341,1.00,0,18.52,128,3,353,6,362,.983,2.78,2.88,1113.2,128,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669302,Logan Gilbert,30,141,196,65,39,2,17,167,46,2,160,5,.244,657,.296,.387,.683,4,6,.600,10,2838,,254,,,3,4,,0.72,0,,30,13,15,1,29,.966,0.93,1.47,172.2,30,1,0,1,3.13,172.2,13,6,0,0,0,0,60,1.19,715,518,30,0,0,1841,.650,5,0,4,0,.684,16.44,0,3.63,8.70,2.40,8.34,3.39,0.89,0,0,,
622379,Luis Castillo,3,5,3,0,0,0,0,4,0,0,2,0,.143,14,.143,.143,.286,0,0,.---,0,60,,2,,,0,0,,1.67,0,,0,0,0,0,0,.000,0.00,0.00,3.2,3,0,0,0,0.00,3.2,0,0,0,0,0,0,0,0.55,14,11,3,0,0,38,.630,0,0,0,0,.---,16.36,1,-.--,9.82,0.00,4.91,0.00,0.00,2,0,,
620443,Luis Torrens,48,36,25,10,2,0,2,45,8,0,29,1,.216,134,.264,.276,.540,0,0,.---,5,578,144,37,11,56,0,1,.307,1.44,0,67.00,0,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,9.00,1.0,0,0,0,0,0,0,1,2.00,5,3,1,0,0,11,.610,0,0,0,0,.---,18.00,1,-.--,0.00,0.00,18.00,9.00,9.00,0,0,0,4.34
594835,Marco Gonzales,29,178,211,85,41,0,27,92,47,1,172,7,.267,644,.321,.457,.778,2,8,.800,16,2575,,294,,,3,6,,0.84,0,,29,8,7,0,15,1.000,0.52,0.81,166.0,29,1,0,0,4.01,166.0,10,14,0,0,0,0,74,1.32,707,498,29,0,0,1693,.660,7,0,1,1,.417,15.51,0,1.96,4.99,2.55,9.33,4.61,1.46,0,0,,
666374,Matt Brash,33,43,27,21,4,0,3,57,30,1,43,2,.254,169,.373,.331,.704,3,0,.000,7,859,0,56,0,0,1,0,.---,1.59,0,-.--,5,5,3,1,9,.889,0.24,1.57,46.0,33,1,0,0,4.11,46.0,3,4,0,0,7,0,21,1.59,202,138,33,0,0,534,.620,2,0,3,0,.429,18.67,2,1.90,11.15,5.87,8.41,4.11,0.59,16,1,,
571510,Matthew Boyd,6,8,9,0,0,0,0,7,5,2,4,0,.148,27,.281,.148,.429,0,0,.---,1,106,,4,,,1,0,,0.89,0,,0,1,2,0,3,1.000,0.50,3.38,8.1,6,0,0,0,0.00,8.1,2,0,0,0,0,0,0,1.08,33,25,6,0,0,70,.660,0,0,0,0,1.000,12.72,0,1.40,7.56,5.40,4.32,0.00,0.00,0,0,,
670036,Matthew Festa,48,32,47,22,6,2,9,58,15,0,39,2,.224,174,.293,.437,.730,0,5,1.000,4,786,,76,,,2,0,,0.68,0,,0,4,4,0,8,1.000,0.17,1.53,47.1,48,1,0,0,3.99,47.1,2,0,2,3,6,1,21,1.14,193,142,48,0,0,525,.670,2,0,1,0,1.000,16.61,12,3.87,11.03,2.85,7.42,4.18,1.71,11,6,,
571745,Mitch Haniger,12,38,54,23,6,0,7,50,13,1,42,1,.230,183,.283,.377,.660,0,0,.---,4,794,198,69,24,63,0,1,.276,0.70,0,26.14,12,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623149,Paul Sewald,61,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,0,13,3,0,16,1.000,0.26,2.44,59.1,61,0,0,0,2.58,59.1,4,4,19,24,7,5,17,0.76,225,178,61,0,0,599,.660,4,0,1,0,.500,15.37,36,4.19,10.16,2.43,4.40,2.88,1.21,14,5,,
682171,Penn Murfee,58,44,73,17,8,1,5,67,16,1,40,2,.180,222,.240,.293,.533,0,3,1.000,3,886,0,65,0,0,0,2,.---,0.60,0,-.--,1,2,2,0,4,1.000,0.07,0.58,62.1,58,0,0,0,2.45,62.1,4,0,0,0,6,0,17,0.90,242,187,58,0,0,607,.690,2,0,2,0,1.000,14.21,14,4.19,9.67,2.31,5.78,2.45,0.72,24,4,,
592662,Robbie Ray,30,142,167,72,28,5,28,201,57,0,149,7,.226,658,.295,.412,.707,8,15,.652,13,2860,,271,,,0,1,,0.85,0,,30,17,6,0,23,1.000,0.77,1.17,177.2,30,1,0,0,3.60,177.2,12,10,0,0,0,0,71,1.16,723,533,30,0,0,1839,.640,7,0,5,6,.545,16.10,0,3.53,10.18,2.89,7.55,3.65,1.42,0,0,,
664059,Sam Haggerty,6,40,32,26,9,1,5,49,12,2,42,3,.261,161,.322,.422,.744,1,12,.923,3,643,178,68,19,70,1,1,.343,1.25,0,32.20,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664034,Ty France,8,149,139,59,24,1,20,85,32,3,136,19,.270,504,.334,.440,.774,0,0,.---,15,2021,561,222,78,197,0,5,.287,1.07,1,25.20,8,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,14,23,60,21,10,0,9,32,18,0,36,3,.240,150,.331,.487,.818,1,4,.800,0,674,,73,,,0,1,,0.38,0,,7,1,1,0,2,1.000,0.14,0.46,39.0,14,0,0,0,4.85,39.0,0,3,0,0,0,0,21,1.38,172,117,14,0,0,422,.630,3,0,1,0,.000,17.28,7,1.78,7.38,4.15,8.31,4.85,2.08,2,0,,
666969,Adolis Garcia,144,109,149,82,30,5,25,168,38,1,142,4,.252,563,.302,.456,.758,5,24,.828,6,2348,610,257,95,247,0,5,.312,0.73,0,22.52,14,0,0,0,0,.000,0.00,-.--,0.0,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656685,Brett Martin,55,64,40,27,14,0,4,40,18,3,50,0,.260,192,.322,.396,.718,0,3,1.000,7,750,0,76,0,0,1,1,.---,1.60,0,-.--,1,7,4,0,11,1.000,0.20,1.98,50.0,55,2,0,0,4.14,50.0,1,7,3,7,7,4,23,1.36,212,150,55,0,0,497,.660,0,0,7,0,.125,15.00,20,2.22,7.20,3.24,9.00,4.86,0.72,33,13,,
656271,Brock Burke,49,63,77,20,13,1,6,83,22,0,56,1,.202,277,.263,.321,.584,1,2,.667,7,1234,,89,,,2,0,,0.82,0,,0,6,2,0,8,1.000,0.16,0.95,76.2,49,2,0,0,1.53,76.2,7,3,0,4,9,4,13,1.02,302,230,49,0,0,790,.640,1,1,2,0,.700,16.10,5,3.77,9.74,2.58,6.57,2.35,0.70,10,2,,
669352,Bubba Thompson,1,28,26,16,4,0,1,42,7,0,36,2,.277,130,.324,.331,.655,3,16,.842,0,499,141,43,8,45,2,0,.402,1.08,0,130.00,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518586,Charlie Culberson,2,3,3,0,0,0,0,0,1,0,1,0,.143,7,.250,.143,.393,0,0,.---,0,28,118,1,11,43,0,0,.342,1.00,0,109.00,0,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,2,0,0,17,.610,0,0,0,0,.---,14.00,2,0.00,0.00,4.50,4.50,0.00,0.00,0,0,,
666142,Cole Ragans,7,27,37,19,5,2,6,22,14,0,33,0,.277,119,.353,.504,.857,2,1,.333,3,556,,60,,,0,0,,0.73,0,,7,0,1,0,1,1.000,0.14,0.30,30.0,7,0,0,0,5.40,30.0,0,2,0,0,0,0,18,1.57,133,90,7,0,0,341,.610,0,0,2,0,.000,18.53,0,1.57,6.60,4.20,9.90,5.70,1.80,0,0,,
608369,Corey Seager,142,162,168,87,22,1,32,95,57,7,137,6,.246,557,.320,.461,.781,0,3,1.000,13,2137,625,257,82,200,0,5,.241,0.96,0,17.41,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641540,Dane Dunning,29,187,115,80,39,2,20,137,62,0,158,11,.268,589,.345,.443,.788,5,7,.583,13,2548,,261,,,0,8,,1.63,1,,29,14,5,1,20,.950,0.66,1.12,153.1,29,1,0,1,4.46,153.1,4,8,0,0,0,0,76,1.43,671,460,29,0,0,1585,.620,11,0,6,0,.333,16.62,0,2.21,8.04,3.64,9.27,4.70,1.17,0,0,,
642701,Dennis Santana,57,60,49,39,13,0,2,49,24,1,50,3,.245,204,.328,.338,.666,0,1,1.000,6,904,,69,,,0,4,,1.22,0,,1,7,1,1,9,.889,0.14,1.36,53.1,57,1,0,1,5.74,53.1,3,8,1,3,18,2,34,1.39,235,160,57,0,0,559,.620,3,0,3,1,.273,16.95,10,2.04,8.27,4.05,8.44,6.58,0.34,37,9,,
657248,Glenn Otto,24,117,132,68,13,1,17,92,58,0,104,13,.237,439,.340,.387,.727,2,16,.889,10,1988,,170,,,1,5,,0.89,1,,24,7,7,2,16,.875,0.58,1.07,118.0,24,0,0,2,4.88,118.0,6,9,0,0,0,0,64,1.37,517,354,24,0,0,1208,.610,13,0,5,0,.400,16.85,0,1.59,7.02,4.42,7.93,5.19,1.30,0,0,,
622786,Jesus Tinoco,12,13,17,3,0,1,1,12,7,0,8,0,.163,49,.263,.265,.528,0,1,1.000,1,241,,13,,,0,1,,0.76,0,,0,2,1,0,3,1.000,0.25,1.93,14.0,12,1,0,0,1.93,14.0,0,0,0,0,4,0,3,1.07,57,42,12,0,0,157,.650,0,0,0,0,.---,17.21,2,1.71,7.71,4.50,5.14,1.93,0.64,9,3,,
667463,John King,36,76,30,22,6,0,5,26,13,3,50,1,.278,180,.328,.394,.722,0,2,1.000,6,675,,71,,,1,1,,2.53,0,,0,5,1,0,6,1.000,0.17,1.17,46.1,36,0,0,0,3.88,46.1,1,3,0,4,8,4,20,1.36,196,139,36,0,0,441,.650,1,0,2,0,.250,14.57,4,2.00,5.05,2.53,9.71,4.27,0.97,13,6,,
592351,Jon Gray,21,98,102,51,17,1,12,125,35,0,92,5,.223,413,.289,.356,.645,1,12,.923,10,1798,,147,,,0,4,,0.96,0,,21,6,5,0,11,1.000,0.52,0.89,111.1,21,2,0,0,3.80,111.1,7,7,0,0,0,0,47,1.14,457,334,21,0,0,1195,.660,5,2,4,0,.500,16.15,0,3.57,10.10,2.83,7.44,4.12,0.97,0,0,,
641680,Jonah Heim,118,96,118,50,20,1,15,83,41,0,88,1,.230,383,.304,.405,.709,0,2,1.000,10,1679,427,155,47,166,0,2,.254,0.81,0,25.53,3,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,,,,,,,,,,,,,,,,,,40,0,,,,,,,,,,,,3,3.89
