,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score
605131,Austin Barnes,4,53,45,31,6,0,8,33,23,0,37,3,165,9,20,5,194.0,67,81.0,2,1,0,0.224,0.328,0.406,0.734,25.0,1.18,0.17010309278350516,0.041237113402061855,0.19072164948453607,0.12886597938144329,0.11855670103092783,0.34536082474226804,0.232,0.2439363057324841,0.0345974434969018,91.827249464724,-0.576236383889734,0.29455735419116025,0.043503957402432215,78.76225010136325,-1.4379692774263058,0.7168025477707007,0.09388491587771004,102.39918960706605,0.18317588154096892,84.68152866242038,42.54138832625394,43.693117713426105,-1.1208268121563456,43.859872611464965,26.277722503741987,56.9997095556201,-0.7177133638114677,32.70700636942675,19.35275145961554,70.32132424537488,-0.5015827537331268,140.828025477707,74.46675203240542,47.57575757575758,-0.9914226612915725
621035,Chris Taylor,4,53,94,43,24,3,10,157,44,2,84,5,385,1,10,4,437.0,144,202.0,0,3,0,0.218,0.304,0.374,0.678,40.0,0.56,0.35926773455377575,0.02288329519450801,0.19221967963386727,0.09153318077803203,0.10068649885583524,0.3295194508009153,0.334841628959276,0.2439363057324841,0.0345974434969018,89.36759099691889,-0.7496596022999991,0.29455735419116025,0.043503957402432215,113.67620743292402,0.9259910402050812,0.7168025477707007,0.09388491587771004,94.58671737546427,-0.41329906309170067,84.68152866242038,42.54138832625394,99.19518616021061,-0.01602036720554742,43.859872611464965,26.277722503741987,91.19953528899217,-0.14688763879424152,32.70700636942675,19.35275145961554,134.52775073028238,0.5835342666462164,140.828025477707,74.46675203240542,102.25237449118048,0.042595848962402205
641355,Cody Bellinger,135,94,145,68,27,3,17,142,38,0,97,2,474,2,14,7,518.0,181,223.0,0,4,0,0.205,0.264,0.382,0.646,60.0,0.65,0.27413127413127414,0.032818532818532815,0.18725868725868725,0.11583011583011583,0.07335907335907337,0.34942084942084944,0.2507836990595611,0.2439363057324841,0.0345974434969018,84.03833098334115,-1.1254099088555733,0.29455735419116025,0.043503957402432215,85.13917425290589,-1.0061993838094336,0.7168025477707007,0.09388491587771004,90.1224475288347,-0.7541418885960839,84.68152866242038,42.54138832625394,114.54682211357654,0.2895643941638223,43.859872611464965,26.277722503741987,136.79930293348826,0.6142133278953934,32.70700636942675,19.35275145961554,116.18305744888025,0.2735008322521184,140.828025477707,74.46675203240542,128.5255540479421,0.5394618863571693
518692,Freddie Freeman,150,136,166,111,46,2,20,96,75,12,191,5,582,3,12,6,669.0,301,195.0,0,7,0,0.328,0.405,0.517,0.922,95.0,0.82,0.14349775784753363,0.029895366218236172,0.28550074738415543,0.14200298953662183,0.11210762331838565,0.4499252615844544,0.36152219873150104,0.2439363057324841,0.0345974434969018,134.46132957334586,2.4297660685548577,0.29455735419116025,0.043503957402432215,122.73405962795358,1.5392816777766736,0.7168025477707007,0.09388491587771004,128.62677495601486,2.18562748137922,84.68152866242038,42.54138832625394,225.55095900714556,2.4991772840654187,43.859872611464965,26.277722503741987,216.5988963113564,1.9461400196022545,32.70700636942675,19.35275145961554,229.3086660175268,2.18537367768239,140.828025477707,74.46675203240542,213.73586612392583,2.150919304934792
666158,Gavin Lux,1,111,84,63,19,7,6,89,46,0,113,0,394,2,7,3,443.0,164,191.0,0,3,0,0.287,0.359,0.416,0.775,42.0,1.32,0.20090293453724606,0.013544018058690745,0.255079006772009,0.09480812641083522,0.1038374717832957,0.37020316027088035,0.3543046357615894,0.2439363057324841,0.0345974434969018,117.65366337667761,1.2447074094180466,0.29455735419116025,0.043503957402432215,120.28375143933927,1.3733757832129725,0.7168025477707007,0.09388491587771004,108.1190353480602,0.61988075171846,84.68152866242038,42.54138832625394,133.44114328695,0.6656687158492004,43.859872611464965,26.277722503741987,95.75951205344178,-0.07077754212527804,32.70700636942675,19.35275145961554,140.64264849074976,0.6868787447775825,140.828025477707,74.46675203240542,116.45409317051107,0.311172085392006
593643,Hanser Alberto,69,53,39,13,8,2,2,25,2,0,34,0,151,1,0,7,153.0,52,79.0,0,0,0,0.225,0.235,0.344,0.579,14.0,1.36,0.16339869281045752,0.013071895424836602,0.2222222222222222,0.0915032679738562,0.013071895424836602,0.33986928104575165,0.25806451612903225,0.2439363057324841,0.0345974434969018,92.23719254269152,-0.5473325141546899,0.29455735419116025,0.043503957402432215,87.61095673121606,-0.8388395042904249,0.7168025477707007,0.09388491587771004,80.77538253745399,-1.4677815544958865,84.68152866242038,42.54138832625394,40.15043249341858,-1.191346372472354,43.859872611464965,26.277722503741987,31.919837351147258,-1.1363188954907668,32.70700636942675,19.35275145961554,6.1148977604673815,-1.58669977411247,140.828025477707,74.46675203240542,36.92446856625961,-1.1928548386137754
608336,Joey Gallo,1,29,61,32,4,1,12,106,40,0,37,0,233,0,2,0,273.0,79,122.0,0,0,0,0.159,0.282,0.339,0.621,24.0,0.48,0.3882783882783883,0.04395604395604396,0.13553113553113552,0.08791208791208792,0.14652014652014653,0.2893772893772894,0.21739130434782608,0.2439363057324841,0.0345974434969018,65.18094939683535,-2.4549879166676036,0.29455735419116025,0.043503957402432215,73.80270811597005,-1.7737708119174458,0.7168025477707007,0.09388491587771004,86.63473671115534,-1.0204253460213835,84.68152866242038,42.54138832625394,43.693117713426105,-1.1208268121563456,43.859872611464965,26.277722503741987,54.7197211733953,-0.7557684121459495,32.70700636942675,19.35275145961554,122.2979552093476,0.37684531038348446,140.828025477707,74.46675203240542,56.09678878335595,-0.8302769194338102
457759,Justin Turner,59,93,155,61,36,0,13,85,49,1,128,6,453,0,3,13,516.0,203,193.0,0,8,0,0.283,0.355,0.448,0.803,81.0,0.60,0.16472868217054262,0.025193798449612403,0.24806201550387597,0.1569767441860465,0.09496124031007752,0.39341085271317827,0.3168044077134986,0.2439363057324841,0.0345974434969018,116.01389106480755,1.12909193047787,0.29455735419116025,0.043503957402432215,107.55270686872771,0.511379995078208,0.7168025477707007,0.09388491587771004,112.02527146386107,0.9181182240347954,84.68152866242038,42.54138832625394,151.1545693869876,1.0182665174292425,43.859872611464965,26.277722503741987,184.67905896020912,1.41336934291951,32.70700636942675,19.35275145961554,149.81499513145081,0.8418954619746315,140.828025477707,74.46675203240542,144.1474445952058,0.8348957464297335
571970,Max Muncy,24,81,143,68,21,1,21,134,81,1,89,2,441,0,2,2,530.0,175,203.0,0,6,0,0.202,0.325,0.397,0.722,67.0,0.57,0.2528301886792453,0.03962264150943396,0.16792452830188678,0.12641509433962264,0.15283018867924528,0.330188679245283,0.2328767123287671,0.2439363057324841,0.0345974434969018,82.80850174943862,-1.212121518060705,0.29455735419116025,0.043503957402432215,79.05988732423094,-1.4178168043844375,0.7168025477707007,0.09388491587771004,100.72508841457994,0.0553598219768252,84.68152866242038,42.54138832625394,105.0996615268898,0.10151223332113324,43.859872611464965,26.277722503741987,152.75922160906188,0.8805986662367656,32.70700636942675,19.35275145961554,247.6533592989289,2.495407112076488,140.828025477707,74.46675203240542,124.26503844414292,0.45888901542828814
605141,Mookie Betts,1,123,181,112,35,3,35,97,52,0,145,7,542,2,12,8,605.0,291,187.0,0,4,0,0.268,0.337,0.537,0.874,81.0,0.68,0.16033057851239668,0.05785123966942149,0.2396694214876033,0.13388429752066117,0.0859504132231405,0.4809917355371901,0.26570048309178745,0.2439363057324841,0.0345974434969018,109.86474489529479,0.6955338844522089,0.29455735419116025,0.043503957402432215,90.20330991951896,-0.663316002092248,0.7168025477707007,0.09388491587771004,121.93037018607046,1.6743632431226447,84.68152866242038,42.54138832625394,171.22978563369688,1.4178773592199567,43.859872611464965,26.277722503741987,184.67905896020912,1.41336934291951,32.70700636942675,19.35275145961554,158.9873417721519,0.9969121791716805,140.828025477707,74.46675203240542,206.63500678426053,2.0166311867199904
