,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score
605131,Austin Barnes,4.0,46.0,38.0,23.0,4.0,0.0,6.0,25.0,20.0,0.0,26.0,3.0,134.0,6.0,14.0,5.0,158.0,48.0,69.0,0.0,1.0,0.0,0.194,0.31,0.358,0.668,22.0,1.21,0.15822784810126583,0.0379746835443038,0.16455696202531644,0.19230769230769232,0.24498765432098768,0.03507932229745477,79.18766377746421,-1.4534959908472107,0.29304816893440555,0.04207159322361932,65.62323627783442,-2.394501108889709,0.7164691358024691,0.09787380471903706,93.2350001723128,-0.4952207175516238,75.79629629629629,36.57768706693087,34.30246762765698,-1.3613845021194928,38.97530864197531,22.109257389756642,56.44599303135889,-0.7677918956174474
621035,Chris Taylor,3.0,44.0,75.0,38.0,23.0,3.0,8.0,133.0,36.0,2.0,72.0,2.0,321.0,1.0,8.0,4.0,362.0,125.0,166.0,0.0,3.0,0.0,0.224,0.304,0.389,0.693,34.0,0.59,0.3674033149171271,0.022099447513812154,0.19889502762430938,0.34972677595628415,0.24498765432098768,0.03507932229745477,91.43317879459786,-0.5982913279516368,0.29304816893440555,0.04207159322361932,119.34105482657537,1.347194215360943,0.7164691358024691,0.09787380471903706,96.72433401109694,-0.2397897565118793,75.79629629629629,36.57768706693087,94.99144881505009,-0.10378721566920625,38.97530864197531,22.109257389756642,87.23471650300918,-0.2250328246791501
641355,Cody Bellinger,116.0,86.0,129.0,59.0,22.0,3.0,17.0,124.0,32.0,0.0,86.0,2.0,421.0,2.0,11.0,7.0,459.0,165.0,205.0,0.0,4.0,0.0,0.204,0.261,0.392,0.653,54.0,0.67,0.2701525054466231,0.037037037037037035,0.18736383442265794,0.24295774647887325,0.24498765432098768,0.03507932229745477,83.26950211650875,-1.1684277698820198,0.29304816893440555,0.04207159322361932,82.90710273410912,-1.1905996093205033,0.7164691358024691,0.09787380471903706,91.14139986904229,-0.6484792941754711,75.79629629629629,36.57768706693087,113.46200830686539,0.278959784554794,38.97530864197531,22.109257389756642,138.54925562242636,0.6795656268846788
518692,Freddie Freeman,130.0,118.0,148.0,93.0,43.0,2.0,16.0,85.0,60.0,7.0,165.0,5.0,510.0,2.0,11.0,5.0,581.0,260.0,174.0,0.0,6.0,0.0,0.324,0.396,0.51,0.906,81.0,0.80,0.14629948364888123,0.027538726333907058,0.28399311531841653,0.35903614457831323,0.24498765432098768,0.03507932229745477,132.25156218504333,2.252390881700277,0.29304816893440555,0.04207159322361932,122.51779148931593,1.5684686646680523,0.7164691358024691,0.09787380471903706,126.45345831753801,1.936482031546752,75.79629629629629,36.57768706693087,217.68873686782314,2.438746428675938,38.97530864197531,22.109257389756642,207.82388343363954,1.9007735364958478
666158,Gavin Lux,28.0,105.0,80.0,62.0,18.0,7.0,6.0,79.0,46.0,0.0,108.0,0.0,369.0,2.0,7.0,3.0,418.0,158.0,173.0,0.0,3.0,0.0,0.293,0.368,0.428,0.796,42.0,1.31,0.18899521531100477,0.014354066985645933,0.2583732057416268,0.3554006968641115,0.24498765432098768,0.03507932229745477,119.59786333400521,1.3686793967081827,0.29304816893440555,0.04207159322361932,121.2772282988271,1.4820576819681925,0.7164691358024691,0.09787380471903706,111.10038942688772,0.8125858029718724,75.79629629629629,36.57768706693087,142.48717322257514,0.8804193563353657,38.97530864197531,22.109257389756642,107.76053215077606,0.13680655594638144
593643,Hanser Alberto,5.0,42.0,34.0,12.0,8.0,1.0,2.0,22.0,2.0,0.0,31.0,0.0,129.0,1.0,0.0,4.0,131.0,47.0,68.0,0.0,0.0,0.0,0.24,0.252,0.364,0.616,14.0,1.24,0.16793893129770993,0.015267175572519083,0.2366412213740458,0.2761904761904762,0.24498765432098768,0.03507932229745477,97.96412013706912,-0.14218217440733097,0.29304816893440555,0.04207159322361932,94.24746695902316,-0.40069061930522043,0.7164691358024691,0.09787380471903706,85.97718578764173,-1.0265171165142946,75.79629629629629,36.57768706693087,40.89909601759101,-1.2246891448966355,38.97530864197531,22.109257389756642,35.92017738359202,-1.129631276242979
608336,Joey Gallo,1.0,29.0,61.0,32.0,4.0,1.0,12.0,106.0,40.0,0.0,37.0,0.0,233.0,0.0,2.0,0.0,273.0,79.0,122.0,0.0,0.0,0.0,0.159,0.282,0.339,0.621,24.0,0.48,0.3882783882783883,0.04395604395604396,0.13553113553113552,0.21739130434782608,0.24498765432098768,0.03507932229745477,64.9012295908083,-2.4512347642253802,0.29304816893440555,0.04207159322361932,74.18278883581281,-1.7982885550458572,0.7164691358024691,0.09787380471903706,86.67505255539857,-0.9754309243063455,75.79629629629629,36.57768706693087,48.81505008551185,-1.0606547162292068,38.97530864197531,22.109257389756642,61.57744694330059,-0.6773320504610646
457759,Justin Turner,48.0,82.0,133.0,48.0,29.0,0.0,9.0,72.0,41.0,1.0,104.0,5.0,383.0,0.0,3.0,12.0,437.0,160.0,162.0,0.0,8.0,0.0,0.272,0.343,0.418,0.761,67.0,0.62,0.16475972540045766,0.020594965675057208,0.2379862700228833,0.3064516129032258,0.24498765432098768,0.03507932229745477,111.02600282201169,0.770036132681282,0.29304816893440555,0.04207159322361932,104.57380232661355,0.3185865554836051,0.7164691358024691,0.09787380471903706,106.21532205258988,0.4549824575162287,75.79629629629629,36.57768706693087,137.20987051062792,0.77106307055708,38.97530864197531,22.109257389756642,171.9037060500475,1.2675546204011676
571970,Max Muncy,20.0,72.0,122.0,54.0,16.0,1.0,16.0,113.0,74.0,1.0,68.0,2.0,369.0,0.0,2.0,2.0,451.0,134.0,179.0,0.0,6.0,0.0,0.184,0.319,0.363,0.682,51.0,0.59,0.25055432372505543,0.03547671840354767,0.15077605321507762,0.21138211382113822,0.24498765432098768,0.03507932229745477,75.10582543841966,-1.7385642118124023,0.29304816893440555,0.04207159322361932,72.13220768100173,-1.941121047619831,0.7164691358024691,0.09787380471903706,95.18902712203193,-0.3521793793693662,75.79629629629629,36.57768706693087,89.71414610310286,-0.21314350144749203,38.97530864197531,22.109257389756642,130.85207475451378,0.5438758591501045
605141,Mookie Betts,111.0,104.0,145.0,101.0,29.0,2.0,32.0,85.0,45.0,0.0,129.0,6.0,460.0,1.0,12.0,8.0,514.0,258.0,162.0,0.0,3.0,0.0,0.28,0.35,0.561,0.911,70.0,0.72,0.16536964980544747,0.0622568093385214,0.2509727626459144,0.28034682080924855,0.24498765432098768,0.03507932229745477,114.29147349324734,0.9980907094534354,0.29304816893440555,0.04207159322361932,95.66578144086613,-0.3018984343579924,0.7164691358024691,0.09787380471903706,127.15132508529486,1.987568223754701,75.79629629629629,36.57768706693087,170.19301246029806,1.454539856671366,38.97530864197531,22.109257389756642,179.60088691796008,1.403244388135742
