,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score
605131,Austin Barnes,59,53,49,31,6,0,8,35,25,0,38,3,172,1,2,5,203.0,68,85.0,2,1,0,0.221,0.328,0.395,0.723,25.0,1.08,0.1724137931034483,0.03940886699507389,0.18719211822660098,0.12315270935960591,0.12315270935960591,0.33497536945812806,0.23076923076923078,0.24335403726708074,0.03429766937014238,90.8141909137315,-0.6517654895390912,0.2939031386327398,0.04302769150682085,78.51880447510263,-1.467285500396899,0.7149503105590062,0.09252680701033593,101.12590893690219,0.08699845699954407,86.6583850931677,42.583316215106784,43.85034403669725,-1.1426631229792699,44.57142857142857,25.99872936455604,56.08974358974359,-0.7527840417505255,33.18012422360248,19.386170392433673,75.34631224260578,-0.4219566865457422,143.63975155279502,74.06960854451633,47.34065553921993,-1.0211982085383242
621035,Chris Taylor,117,56,99,43,25,3,10,160,44,2,86,5,398,1,10,4,450.0,147,212.0,0,3,0,0.216,0.3,0.369,0.669,41.0,0.57,0.35555555555555557,0.022222222222222223,0.19111111111111112,0.09111111111111111,0.09777777777777778,0.32666666666666666,0.329004329004329,0.24335403726708074,0.03429766937014238,88.75957120980091,-0.7975479899778155,0.2939031386327398,0.04302769150682085,111.94311518239739,0.8157813989631512,0.7149503105590062,0.09252680701033593,93.57293648518336,-0.4966161920390609,86.6583850931677,42.583316215106784,99.240252293578,-0.015461104293566674,44.57142857142857,25.99872936455604,91.98717948717949,-0.1373693506844024,33.18012422360248,19.386170392433673,132.60950954698615,0.5581234229025688,143.63975155279502,74.06960854451633,102.33935829801955,0.04536608891601539
641355,Cody Bellinger,138,96,150,68,27,3,17,145,38,0,97,2,484,2,14,7,528.0,181,227.0,0,4,0,0.2,0.259,0.374,0.633,60.0,0.64,0.2746212121212121,0.032196969696969696,0.18371212121212122,0.11363636363636363,0.07196969696969698,0.3428030303030303,0.24539877300613497,0.24335403726708074,0.03429766937014238,82.18478815722308,-1.2640519913817327,0.2939031386327398,0.04302769150682085,83.49647919642814,-1.1272825459138522,0.7149503105590062,0.09252680701033593,88.5376215173708,-0.885692624731465,86.6583850931677,42.583316215106784,111.93377293577981,0.24285602498857362,44.57142857142857,25.99872936455604,134.6153846153846,0.5934355949566188,33.18012422360248,19.386170392433673,114.52639460876077,0.2486244409715232,143.63975155279502,74.06960854451633,126.00968606762952,0.5043937612381362
518692,Freddie Freeman,153,137,170,113,46,2,20,98,80,12,193,5,591,3,13,6,683.0,303,198.0,0,7,0,0.327,0.407,0.513,0.92,97.0,0.81,0.14348462664714495,0.029282576866764276,0.28257686676427524,0.14202049780380674,0.1171303074670571,0.44363103953147875,0.36041666666666666,0.24335403726708074,0.03429766937014238,134.37212863705975,2.438823519761863,0.2939031386327398,0.04302769150682085,122.63110504479569,1.5458307360826684,0.7149503105590062,0.09252680701033593,128.68027139965426,2.2161111581218655,86.6583850931677,42.583316215106784,222.7135894495413,2.4972600623599797,44.57142857142857,25.99872936455604,217.62820512820517,2.0165820680470286,33.18012422360248,19.386170392433673,241.10819917633845,2.415117314488842,143.63975155279502,74.06960854451633,210.94439159387704,2.15149305604104
666158,Gavin Lux,123,114,85,63,19,7,6,89,46,0,113,0,398,2,7,3,447.0,164,192.0,0,3,0,0.284,0.356,0.412,0.768,42.0,1.34,0.19910514541387025,0.013422818791946308,0.25279642058165547,0.09395973154362416,0.1029082774049217,0.3668903803131991,0.34967320261437906,0.24335403726708074,0.03429766937014238,116.70239918325676,1.1850940159888335,0.2939031386327398,0.04302769150682085,118.97566124713262,1.2961435305632991,0.7149503105590062,0.09252680701033593,107.4200526466679,0.5733439978650492,86.6583850931677,42.583316215106784,130.39707568807341,0.6185900312171413,44.57142857142857,25.99872936455604,94.23076923076924,-0.09890593249276972,33.18012422360248,19.386170392433673,138.63721452639462,0.6612897502129172,143.63975155279502,74.06960854451633,114.17452218282453,0.2748799250770758
608336,Joey Gallo,82,29,61,32,4,1,12,106,40,0,37,0,233,0,2,0,273.0,79,122.0,0,0,0,0.159,0.282,0.339,0.621,24.0,0.48,0.3882783882783883,0.04395604395604396,0.13553113553113552,0.08791208791208792,0.14652014652014653,0.2893772893772894,0.21739130434782608,0.24335403726708074,0.03429766937014238,65.33690658499235,-2.4594684949792716,0.2939031386327398,0.04302769150682085,73.96698972292276,-1.7781998430658288,0.7149503105590062,0.09252680701033593,86.85918319476662,-1.0153847689622664,86.6583850931677,42.583316215106784,42.696387614678905,-1.1661464983685552,44.57142857142857,25.99872936455604,53.84615384615385,-0.7912474599421583,33.18012422360248,19.386170392433673,120.55409958816922,0.3517907682818717,143.63975155279502,74.06960854451633,54.998702758799624,-0.8726892557282262
457759,Justin Turner,125,95,156,61,36,0,13,86,50,1,128,6,457,0,3,13,521.0,203,199.0,0,8,0,0.28,0.353,0.444,0.797,81.0,0.61,0.16506717850287908,0.02495201535508637,0.2456813819577735,0.15547024952015356,0.09596928982725528,0.3896353166986564,0.31420765027322406,0.24335403726708074,0.03429766937014238,115.05870342011231,1.0684680156378554,0.2939031386327398,0.04302769150682085,106.90857257766706,0.4718940507711302,0.7149503105590062,0.09252680701033593,111.47627859296134,0.8867666797561525,86.6583850931677,42.583316215106784,147.70642201834863,0.9708406620564235,44.57142857142857,25.99872936455604,181.73076923076923,1.4011673769809054,33.18012422360248,19.386170392433673,150.69262448521155,0.8676224048336143,143.63975155279502,74.06960854451633,141.3257805067889,0.801411666858332
571970,Max Muncy,130,83,145,68,21,1,21,137,86,1,89,4,448,0,2,2,544.0,175,209.0,0,6,0,0.199,0.329,0.391,0.72,68.0,0.57,0.25183823529411764,0.03860294117647059,0.1636029411764706,0.125,0.15808823529411764,0.32169117647058826,0.22972972972972974,0.24335403726708074,0.03429766937014238,81.77386421643696,-1.2932084914694775,0.2939031386327398,0.04302769150682085,78.16511616665622,-1.491444385131309,0.7149503105590062,0.09252680701033593,100.70629935625115,0.054575420941843734,86.6583850931677,42.583316215106784,102.70212155963303,0.054989021874289765,44.57142857142857,25.99872936455604,152.56410256410257,0.9011429404896804,33.18012422360248,19.386170392433673,259.19131411456385,2.724616296419888,143.63975155279502,74.06960854451633,121.83256940240423,0.4233888778871737
605141,Mookie Betts,137,124,186,114,37,3,35,100,54,0,149,8,555,2,12,8,621.0,297,191.0,0,4,0,0.268,0.34,0.535,0.875,81.0,0.67,0.1610305958132045,0.05636070853462158,0.23993558776167473,0.13043478260869565,0.08695652173913043,0.4782608695652174,0.2688679245283019,0.24335403726708074,0.03429766937014238,110.12761613067892,0.718590014584917,0.2939031386327398,0.04302769150682085,91.481814647879,-0.5818395834800779,0.7149503105590062,0.09252680701033593,122.38612768988855,1.7297656172563602,86.6583850931677,42.583316215106784,171.93950688073397,1.4639915452314187,44.57142857142857,25.99872936455604,181.73076923076923,1.4011673769809054,33.18012422360248,19.386170392433673,162.74803444402846,1.0739550594543115,143.63975155279502,74.06960854451633,206.76727492865177,2.070488172690078
607208,Trea Turner,154,153,170,98,39,4,20,123,43,1,189,3,629,3,26,9,683.0,296,254.0,0,6,2,0.3,0.345,0.471,0.816,97.0,0.90,0.1800878477306003,0.029282576866764276,0.2767203513909224,0.14202049780380674,0.0629575402635432,0.4333821376281113,0.3434959349593496,0.24335403726708074,0.03429766937014238,123.27718223583462,1.6515980173927514,0.2939031386327398,0.04302769150682085,116.8738573386182,1.152578597407398,0.7149503105590062,0.09252680701033593,114.13380593708462,1.0921125747882534,86.6583850931677,42.583316215106784,218.09776376146792,2.403326560802838,44.57142857142857,25.99872936455604,217.62820512820517,2.0165820680470286,33.18012422360248,19.386170392433673,129.59565705728193,0.5065402592473945,143.63975155279502,74.06960854451633,206.0710888177809,2.0569873587982506
