,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,babip,difstrikeOutsbaseOnBalls,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,difstrikeOutsbaseOnBallsperplateAppearance,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score,difstrikeOutsbaseOnBalls_mean,difstrikeOutsbaseOnBalls_std,normalized_difstrikeOutsbaseOnBalls,difstrikeOutsbaseOnBalls_z_score
680757,Steven Kwan,5,147,186,88,24,7,6,58,61,2,166,6,551,5,19,9,624.0,222,214.0,2,4,0,0.301,0.375,0.403,0.778,51.0,0.79,0.3258655804480652,-3,0.09294871794871795,0.009615384615384616,0.266025641025641,0.08173076923076923,0.09775641025641026,0.3557692307692308,-0.004807692307692308,0.24287195121951222,0.03561090952434352,123.93361954256734,1.6323101419454507,0.29004036874992895,0.045088493949492936,112.35180187245746,0.794553300854688,0.7004451219512196,0.1040322185257821,111.07222759046947,0.7454890335685787,90.84756097560975,44.81408007708926,182.72367272971343,1.676982745046041,45.99390243902439,26.069632323122935,110.88426355561447,0.19202793115480044,32.71951219512195,20.118833706237467,186.43309727916514,1.4056723276215666,148.0670731707317,77.72107838763526,149.93205122925502,0.9512596629260148,52.75609756097561,31.250839880977548,-5.686546463245492,-1.784147170870581
572041,AJ Pollock,136,138,134,59,26,1,14,96,32,0,118,2,482,1,2,12,520.0,188,225.0,0,4,0,0.245,0.292,0.39,0.682,56.0,1.03,0.2765957446808511,64,0.18461538461538463,0.026923076923076925,0.22692307692307692,0.1076923076923077,0.06153846153846154,0.36153846153846153,0.12307692307692308,0.24287195121951222,0.03561090952434352,100.87620195325249,0.05975833835507769,0.29004036874992895,0.045088493949492936,95.36456799892234,-0.29818303720985273,0.7004451219512196,0.1040322185257821,97.36665709087427,-0.17730201482388155,90.84756097560975,44.81408007708926,129.88791194039868,0.6058908043561884,45.99390243902439,26.069632323122935,121.75526978655708,0.38382196714376066,32.71951219512195,20.118833706237467,97.80096906448006,-0.0357631165716569,148.0670731707317,77.72107838763526,126.96948482477455,0.5137978995878327,52.75609756097561,31.250839880977548,121.31299121590385,0.3597952081239447
641553,Adam Engel,2,44,69,31,12,1,2,73,11,1,53,3,239,4,12,2,253.0,73,104.0,0,0,0,0.222,0.265,0.305,0.57,16.0,0.64,0.31097560975609756,62,0.2885375494071146,0.007905138339920948,0.20948616600790515,0.06324110671936758,0.043478260869565216,0.2885375494071146,0.2450592885375494,0.24287195121951222,0.03561090952434352,91.40619115764103,-0.5861111524052539,0.29004036874992895,0.045088493949492936,107.21804385244691,0.4643144885171764,0.7004451219512196,0.1040322185257821,81.37682484134652,-1.2538915712817529,90.84756097560975,44.81408007708926,58.339485871535004,-0.8445461986613205,45.99390243902439,26.069632323122935,34.7872199390163,-1.150530320767921,32.71951219512195,20.118833706237467,33.619083115915025,-1.0795611968495085,148.0670731707317,77.72107838763526,49.3019808096199,-0.9658521822913129,52.75609756097561,31.250839880977548,117.52196024040684,0.29579692815395886
683734,Andrew Vaughn,133,150,128,60,28,1,17,95,31,0,138,9,506,0,0,13,551.0,219,187.0,0,5,0,0.273,0.323,0.433,0.756,76.0,1.17,0.3032581453634085,64,0.1724137931034483,0.030852994555353903,0.25045372050816694,0.13793103448275862,0.056261343012704176,0.397459165154265,0.1161524500907441,0.24287195121951222,0.03561090952434352,112.40491074790992,0.8460342401502648,0.29004036874992895,0.045088493949492936,104.55721962789113,0.29315187658043756,0.7004451219512196,0.1040322185257821,107.93136768431224,0.5340160849786396,90.84756097560975,44.81408007708926,151.90281226927982,1.0521791129769604,45.99390243902439,26.069632323122935,165.23929471032744,1.1509981110996015,32.71951219512195,20.118833706237467,94.74468878121506,-0.0854677870610784,148.0670731707317,77.72107838763526,147.9059424288597,0.9126600955726458,52.75609756097561,31.250839880977548,121.31299121590385,0.3597952081239447
650391,Eloy Jimenez,48,76,59,39,11,0,16,69,27,0,85,3,285,0,0,8,319.0,144,104.0,0,4,0,0.298,0.361,0.505,0.866,53.0,1.29,0.3382352941176471,42,0.21630094043887146,0.050156739811912224,0.2664576802507837,0.16614420062695925,0.08463949843260188,0.45141065830721006,0.13166144200626959,0.24287195121951222,0.03561090952434352,122.69840074313976,1.5480662953245377,0.29004036874992895,0.045088493949492936,116.61662670456454,1.0688963224565662,0.7004451219512196,0.1040322185257821,123.6356672150984,1.5913808279283337,90.84756097560975,44.81408007708926,93.56332639774482,-0.1304849048680854,45.99390243902439,26.069632323122935,115.23266604799151,0.26874554555038455,32.71951219512195,20.118833706237467,82.51956764815506,-0.2842864690187644,148.0670731707317,77.72107838763526,97.25322241897624,-0.05232908826157948,52.75609756097561,31.250839880977548,79.6116504854369,-0.34418587154589947
462101,Elvis Andrus,40,55,37,23,8,0,8,30,9,0,47,0,169,0,10,1,178.0,79,52.0,0,0,0,0.278,0.315,0.467,0.782,25.0,1.49,0.29770992366412213,21,0.16853932584269662,0.0449438202247191,0.2640449438202247,0.1404494382022472,0.05056179775280899,0.4438202247191011,0.11797752808988764,0.24287195121951222,0.03561090952434352,114.46360874695588,0.9864406511851198,0.29004036874992895,0.045088493949492936,102.64430601410723,0.1701000464283514,0.7004451219512196,0.1040322185257821,111.64329302795262,0.7839386605849311,90.84756097560975,44.81408007708926,51.73501577287066,-0.9784326912475522,45.99390243902439,26.069632323122935,54.35503115471298,-0.8053010559877926,32.71951219512195,20.118833706237467,27.506522549385014,-1.1789705378283515,148.0670731707317,77.72107838763526,53.35419841041058,-0.8886530475845748,52.75609756097561,31.250839880977548,39.80582524271845,-1.0161678112307508
657757,Gavin Sheets,121,86,113,34,19,0,15,82,26,0,89,3,367,0,0,9,399.0,153,168.0,0,3,0,0.243,0.296,0.417,0.713,51.0,0.76,0.27106227106227104,56,0.20551378446115287,0.03759398496240601,0.22305764411027568,0.12781954887218044,0.06516290726817042,0.38345864661654133,0.14035087719298245,0.24287195121951222,0.03561090952434352,100.05272275363409,0.0035957739411357475,0.29004036874992895,0.045088493949492936,93.45673922238711,-0.42090777547186914,0.7004451219512196,0.1040322185257821,101.79241423136855,0.12068259455284966,90.84756097560975,44.81408007708926,97.96630646352105,-0.041227243143930996,45.99390243902439,26.069632323122935,110.88426355561447,0.19202793115480044,32.71951219512195,20.118833706237467,79.46328736489005,-0.3339911395081859,148.0670731707317,77.72107838763526,103.33154882016227,0.06346961379852756,52.75609756097561,31.250839880977548,106.14886731391586,0.10380208824400138
547989,Jose Abreu,29,169,139,84,38,0,15,110,61,2,181,11,595,0,0,19,671.0,264,260.0,0,4,0,0.304,0.377,0.444,0.821,75.0,1.22,0.350210970464135,49,0.16393442622950818,0.022354694485842028,0.2697466467958271,0.11177347242921014,0.09090909090909091,0.39344262295081966,0.07302533532041729,0.24287195121951222,0.03561090952434352,125.1688383419949,1.7165539885663634,0.29004036874992895,0.045088493949492936,120.74559550918404,1.3345001450172134,0.7004451219512196,0.1040322185257821,117.21118104341315,1.1588225239943675,90.84756097560975,44.81408007708926,199.23484797637425,2.01169897651162,45.99390243902439,26.069632323122935,163.06509346413893,1.1126393039018094,32.71951219512195,20.118833706237467,186.43309727916514,1.4056723276215666,148.0670731707317,77.72107838763526,178.29757443478977,1.491653605873181,52.75609756097561,31.250839880977548,92.88025889967638,-0.12019189165094907
544725,Leury Garcia,97,100,77,38,8,0,3,65,7,0,63,3,300,0,2,6,315.0,80,126.0,2,3,0,0.21,0.233,0.267,0.5,20.0,1.30,0.2553191489361702,58,0.20634920634920634,0.009523809523809525,0.2,0.06349206349206349,0.022222222222222223,0.25396825396825395,0.18412698412698414,0.24287195121951222,0.03561090952434352,86.4653159599307,-0.9230865388889056,0.29004036874992895,0.045088493949492936,88.02883199900522,-0.7700682984145055,0.7004451219512196,0.1040322185257821,71.38317968539168,-1.9267600440679216,90.84756097560975,44.81408007708926,69.34693603597557,-0.6214020443509346,45.99390243902439,26.069632323122935,43.484024923770384,-0.9970950919767527,32.71951219512195,20.118833706237467,21.393961982855014,-1.2783798788071943,148.0670731707317,77.72107838763526,54.02956801054236,-0.8757865251334518,52.75609756097561,31.250839880977548,109.93989828941284,0.1678003682139872
663853,Romy Gonzalez,30,22,16,13,4,1,2,37,2,0,24,1,98,1,0,3,102.0,36,47.0,0,1,0,0.245,0.265,0.367,0.632,11.0,1.38,0.36666666666666664,35,0.3627450980392157,0.0196078431372549,0.23529411764705882,0.10784313725490197,0.0196078431372549,0.35294117647058826,0.3431372549019608,0.24287195121951222,0.03561090952434352,100.87620195325249,0.05975833835507769,0.29004036874992895,0.045088493949492936,126.41918373190472,1.699464568556507,0.7004451219512196,0.1040322185257821,90.2283391223351,-0.6579223525282885,90.84756097560975,44.81408007708926,26.417880394657363,-1.49166424616144,45.99390243902439,26.069632323122935,23.916213708073712,-1.342324356756881,32.71951219512195,20.118833706237467,6.112560566530004,-1.5269032312543018,148.0670731707317,77.72107838763526,24.31330560474406,-1.441913512982864,52.75609756097561,31.250839880977548,66.34304207119742,-0.5681798514408499
518735,Yasmani Grandal,25,82,99,14,7,0,5,79,45,1,65,2,323,8,46,8,372.0,87,148.0,0,2,1,0.201,0.301,0.269,0.57,27.0,0.83,0.24896265560165975,34,0.21236559139784947,0.013440860215053764,0.17473118279569894,0.07258064516129033,0.12096774193548387,0.23387096774193547,0.0913978494623656,0.24287195121951222,0.03561090952434352,82.75965956164796,-1.1758180787516435,0.29004036874992895,0.045088493949492936,85.83724282060676,-0.9110464677370567,0.7004451219512196,0.1040322185257821,81.37682484134652,-1.2538915712817529,90.84756097560975,44.81408007708926,71.54842606886368,-0.5767732134888574,45.99390243902439,26.069632323122935,58.70343364709002,-0.7285834415922084,32.71951219512195,20.118833706237467,137.53261274692508,0.6103975997908226,148.0670731707317,77.72107838763526,58.75715521146482,-0.7857208679755907,52.75609756097561,31.250839880977548,64.4475265834489,-0.6001789914258429
660162,Yoan Moncada,101,91,102,40,17,1,12,111,32,2,82,2,384,0,2,5,420.0,137,167.0,1,1,0,0.214,0.277,0.357,0.634,50.0,0.89,0.26717557251908397,79,0.2642857142857143,0.02857142857142857,0.19523809523809524,0.11904761904761904,0.0761904761904762,0.3261904761904762,0.1880952380952381,0.24287195121951222,0.03561090952434352,88.11227435916747,-0.8107614100610216,0.29004036874992895,0.045088493949492936,92.11668488445521,-0.507109336063821,0.7004451219512196,0.1040322185257821,90.51387184107666,-0.6386975390201122,90.84756097560975,44.81408007708926,90.26109134841265,-0.1974281511612012,45.99390243902439,26.069632323122935,108.71006230942596,0.1536691239570084,32.71951219512195,20.118833706237467,97.80096906448006,-0.0357631165716569,148.0670731707317,77.72107838763526,92.52563521805378,-0.14239474541944053,52.75609756097561,31.250839880977548,149.74572353213128,0.8397823078988385
621043,Carlos Correa,4,124,127,70,24,1,22,120,61,2,149,3,516,1,0,17,584.0,241,197.0,0,4,0,0.289,0.365,0.467,0.832,64.0,0.98,0.335978835978836,59,0.2054794520547945,0.03767123287671233,0.2551369863013699,0.1095890410958904,0.10445205479452055,0.4126712328767123,0.10102739726027397,0.24287195121951222,0.03561090952434352,118.992744344857,1.2953347554617989,0.29004036874992895,0.045088493949492936,115.83864598810895,1.0188512235597451,0.7004451219512196,0.1040322185257821,118.78161099649176,1.264558998289337,90.84756097560975,44.81408007708926,164.01100745016444,1.2976376827183849,45.99390243902439,26.069632323122935,139.1488797560652,0.6906924247260969,32.71951219512195,20.118833706237467,186.43309727916514,1.4056723276215666,148.0670731707317,77.72107838763526,162.76407363175883,1.195723589497352,52.75609756097561,31.250839880977548,111.83541377716135,0.19979950819898012
596142,Gary Sanchez,126,101,99,40,23,0,15,131,40,0,84,7,410,0,2,12,462.0,152,190.0,0,5,0,0.205,0.284,0.371,0.655,57.0,1.02,0.25650557620817843,91,0.28354978354978355,0.032467532467532464,0.18181818181818182,0.12337662337662338,0.08658008658008658,0.329004329004329,0.19696969696969696,0.24287195121951222,0.03561090952434352,84.40661796088472,-1.0634929499237604,0.29004036874992895,0.045088493949492936,88.43788790978128,-0.7437549938863648,0.7004451219512196,0.1040322185257821,93.51196538786311,-0.4368369971842613,90.84756097560975,44.81408007708926,92.46258138130075,-0.152799320299124,45.99390243902439,26.069632323122935,123.92947103274558,0.42218077434155266,32.71951219512195,20.118833706237467,122.25121133060009,0.3618742473437151,148.0670731707317,77.72107838763526,102.65617922003048,0.05060309134740455,52.75609756097561,31.250839880977548,172.49190938511327,1.2237719877187536
665482,Gilberto Celestino,8,100,54,30,12,1,2,75,31,0,73,2,300,1,4,13,335.0,93,141.0,2,0,0,0.243,0.318,0.31,0.628,22.0,1.85,0.3183856502242152,44,0.22388059701492538,0.005970149253731343,0.21791044776119403,0.06567164179104477,0.09253731343283582,0.27761194029850744,0.13134328358208955,0.24287195121951222,0.03561090952434352,100.05272275363409,0.0035957739411357475,0.29004036874992895,0.045088493949492936,109.77287458171914,0.6286588659634095,0.7004451219512196,0.1040322185257821,89.65727368485196,-0.696371979544641,90.84756097560975,44.81408007708926,80.35438620041614,-0.39825789004054857,45.99390243902439,26.069632323122935,47.832427416147425,-0.9203774775811686,32.71951219512195,20.118833706237467,94.74468878121506,-0.0854677870610784,148.0670731707317,77.72107838763526,62.80937281225549,-0.7085217332688527,52.75609756097561,31.250839880977548,83.40268146093388,-0.28018759157591366
570482,Gio Urshela,141,120,144,59,27,3,12,95,40,2,139,2,491,0,1,21,540.0,208,224.0,0,7,0,0.283,0.335,0.424,0.759,62.0,0.83,0.3248081841432225,55,0.17592592592592593,0.022222222222222223,0.2574074074074074,0.11481481481481481,0.07407407407407407,0.3851851851851852,0.10185185185185185,0.24287195121951222,0.03561090952434352,116.52230674600183,1.126847062219973,0.29004036874992895,0.045088493949492936,111.9872332058956,0.7711017234738341,0.7004451219512196,0.1040322185257821,108.3596667624246,0.562853305240904,90.84756097560975,44.81408007708926,153.00355728572387,1.074493528407999,45.99390243902439,26.069632323122935,134.8004772636882,0.6139748103305128,32.71951219512195,20.118833706237467,122.25121133060009,0.3618742473437151,148.0670731707317,77.72107838763526,140.47687682741014,0.7711283486102928,52.75609756097561,31.250839880977548,104.25335182616735,0.07180294825900845
595909,Jake Cave,51,31,45,16,6,3,5,44,10,0,34,0,153,0,2,2,164.0,61,76.0,0,1,0,0.222,0.268,0.399,0.667,19.0,0.69,0.2761904761904762,34,0.2682926829268293,0.03048780487804878,0.2073170731707317,0.11585365853658537,0.06097560975609756,0.3719512195121951,0.2073170731707317,0.24287195121951222,0.03561090952434352,91.40619115764103,-0.5861111524052539,0.29004036874992895,0.045088493949492936,95.22483969416201,-0.30717132789946494,0.7004451219512196,0.1040322185257821,95.22516170031253,-0.3214881161352036,90.84756097560975,44.81408007708926,37.42533055909793,-1.268520091851054,45.99390243902439,26.069632323122935,41.30982367758186,-1.0354538991745448,32.71951219512195,20.118833706237467,30.56280283265002,-1.12926586733893,148.0670731707317,77.72107838763526,41.19754560803855,-1.1202504517047889,52.75609756097561,31.250839880977548,64.4475265834489,-0.6001789914258429
669304,Jose Miranda,122,109,123,45,25,0,15,91,28,0,119,8,441,1,1,19,478.0,189,207.0,0,1,0,0.27,0.324,0.429,0.753,66.0,0.89,0.30952380952380953,63,0.1903765690376569,0.03138075313807531,0.2489539748953975,0.13807531380753138,0.058577405857740586,0.39539748953974896,0.13179916317991633,0.24287195121951222,0.03561090952434352,111.16969194848234,0.761790393529352,0.29004036874992895,0.045088493949492936,106.71749276069879,0.4321155813211565,0.7004451219512196,0.1040322185257821,107.50306860619989,0.5051788647163752,90.84756097560975,44.81408007708926,130.98865695684273,0.628205219787227,45.99390243902439,26.069632323122935,143.49728224844227,0.767410039121681,32.71951219512195,20.118833706237467,85.57584793142006,-0.23458179852934288,148.0670731707317,77.72107838763526,127.64485442490631,0.5266644220389557,52.75609756097561,31.250839880977548,119.41747572815532,0.3277960681389518
650333,Luis Arraez,142,158,173,86,30,1,8,43,48,2,171,3,542,4,4,6,596.0,227,160.0,0,3,0,0.315,0.372,0.419,0.791,49.0,0.91,0.3299595141700405,-5,0.07214765100671142,0.013422818791946308,0.28691275167785235,0.08221476510067115,0.08053691275167785,0.3808724832214765,-0.008389261744966443,0.24287195121951222,0.03561090952434352,129.69797393989606,2.0254480928430443,0.29004036874992895,0.045088493949492936,113.76330667077919,0.885351049090884,0.7004451219512196,0.1040322185257821,112.92819026228966,0.8704503213717244,90.84756097560975,44.81408007708926,188.22739781193368,1.7885548222012342,45.99390243902439,26.069632323122935,106.53586106323745,0.11531031675921637,32.71951219512195,20.118833706237467,146.70145359672009,0.7595116112590871,148.0670731707317,77.72107838763526,153.30889922991392,1.01559227518163,52.75609756097561,31.250839880977548,-9.477577438742486,-1.8481454508405666
