,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score
605131,Austin Barnes,4,48,42,29,6,0,7,29,22,0,33,3,151,8,16,5,177.0,60,75.0,0,1,0,0.219,0.328,0.397,0.725,23.0,1.14,0.1638418079096045,0.03954802259887006,0.1864406779661017,0.12994350282485875,0.12429378531073447,0.3389830508474576,0.22413793103448276,0.24395705521472394,0.03540582181556028,89.76989815164089,-0.7048856356091053,0.2935861540792624,0.042403303289091476,76.34485752143814,-1.6378021912893201,0.7148036809815951,0.09371883738178731,101.42645026735212,0.10879690042320544,79.59509202453988,38.93911645861908,41.45984276244798,-1.196614003146601,41.09815950920245,24.144936519996207,55.963576653231826,-0.7495633502375966,30.65644171779141,17.823337582201408,71.76305783470083,-0.4856801751000796,131.76687116564418,68.449365854104,45.534966011732934,-1.0484665602105248
621035,Chris Taylor,3,50,86,41,24,3,9,143,41,2,81,4,357,1,10,4,405.0,138,180.0,0,3,0,0.227,0.311,0.387,0.698,36.0,0.58,0.3530864197530864,0.022222222222222223,0.2,0.08888888888888889,0.10123456790123457,0.34074074074074073,0.34615384615384615,0.24395705521472394,0.03540582181556028,93.04916383754558,-0.4789340945977303,0.2935861540792624,0.042403303289091476,117.90537167512045,1.2397074755283772,0.7148036809815951,0.09371883738178731,97.64918936084385,-0.17929886297181746,79.59509202453988,38.93911645861908,101.76506859873594,0.03607960588815945,41.09815950920245,24.144936519996207,87.59516345723243,-0.21114818442286193,30.65644171779141,17.823337582201408,133.7402441464879,0.5803378988084582,131.76687116564418,68.449365854104,104.73042182698575,0.09106189307350765
641355,Cody Bellinger,126,91,137,63,23,3,17,137,37,0,90,2,451,2,12,7,494.0,170,220.0,0,4,0,0.2,0.261,0.377,0.638,57.0,0.66,0.2773279352226721,0.03441295546558704,0.18218623481781376,0.11538461538461539,0.07489878542510121,0.3441295546558704,0.2425249169435216,0.24395705521472394,0.03540582181556028,81.98164214761725,-1.2415205455111205,0.2935861540792624,0.042403303289091476,82.60775025447715,-1.2041806457299435,0.7148036809815951,0.09371883738178731,89.25527623526989,-0.8195116705163116,79.59509202453988,38.93911645861908,113.07229844303993,0.267209657582177,41.09815950920245,24.144936519996207,138.692342140618,0.6585993911240171,30.65644171779141,17.823337582201408,120.69241544926956,0.35591304114350286,131.76687116564418,68.449365854104,129.0157370332433,0.5585607457028543
518692,Freddie Freeman,141,125,160,104,45,2,20,91,67,10,181,5,550,2,11,5,629.0,290,187.0,0,7,0,0.329,0.402,0.527,0.929,91.0,0.78,0.14467408585055644,0.03179650238473768,0.287758346581876,0.14467408585055644,0.10651828298887123,0.4610492845786963,0.3609865470852018,0.24395705521472394,0.03540582181556028,134.8598013328304,2.4019480532972994,0.2935861540792624,0.042403303289091476,122.95761978875291,1.589508075501244,0.7148036809815951,0.09371883738178731,129.96575489430364,2.2855204460744885,79.59509202453988,38.93911645861908,227.40095575766918,2.604191291377244,41.09815950920245,24.144936519996207,221.4211076280042,2.0667621324856307,30.65644171779141,17.823337582201408,218.55113067840705,2.039099473630668,131.76687116564418,68.449365854104,220.08566905670918,2.3116814430629042
666158,Gavin Lux,28,105,80,62,18,7,6,79,46,0,108,0,369,2,7,3,418.0,158,173.0,0,3,0,0.293,0.368,0.428,0.796,42.0,1.31,0.18899521531100477,0.014354066985645933,0.2583732057416268,0.10047846889952153,0.11004784688995216,0.37799043062200954,0.3554006968641115,0.24395705521472394,0.03540582181556028,120.10310574625926,1.3851661187461115,0.2935861540792624,0.042403303289091476,121.05499252126188,1.4577765879091615,0.7148036809815951,0.09371883738178731,111.359247465948,0.8663820560175249,79.59509202453988,38.93911645861908,135.6867581316479,0.7294697609702122,41.09815950920245,24.144936519996207,102.19435736677116,0.03735112287624636,30.65644171779141,17.823337582201408,150.0500300180108,0.8608689708896524,131.76687116564418,68.449365854104,119.90874383089674,0.3832486759668493
593643,Hanser Alberto,5,49,36,12,8,2,2,25,2,0,33,0,143,1,0,6,145.0,51,76.0,0,0,0,0.231,0.241,0.357,0.598,14.0,1.36,0.1724137931034483,0.013793103448275862,0.22758620689655173,0.09655172413793103,0.013793103448275862,0.35172413793103446,0.2672413793103448,0.24395705521472394,0.03540582181556028,94.68879668049792,-0.36595832409204276,0.2935861540792624,0.042403303289091476,91.02656089094548,-0.6212906242069819,0.7148036809815951,0.09371883738178731,83.65933415155389,-1.2463202088793084,79.59509202453988,38.93911645861908,41.45984276244798,-1.196614003146601,41.09815950920245,24.144936519996207,34.06478578892372,-1.122312311186259,30.65644171779141,17.823337582201408,6.523914348609165,-1.6078044634248563,131.76687116564418,68.449365854104,38.70472110997299,-1.1799506125125285
608336,Joey Gallo,1,29,61,32,4,1,12,106,40,0,37,0,233,0,2,0,273.0,79,122.0,0,0,0,0.159,0.282,0.339,0.621,24.0,0.48,0.3882783882783883,0.04395604395604396,0.13553113553113552,0.08791208791208792,0.14652014652014653,0.2893772893772894,0.21739130434782608,0.24395705521472394,0.03540582181556028,65.1754055073557,-2.3995221931944166,0.2935861540792624,0.042403303289091476,74.0468517766457,-1.7969083496152516,0.7148036809815951,0.09371883738178731,86.87700084969059,-1.0009052993205854,79.59509202453988,38.93911645861908,46.4852782488053,-1.0938895357270377,41.09815950920245,24.144936519996207,58.39677563815495,-0.7081467990210786,30.65644171779141,17.823337582201408,130.4782869721833,0.5242316843922193,131.76687116564418,68.449365854104,59.95437191544837,-0.7708891164618502
457759,Justin Turner,52,87,145,58,33,0,13,80,46,1,116,5,420,0,3,12,479.0,188,181.0,0,8,0,0.276,0.349,0.448,0.797,78.0,0.60,0.16701461377870563,0.027139874739039668,0.24217118997912318,0.162839248434238,0.09603340292275574,0.3924843423799583,0.3074626865671642,0.24395705521472394,0.03540582181556028,113.13466616371181,0.9050190940969411,0.2935861540792624,0.042403303289091476,104.72656230380517,0.32725121421074754,0.7148036809815951,0.09371883738178731,111.49914601804092,0.8770522694765999,79.59509202453988,38.93911645861908,145.73762910436255,0.934918695809339,41.09815950920245,24.144936519996207,189.78952082400357,1.5283469666708962,30.65644171779141,17.823337582201408,150.0500300180108,0.8608689708896524,131.76687116564418,68.449365854104,142.6762268367632,0.8215288503068618
571970,Max Muncy,23,75,129,64,18,1,20,128,77,1,81,2,407,0,2,2,492.0,161,188.0,0,6,0,0.199,0.325,0.396,0.721,61.0,0.58,0.2601626016260163,0.04065040650406504,0.16463414634146342,0.12398373983739837,0.1565040650406504,0.32723577235772355,0.23018867924528302,0.24395705521472394,0.03540582181556028,81.57173393687917,-1.2697644881375423,0.2935861540792624,0.042403303289091476,78.40583625859163,-1.4951069826271957,0.7148036809815951,0.09371883738178731,100.86685605898053,0.06611604658690576,79.59509202453988,38.93911645861908,101.76506859873594,0.03607960588815945,41.09815950920245,24.144936519996207,148.4251380803105,0.8242655959900893,30.65644171779141,17.823337582201408,251.1707024214529,2.600161617793056,131.76687116564418,68.449365854104,122.18549213148337,0.4270766934008506
605141,Mookie Betts,119,111,168,110,34,3,34,89,51,0,138,7,502,1,12,8,564.0,280,174.0,0,4,0,0.275,0.348,0.558,0.906,77.0,0.66,0.15780141843971632,0.06028368794326241,0.24468085106382978,0.13652482269503546,0.09042553191489362,0.49645390070921985,0.27154046997389036,0.24395705521472394,0.03540582181556028,112.72475795297372,0.8767751514705193,0.2935861540792624,0.042403303289091476,92.4908978849799,-0.5199048752186117,0.7148036809815951,0.09371883738178731,126.74808819616696,2.040105536515765,79.59509202453988,38.93911645861908,173.3775242793279,1.4999032666169376,41.09815950920245,24.144936519996207,187.35632183908046,1.486930415454378,30.65644171779141,17.823337582201408,166.35981588953373,1.1414000429708466,131.76687116564418,68.449365854104,212.49650805475372,2.1655880516162336
