,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,babip,difstrikeOutsbaseOnBalls,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,difstrikeOutsbaseOnBallsperplateAppearance,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score,difstrikeOutsbaseOnBalls_mean,difstrikeOutsbaseOnBalls_std,normalized_difstrikeOutsbaseOnBalls,difstrikeOutsbaseOnBalls_z_score
607208,Trea Turner,157,154,174,100,39,4,20,128,45,1,191,3,641,3,27,9,697.0,298,261.0,0,6,2,0.298,0.344,0.465,0.809,97.0,0.89,0.342685370741483,83,0.1836441893830703,0.028694404591104734,0.27403156384505023,0.13916786226685796,0.06456241032998565,0.42754662840746055,0.11908177905308465,0.24411111111111114,0.03362600295209292,122.07555757851614,1.6025957341901305,0.29513220777658894,0.04118141126640814,116.11249525192152,1.1547239762441885,0.7175370370370371,0.09382679555349382,112.74679330012647,0.9748064230842973,87.67901234567901,43.679330404764016,217.8400450577302,2.365443487729198,45.19753086419753,26.520082512582736,214.61349358098877,1.953329862802057,33.49382716049383,19.84450325620344,134.35311463324732,0.5798166218098362,145.44444444444446,75.79729423709395,204.88922841864016,2.012678118540244,54.30246913580247,27.482595171194475,152.8475616687507,1.0442074587729064
669257,Will Smith,25,102,175,68,26,3,24,95,56,4,132,10,500,10,45,11,570.0,236,245.0,0,4,0,0.264,0.347,0.472,0.819,87.0,0.58,0.2805194805194805,39,0.16666666666666666,0.042105263157894736,0.23157894736842105,0.15263157894736842,0.09824561403508772,0.41403508771929826,0.06842105263157895,0.24411111111111114,0.03362600295209292,108.14747382794718,0.5914734771547079,0.29513220777658894,0.04118141126640814,95.04875209412248,-0.3548379428421411,0.7175370370370371,0.09382679555349382,114.14044958319352,1.0813857849926827,87.67901234567901,43.679330404764016,150.54914108701774,1.014690180541023,45.19753086419753,26.520082512582736,192.48839114995903,1.5762571295156733,33.49382716049383,19.84450325620344,167.19498709915223,1.1341262892267503,145.44444444444446,75.79729423709395,162.26126814362107,1.194706967669555,54.30246913580247,27.482595171194475,71.81993861543708,-0.55680582712369
543592,Austin Nola,109,90,119,39,15,0,4,60,34,1,85,6,344,1,2,4,394.0,112,144.0,1,9,0,0.247,0.318,0.326,0.644,39.0,0.76,0.28027681660899656,26,0.15228426395939088,0.01015228426395939,0.21573604060913706,0.09898477157360407,0.08629441624365482,0.28426395939086296,0.06598984771573604,0.24411111111111114,0.03362600295209292,101.1834319526627,0.08591234863699582,0.29513220777658894,0.04118141126640814,94.96652999023485,-0.36073050220379377,0.7175370370370371,0.09382679555349382,89.7514646295197,-0.783753048404079,87.67901234567901,43.679330404764016,96.94452266967052,-0.061333640439387736,45.19753086419753,26.520082512582736,86.28789948101611,-0.23369199025896872,33.49382716049383,19.84450325620344,101.51124216734242,0.02550695439292187,145.44444444444446,75.79729423709395,77.00534759358288,-0.4412353340718236,54.30246913580247,27.482595171194475,47.87995907695806,-1.0298324797749572
592273,Brandon Drury,43,34,50,24,9,0,8,39,7,0,38,4,159,1,0,2,172.0,71,88.0,0,2,0,0.239,0.285,0.447,0.732,28.0,0.68,0.2631578947368421,32,0.22674418604651161,0.046511627906976744,0.22093023255813954,0.16279069767441862,0.040697674418604654,0.4127906976744186,0.18604651162790697,0.24411111111111114,0.03362600295209292,97.90623577605825,-0.15199877066545694,0.29513220777658894,0.04118141126640814,89.16610515652329,-0.7764258692569004,0.7175370370370371,0.09382679555349382,102.01563992050997,0.15414533638972117,87.67901234567901,43.679330404764016,43.339904252323294,-1.1373574614197983,45.19753086419753,26.520082512582736,61.95028680688336,-0.6484719968739908,33.49382716049383,19.84450325620344,20.89937338739403,-1.3350713201758677,145.44444444444446,75.79729423709395,48.81588999236058,-0.9821517402927632,54.30246913580247,27.482595171194475,58.92918040240991,-0.8115124862436031
673490,Ha-Seong Kim,148,128,162,57,28,3,11,100,51,0,127,6,510,2,11,9,574.0,194,211.0,3,4,0,0.249,0.322,0.38,0.702,57.0,0.79,0.2878411910669975,49,0.17421602787456447,0.01916376306620209,0.22125435540069685,0.09930313588850175,0.08885017421602788,0.33797909407665505,0.08536585365853659,0.24411111111111114,0.03362600295209292,102.00273099681382,0.14539012846260901,0.29513220777658894,0.04118141126640814,97.5295760620235,-0.17704630524740514,0.7175370370370371,0.09382679555349382,97.83467107130873,-0.16559274933543838,87.67901234567901,43.679330404764016,144.84652210644887,0.9002195612877877,45.19753086419753,26.520082512582736,126.11308385686971,0.44503892965652203,33.49382716049383,19.84450325620344,152.2668632510136,0.8821673494917893,145.44444444444446,75.79729423709395,133.38426279602749,0.6405974783700558,54.30246913580247,27.482595171194475,90.23530749119017,-0.1929391712380999
630105,Jake Cronenworth,2,121,201,87,29,4,17,128,70,3,138,16,580,0,3,2,677.0,226,224.0,0,8,3,0.238,0.332,0.39,0.722,85.0,0.60,0.27313769751693,58,0.18906942392909898,0.025110782865583457,0.2038404726735598,0.1255539143279173,0.103397341211226,0.33382570162481534,0.08567208271787297,0.24411111111111114,0.03362600295209292,97.49658625398268,-0.18173766057826352,0.29513220777658894,0.04118141126640814,92.54757370421989,-0.5340883078866204,0.7175370370370371,0.09382679555349382,100.62198363744288,0.04756597448133465,87.67901234567901,43.679330404764016,157.39228386370036,1.152054923644905,45.19753086419753,26.520082512582736,188.06337066375306,1.5008425828583967,33.49382716049383,19.84450325620344,208.99373387394027,1.8396113204846412,145.44444444444446,75.79729423709395,155.38579067990833,1.0627761368839599,54.30246913580247,27.482595171194475,106.80913947936797,0.13454081905893117
595751,Jorge Alfaro,80,53,44,25,14,0,7,97,11,0,63,4,254,0,1,5,272.0,98,121.0,0,3,0,0.248,0.287,0.386,0.673,40.0,1.20,0.3660130718954248,86,0.35661764705882354,0.025735294117647058,0.23161764705882354,0.14705882352941177,0.04044117647058824,0.3602941176470588,0.3161764705882353,0.24411111111111114,0.03362600295209292,101.59308147473827,0.11565123854980242,0.29513220777658894,0.04118141126640814,124.01664821770035,1.7211858928364048,0.7175370370370371,0.09382679555349382,93.79306785041422,-0.4746728988697581,87.67901234567901,43.679330404764016,71.85299915516757,-0.5650043651536225,45.19753086419753,26.520082512582736,88.5004097241191,-0.19598471693033037,33.49382716049383,19.84450325620344,32.8418724659049,-1.1335041683878988,145.44444444444446,75.79729423709395,67.37967914438502,-0.6259384971716566,54.30246913580247,27.482595171194475,158.37217233147663,1.1533674555385833
640492,Jose Azocar,95,55,51,22,9,3,0,43,12,0,52,0,199,6,5,6,213.0,67,96.0,1,1,0,0.261,0.302,0.337,0.639,10.0,1.08,0.33121019108280253,31,0.20187793427230047,0.0,0.24413145539906103,0.046948356807511735,0.056338028169014086,0.3145539906103286,0.14553990610328638,0.24411111111111114,0.03362600295209292,106.91852526172052,0.5022568074162881,0.29513220777658894,0.04118141126640814,112.2243463626051,0.8760744762441535,0.7175370370370371,0.09382679555349382,89.05463648798616,-0.8370427293582722,87.67901234567901,43.679330404764016,59.30723739791608,-0.8168397275107399,45.19753086419753,26.520082512582736,22.125102431029774,-1.3272029167894817,33.49382716049383,19.84450325620344,35.82749723553262,-1.0831123804409066,145.44444444444446,75.79729423709395,46.06569900687547,-1.0349240726070013,54.30246913580247,27.482595171194475,57.08764351483461,-0.847899151832162
605137,Josh Bell,31,60,38,24,5,0,3,40,29,0,34,0,172,0,0,2,202.0,48,91.0,0,0,1,0.198,0.313,0.279,0.592,13.0,1.58,0.24031007751937986,11,0.19801980198019803,0.01485148514851485,0.16831683168316833,0.06435643564356436,0.14356435643564355,0.2376237623762376,0.054455445544554455,0.24411111111111114,0.03362600295209292,81.1106053709604,-1.3712932570905256,0.29513220777658894,0.04118141126640814,81.42455184060809,-1.3312348598875663,0.7175370370370371,0.09382679555349382,82.50445195757091,-1.3379657303276888,87.67901234567901,43.679330404764016,38.777809067868205,-1.2289339568223865,45.19753086419753,26.520082512582736,28.7626331603387,-1.2140810968035665,33.49382716049383,19.84450325620344,86.58311831920382,-0.22645198534203917,145.44444444444446,75.79729423709395,33.00229182582123,-1.2855926510996318,54.30246913580247,27.482595171194475,20.256905763328408,-1.5756324636033423
665742,Juan Soto,50,50,51,31,8,1,6,32,43,1,43,1,176,0,0,1,221.0,71,64.0,0,0,1,0.244,0.395,0.403,0.798,16.0,0.98,0.26811594202898553,-11,0.14479638009049775,0.027149321266968326,0.19457013574660634,0.07239819004524888,0.19457013574660634,0.3212669683257919,-0.049773755656108594,0.24411111111111114,0.03362600295209292,99.95448338643604,-0.0033043211014239637,0.29513220777658894,0.04118141126640814,90.84604626816795,-0.656030595280757,0.7175370370370371,0.09382679555349382,111.21377138875268,0.8575691249850722,87.67901234567901,43.679330404764016,49.042523232892144,-1.0228868421665631,45.19753086419753,26.520082512582736,35.40016388964764,-1.1009592768176515,33.49382716049383,19.84450325620344,128.38186509399188,0.4790330459158517,145.44444444444446,75.79729423709395,48.81588999236058,-0.9821517402927632,54.30246913580247,27.482595171194475,-20.256905763328408,-2.3761391065516406
595777,Jurickson Profar,150,158,177,81,35,2,15,100,72,0,138,4,567,1,5,11,649.0,222,211.0,3,3,0,0.243,0.331,0.392,0.723,58.0,0.89,0.2703296703296703,28,0.15408320493066255,0.023112480739599383,0.21263482280431434,0.08936825885978428,0.11093990755007704,0.3420647149460709,0.04314329738058552,0.24411111111111114,0.03362600295209292,99.54483386436048,-0.03304321101423056,0.29513220777658894,0.04118141126640814,91.5961264838659,-0.6022750722763639,0.7175370370370371,0.09382679555349382,100.7613492657496,0.0582239106721733,87.67901234567901,43.679330404764016,157.39228386370036,1.152054923644905,45.19753086419753,26.520082512582736,128.32559409997268,0.4827462029851604,33.49382716049383,19.84450325620344,214.9649834131957,1.9403948963786257,145.44444444444446,75.79729423709395,152.6355996944232,1.010003804569722,54.30246913580247,27.482595171194475,51.56303285210867,-0.9570591485978391
671277,Luis Garcia,59,111,67,29,22,2,7,79,11,1,96,1,348,4,3,5,365.0,143,145.0,1,4,0,0.276,0.297,0.411,0.708,45.0,1.66,0.33458646616541354,68,0.21643835616438356,0.019178082191780823,0.26301369863013696,0.1232876712328767,0.030136986301369864,0.3917808219178082,0.1863013698630137,0.24411111111111114,0.03362600295209292,113.0632680928539,0.9483401561083871,0.29513220777658894,0.04118141126640814,113.36833369900819,0.9580598909927989,0.7175370370370371,0.09382679555349382,98.67086484114897,-0.10164513219040647,87.67901234567901,43.679330404764016,109.49028442692199,0.19050172191772963,45.19753086419753,26.520082512582736,99.56296093963398,-0.007448350287138477,33.49382716049383,19.84450325620344,32.8418724659049,-1.1335041683878988,145.44444444444446,75.79729423709395,98.31932773109243,-0.032249758636478956,54.30246913580247,27.482595171194475,125.22450835512106,0.49840747494452126
592518,Manny Machado,148,120,152,99,36,1,32,133,63,10,168,1,571,1,9,12,637.0,302,255.0,0,2,0,0.294,0.364,0.529,0.893,101.0,0.79,0.3333333333333333,70,0.2087912087912088,0.05023547880690738,0.26373626373626374,0.15855572998430142,0.0989010989010989,0.4740973312401884,0.10989010989010989,0.24411111111111114,0.03362600295209292,120.43695949021391,1.483640174538904,0.29513220777658894,0.04118141126640814,112.94373319826283,0.9276303162515754,0.7175370370370371,0.09382679555349382,124.4535060778899,1.8700730631147429,87.67901234567901,43.679330404764016,191.60799774711347,1.838878639164316,45.19753086419753,26.520082512582736,223.4635345534007,2.1041589561166107,33.49382716049383,19.84450325620344,188.09436048654624,1.4868688048556957,145.44444444444446,75.79729423709395,207.63941940412525,2.065450450854482,54.30246913580247,27.482595171194475,128.9075821302717,0.5711808061216392
663757,Trent Grisham,149,112,113,57,15,2,17,144,57,1,80,7,440,1,6,3,513.0,150,197.0,7,2,0,0.182,0.285,0.341,0.626,53.0,0.99,0.22419928825622776,87,0.2807017543859649,0.03313840155945419,0.15594541910331383,0.10331384015594541,0.1111111111111111,0.29239766081871343,0.1695906432748538,0.24411111111111114,0.03362600295209292,74.55621301775147,-1.8471154956954312,0.29513220777658894,0.04118141126640814,75.96571378815543,-1.722449943774061,0.7175370370370371,0.09382679555349382,87.24288331999897,-0.9755958998391747,87.67901234567901,43.679330404764016,91.24190368910166,-0.1758042596926229,45.19753086419753,26.520082512582736,117.26304288445779,0.2942098363419685,33.49382716049383,19.84450325620344,170.18061186877992,1.1845180771737427,145.44444444444446,75.79729423709395,103.13216195569134,0.060101822913437575,54.30246913580247,27.482595171194475,160.21370921905196,1.1897541211271425
571976,Wil Myers,74,49,60,27,15,0,5,80,20,1,64,1,250,1,2,7,274.0,94,133.0,0,3,0,0.256,0.31,0.376,0.686,36.0,0.82,0.35119047619047616,60,0.291970802919708,0.01824817518248175,0.23357664233576642,0.13138686131386862,0.072992700729927,0.34306569343065696,0.21897810218978103,0.24411111111111114,0.03362600295209292,104.87027765134273,0.35356235785225515,0.29513220777658894,0.04118141126640814,118.99429033388404,1.3612517563139999,0.7175370370370371,0.09382679555349382,95.60482101840144,-0.3361197283888556,87.67901234567901,43.679330404764016,72.99352295128134,-0.5421102413029755,45.19753086419753,26.520082512582736,79.65036875170718,-0.34681381024488384,33.49382716049383,19.84450325620344,59.712495392554366,-0.679978076864969,145.44444444444446,75.79729423709395,64.62948815889992,-0.6787108294858947,54.30246913580247,27.482595171194475,110.49221325451859,0.2073141502360492
596103,Austin Slater,122,70,42,48,15,2,6,87,39,0,71,6,268,1,11,9,315.0,108,111.0,0,2,0,0.265,0.368,0.403,0.771,33.0,1.67,0.3672316384180791,48,0.2761904761904762,0.01904761904761905,0.2253968253968254,0.10476190476190476,0.12380952380952381,0.34285714285714286,0.1523809523809524,0.24411111111111114,0.03362600295209292,108.55712335002275,0.6212123670675145,0.29513220777658894,0.04118141126640814,124.42953657435736,1.7507761007768567,0.7175370370370371,0.09382679555349382,107.45089942447157,0.5698048478324286,87.67901234567901,43.679330404764016,80.97718952407772,-0.3818513743484462,45.19753086419753,26.520082512582736,73.01283802239826,-0.459935630230799,33.49382716049383,19.84450325620344,116.43936601548101,0.2774658941278829,145.44444444444446,75.79729423709395,74.25515660809778,-0.4940076663860616,54.30246913580247,27.482595171194475,88.39377060361487,-0.2293258368266589
543063,Brandon Crawford,114,112,101,48,15,2,9,97,39,3,92,8,399,1,1,11,449.0,138,198.0,0,3,0,0.231,0.31,0.346,0.656,49.0,1.11,0.28040540540540543,58,0.21603563474387527,0.0200445434298441,0.20489977728285078,0.1091314031180401,0.08685968819599109,0.30734966592427615,0.1291759465478842,0.24411111111111114,0.03362600295209292,94.62903959945379,-0.3899098899679089,0.29513220777658894,0.04118141126640814,95.01009988637652,-0.35760800609561016,0.7175370370370371,0.09382679555349382,91.42385216920019,-0.6558578141140151,87.67901234567901,43.679330404764016,104.92818924246691,0.09892522651514149,45.19753086419753,26.520082512582736,108.41300191204589,0.14338074302741502,33.49382716049383,19.84450325620344,116.43936601548101,0.2774658941278829,145.44444444444446,75.79729423709395,94.88158899923606,-0.09821517402927647,54.30246913580247,27.482595171194475,106.80913947936797,0.13454081905893117
681584,David Villar,49,27,32,19,6,1,7,57,18,0,32,4,147,1,0,4,170.0,61,68.0,0,1,0,0.218,0.318,0.415,0.733,21.0,0.84,0.2976190476190476,39,0.3352941176470588,0.041176470588235294,0.18823529411764706,0.12352941176470589,0.10588235294117647,0.3588235294117647,0.22941176470588234,0.24411111111111114,0.03362600295209292,89.30359581247154,-0.7765154588343945,0.29513220777658894,0.04118141126640814,100.84261892702038,0.06038743612672651,0.7175370370370371,0.09382679555349382,102.15500554881667,0.16480327258055982,87.67901234567901,43.679330404764016,36.49676147564067,-1.2747222045236806,45.19753086419753,26.520082512582736,46.46271510516252,-0.9124229101744595,33.49382716049383,19.84450325620344,53.74124585329893,-0.7807616527589534,145.44444444444446,75.79729423709395,41.94041252864782,-1.1140825710783582,54.30246913580247,27.482595171194475,71.81993861543708,-0.55680582712369
446334,Evan Longoria,17,50,71,31,13,0,14,83,27,2,65,2,266,0,0,6,298.0,120,119.0,0,3,0,0.244,0.315,0.451,0.766,42.0,0.70,0.29651162790697677,56,0.2785234899328859,0.04697986577181208,0.2181208053691275,0.14093959731543623,0.09060402684563758,0.40268456375838924,0.18791946308724833,0.24411111111111114,0.03362600295209292,99.95448338643604,-0.0033043211014239637,0.29513220777658894,0.04118141126640814,100.46739057752451,0.033496184029832676,0.7175370370370371,0.09382679555349382,106.75407128293803,0.5165151668782353,87.67901234567901,43.679330404764016,74.1340467473951,-0.5192161174523284,45.19753086419753,26.520082512582736,92.92543021032505,-0.12057017027305361,33.49382716049383,19.84450325620344,80.6118687799484,-0.32723556123602354,145.44444444444446,75.79729423709395,82.50572956455309,-0.3356906694433475,54.30246913580247,27.482595171194475,103.12606570421734,0.06176748788181317
605204,J.D. Davis,46,21,19,19,8,0,8,50,17,1,36,2,126,0,0,3,145.0,68,46.0,0,0,0,0.286,0.379,0.54,0.919,14.0,1.11,0.4117647058823529,33,0.3448275862068966,0.05517241379310345,0.2482758620689655,0.09655172413793103,0.11724137931034483,0.4689655172413793,0.22758620689655173,0.24411111111111114,0.03362600295209292,117.15976331360945,1.2457290552364513,0.29513220777658894,0.04118141126640814,139.51872924491292,2.8321637000551663,0.7175370370370371,0.09382679555349382,128.07701241386428,2.1471794040765477,87.67901234567901,43.679330404764016,41.05885666009575,-1.1831457091210924,45.19753086419753,26.520082512582736,30.97514340344168,-1.1763738234749281,33.49382716049383,19.84450325620344,50.75562108367121,-0.8311534407059457,145.44444444444446,75.79729423709395,46.75324675324675,-1.0217309895284417,54.30246913580247,27.482595171194475,60.77071728998522,-0.775125820655044
613564,Jason Vosler,34,23,21,13,6,1,4,29,9,1,26,1,98,1,1,3,109.0,46,36.0,0,1,0,0.265,0.33,0.469,0.799,12.0,1.10,0.3333333333333333,20,0.26605504587155965,0.03669724770642202,0.23853211009174313,0.11009174311926606,0.08256880733944955,0.42201834862385323,0.1834862385321101,0.24411111111111114,0.03362600295209292,108.55712335002275,0.6212123670675145,0.29513220777658894,0.04118141126640814,112.94373319826283,0.9276303162515754,0.7175370370370371,0.09382679555349382,111.35313701705938,0.8682270611759109,87.67901234567901,43.679330404764016,29.65361869895804,-1.4120869476275626,45.19753086419753,26.520082512582736,26.55012291723573,-1.2517883701322048,33.49382716049383,19.84450325620344,26.870622926649464,-1.2342877442818834,145.44444444444446,75.79729423709395,31.627196333078682,-1.3119788172567508,54.30246913580247,27.482595171194475,36.8307377515062,-1.2481524733063112
592626,Joc Pederson,13,73,105,56,19,3,23,99,40,3,104,7,377,2,3,5,428.0,198,133.0,0,4,0,0.276,0.353,0.525,0.878,70.0,0.70,0.3127413127413127,59,0.23130841121495327,0.053738317757009345,0.24299065420560748,0.16355140186915887,0.09345794392523364,0.46261682242990654,0.1378504672897196,0.24411111111111114,0.03362600295209292,113.0632680928539,0.9483401561083871,0.29513220777658894,0.04118141126640814,105.9665141589879,0.42759838536877953,0.7175370370370371,0.09382679555349382,122.36302165328927,1.7102040202521631,87.67901234567901,43.679330404764016,118.61447479583217,0.3736547127229059,45.19753086419753,26.520082512582736,154.87571701720842,0.9352334829288209,33.49382716049383,19.84450325620344,119.42499078510873,0.3278576820748751,145.44444444444446,75.79729423709395,136.13445378151258,0.6933698106842937,54.30246913580247,27.482595171194475,108.65067636694327,0.1709274846474902
663698,Joey Bart,94,48,43,33,6,0,11,106,26,0,54,4,251,1,2,5,281.0,93,112.0,0,0,0,0.215,0.299,0.371,0.67,23.0,1.12,0.3208955223880597,80,0.37722419928825623,0.03914590747330961,0.19217081850533807,0.08185053380782918,0.09252669039145907,0.3309608540925267,0.2846975088967972,0.24411111111111114,0.03362600295209292,88.07464724624487,-0.8657321285728143,0.29513220777658894,0.04118141126640814,108.72941479534258,0.6256054326260061,0.7175370370370371,0.09382679555349382,93.3749709654941,-0.506646707442274,87.67901234567901,43.679330404764016,61.58828499014361,-0.7710514798094458,45.19753086419753,26.520082512582736,50.887735591368475,-0.8370083635171828,33.49382716049383,19.84450325620344,77.62624401032068,-0.37762734918301577,145.44444444444446,75.79729423709395,63.941940412528645,-0.6919039125644542,54.30246913580247,27.482595171194475,147.3229510060248,0.9350474620072293
664774,Wade Jr.,74,49,73,27,7,1,8,49,25,0,40,5,208,0,0,0,241.0,73,84.0,2,1,0,0.192,0.293,0.351,0.644,25.0,0.67,0.21052631578947367,24,0.2033195020746888,0.03319502074688797,0.16597510373443983,0.1037344398340249,0.1037344398340249,0.3029045643153527,0.0995850622406639,0.24411111111111114,0.03362600295209292,78.65270823850705,-1.5497265965673652,0.29513220777658894,0.04118141126640814,71.33288412521863,-2.054468008388257,0.7175370370370371,0.09382679555349382,89.7514646295197,-0.783753048404079,87.67901234567901,43.679330404764016,45.62095184455083,-1.0915692137185042,45.19753086419753,26.520082512582736,55.312756077574434,-0.761593816859906,33.49382716049383,19.84450325620344,74.64061924069296,-0.428019137130008,145.44444444444446,75.79729423709395,50.19098548510313,-0.9557655741356442,54.30246913580247,27.482595171194475,44.196885301807434,-1.102605810952075
573262,Mike Yastrzemski,145,99,144,73,30,2,17,137,60,0,101,5,475,1,5,3,546.0,186,213.0,1,5,0,0.213,0.305,0.392,0.697,55.0,0.69,0.25766871165644173,77,0.2509157509157509,0.031135531135531136,0.184981684981685,0.10073260073260074,0.10989010989010989,0.34065934065934067,0.14102564102564102,0.24411111111111114,0.03362600295209292,87.25534820209376,-0.9252099083984275,0.29513220777658894,0.04118141126640814,87.30619866859581,-0.9097186076939124,0.7175370370370371,0.09382679555349382,97.1378429297752,-0.21888243028963164,87.67901234567901,43.679330404764016,115.19290340749085,0.3049723411709648,45.19753086419753,26.520082512582736,121.68806337066376,0.36962438299924527,33.49382716049383,19.84450325620344,179.1374861776631,1.3356934410147192,145.44444444444446,75.79729423709395,127.88388082505729,0.5350528137415798,54.30246913580247,27.482595171194475,141.79834034329886,0.8258874652415523
642731,Thairo Estrada,1,160,115,70,23,2,14,87,32,0,126,13,482,6,21,10,533.0,195,211.0,1,5,0,0.261,0.321,0.405,0.726,62.0,1.39,0.29015544041450775,55,0.16322701688555347,0.02626641651031895,0.23639774859287055,0.11632270168855535,0.0600375234521576,0.36585365853658536,0.10318949343339587,0.24411111111111114,0.03362600295209292,106.91852526172052,0.5022568074162881,0.29513220777658894,0.04118141126640814,98.31371594460184,-0.12084984970247396,0.7175370370370371,0.09382679555349382,101.17944615066972,0.09019771924468925,87.67901234567901,43.679330404764016,143.70599831033513,0.8773254374371406,45.19753086419753,26.520082512582736,137.17563507238458,0.6335752962997139,33.49382716049383,19.84450325620344,95.53999262808698,-0.07527662150106254,145.44444444444446,75.79729423709395,134.07181054239877,0.6537905614486152,54.30246913580247,27.482595171194475,101.28452881664202,0.025380822293254154
527038,Wilmer Flores,26,108,194,72,28,1,19,99,58,1,119,10,513,0,0,7,588.0,206,188.0,0,7,0,0.232,0.318,0.402,0.72,71.0,0.56,0.24875621890547264,41,0.1683673469387755,0.03231292517006803,0.20238095238095238,0.12074829931972789,0.09863945578231292,0.35034013605442177,0.06972789115646258,0.24411111111111114,0.03362600295209292,95.03868912152936,-0.3601710000551023,0.29513220777658894,0.04118141126640814,84.2863680584051,-1.126138892402296,0.7175370370370371,0.09382679555349382,100.34325238082948,0.02625010209965735,87.67901234567901,43.679330404764016,135.72233173753872,0.7170665704826114,45.19753086419753,26.520082512582736,157.08822726031138,0.9729407562574593,33.49382716049383,19.84450325620344,173.16623663840764,1.2349098651207349,145.44444444444446,75.79729423709395,141.6348357524828,0.7989144753127698,54.30246913580247,27.482595171194475,75.5030123905877,-0.484032495946572
572233,Christian Walker,11,138,176,83,24,2,36,128,68,2,137,8,572,2,2,15,655.0,273,257.0,0,7,0,0.24,0.325,0.477,0.802,93.0,0.78,0.2433734939759036,60,0.19541984732824427,0.0549618320610687,0.20916030534351146,0.14198473282442747,0.10381679389312977,0.416793893129771,0.0916030534351145,0.24411111111111114,0.03362600295209292,98.3158852981338,-0.12225988075265033,0.29513220777658894,0.04118141126640814,82.46253291343045,-1.256846528785796,0.7175370370370371,0.09382679555349382,111.77123390197951,0.9002008697484267,87.67901234567901,43.679330404764016,156.2517600675866,1.129160799794258,45.19753086419753,26.520082512582736,205.7634526085769,1.8025007694875035,33.49382716049383,19.84450325620344,203.02248433468483,1.7388277445906568,145.44444444444446,75.79729423709395,187.70053475935825,1.6828510415762565,54.30246913580247,27.482595171194475,110.49221325451859,0.2073141502360492
669450,Cooper Hummel,16,44,37,18,8,3,2,63,23,0,29,1,172,0,7,4,197.0,49,76.0,0,1,0,0.169,0.269,0.285,0.554,16.0,1.19,0.25,40,0.3197969543147208,0.01015228426395939,0.14720812182741116,0.08121827411167512,0.116751269035533,0.24873096446700507,0.20304568527918782,0.24411111111111114,0.03362600295209292,69.23076923076923,-2.233721064561916,0.29513220777658894,0.04118141126640814,84.70779989869712,-1.0959364040397392,0.7175370370370371,0.09382679555349382,77.20855808191602,-1.7429673055795565,87.67901234567901,43.679330404764016,33.07519008729935,-1.3434045760756217,45.19753086419753,26.520082512582736,35.40016388964764,-1.1009592768176515,33.49382716049383,19.84450325620344,68.66936970143752,-0.5288027130239924,145.44444444444446,75.79729423709395,33.68983957219251,-1.2723995680210722,54.30246913580247,27.482595171194475,73.6614755030124,-0.520419161535131
682998,Corbin Carroll,29,24,17,11,9,1,3,30,8,0,25,2,96,1,2,1,106.0,45,43.0,0,0,0,0.26,0.33,0.469,0.799,13.0,1.41,0.3492063492063492,22,0.2830188679245283,0.02830188679245283,0.2358490566037736,0.12264150943396226,0.07547169811320754,0.42452830188679247,0.20754716981132076,0.24411111111111114,0.03362600295209292,106.50887573964496,0.47251791750348154,0.29513220777658894,0.04118141126640814,118.32200620770392,1.313071596307064,0.7175370370370371,0.09382679555349382,111.35313701705938,0.8682270611759109,87.67901234567901,43.679330404764016,28.513094902844273,-1.4349810714782096,45.19753086419753,26.520082512582736,28.7626331603387,-1.2140810968035665,33.49382716049383,19.84450325620344,23.884998157021744,-1.2846795322288755,145.44444444444446,75.79729423709395,30.939648586707406,-1.3251719003353104,54.30246913580247,27.482595171194475,40.513811526656816,-1.175379142129193
662139,Daulton Varsho,148,124,138,79,23,3,27,140,46,0,124,7,519,6,15,8,580.0,234,178.0,2,5,1,0.239,0.307,0.451,0.758,73.0,0.90,0.27170868347338933,94,0.2413793103448276,0.04655172413793104,0.21379310344827587,0.12586206896551724,0.07931034482758621,0.40344827586206894,0.16206896551724137,0.24411111111111114,0.03362600295209292,97.90623577605825,-0.15199877066545694,0.29513220777658894,0.04118141126640814,92.06337916160919,-0.5687887710226744,0.7175370370370371,0.09382679555349382,105.63914625648437,0.4312516773515261,87.67901234567901,43.679330404764016,141.42495071810757,0.8315371897358466,45.19753086419753,26.520082512582736,161.51324774651735,1.048355302914736,33.49382716049383,19.84450325620344,137.33873940287504,0.6302084097568283,145.44444444444446,75.79729423709395,160.88617265087854,1.168320801512436,54.30246913580247,27.482595171194475,173.10446743207913,1.4444607802470555
