,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score
592518,Manny Machado,13.0,102.0,124.0,84.0,34.0,1.0,25.0,103.0,52.0,8.0,144.0,1.0,471.0,1.0,7.0,11.0,526.0,255.0,204.0,0.0,2.0,0.0,0.306,0.375,0.541,0.916,87.0,0.82,0.1958174904942966,0.04752851711026616,0.2737642585551331,0.34492753623188405,0.2446149068322981,0.0357671396172173,125.09458395754514,1.7162427251563839,0.29276622920335077,0.042730029510946343,117.81670897304993,1.2207177861922816,0.7162298136645961,0.09940235462799693,127.8919115797872,2.009712819007389,76.5776397515528,36.73428911649727,188.0444480493146,1.83540669685011,39.3416149068323,22.267719233809654,221.13988001263024,2.140245464421284
663757,Trent Grisham,126.0,107.0,100.0,53.0,15.0,2.0,16.0,123.0,56.0,1.0,77.0,6.0,398.0,0.0,5.0,3.0,469.0,144.0,172.0,7.0,2.0,0.0,0.193,0.301,0.362,0.663,49.0,1.07,0.2622601279317697,0.03411513859275053,0.16417910447761194,0.23371647509578544,0.2446149068322981,0.0357671396172173,78.8995251758373,-1.443081761211124,0.29276622920335077,0.042730029510946343,79.83040794416549,-1.3819263591296675,0.7162298136645961,0.09940235462799693,92.56805390545733,-0.5354985187604782,76.5776397515528,36.73428911649727,100.55154513748074,0.011497711228540541,39.3416149068323,22.267719233809654,124.55004736343543,0.4337393062915544
571976,Wil Myers,36.0,37.0,46.0,20.0,11.0,0.0,3.0,64.0,14.0,1.0,49.0,1.0,193.0,1.0,0.0,6.0,211.0,69.0,110.0,0.0,3.0,0.0,0.254,0.303,0.358,0.661,29.0,0.80,0.3033175355450237,0.014218009478672985,0.23222748815165878,0.35658914728682173,0.2446149068322981,0.0357671396172173,103.83668080136101,0.2623942889518671,0.29276622920335077,0.042730029510946343,121.79995905167758,1.493631500233838,0.7162298136645961,0.09940235462799693,92.28881392384208,-0.5556187664898684,76.5776397515528,36.73428911649727,63.98734690566956,-0.7507329096282348,39.3416149068323,22.267719233809654,73.71329333754342,-0.4644218295661981
677950,Alek Thomas,97.0,116.0,70.0,41.0,16.0,1.0,8.0,65.0,21.0,0.0,82.0,3.0,330.0,3.0,4.0,6.0,357.0,124.0,136.0,0.0,3.0,0.0,0.248,0.297,0.376,0.673,35.0,1.66,0.18207282913165265,0.022408963585434174,0.22969187675070027,0.2846153846153846,0.2446149068322981,0.0357671396172173,101.38384582180129,0.09464254631288425,0.29276622920335077,0.042730029510946343,97.21592049392257,-0.1907521403859112,0.7162298136645961,0.09940235462799693,93.96425381353363,-0.4348972801135268,76.5776397515528,36.73428911649727,107.08086625030415,0.14761032209582184,39.3416149068323,22.267719233809654,88.96431954531103,-0.19497348880887233
608348,Carson Kelly,2.0,59.0,76.0,31.0,14.0,0.0,6.0,52.0,22.0,0.0,53.0,4.0,238.0,9.0,38.0,5.0,266.0,85.0,121.0,0.0,2.0,0.0,0.223,0.297,0.357,0.654,31.0,0.78,0.19548872180451127,0.022556390977443608,0.19924812030075187,0.25824175824175827,0.2446149068322981,0.0357671396172173,91.16370007363585,-0.6043230480162103,0.29276622920335077,0.042730029510946343,88.20749542884869,-0.8079674027079297,0.7162298136645961,0.09940235462799693,91.31147398818868,-0.6260396335427344,76.5776397515528,36.73428911649727,69.2108037959283,-0.6418428209344097,39.3416149068323,22.267719233809654,78.79696874013263,-0.37460571598042286
572233,Christian Walker,10.0,113.0,146.0,70.0,20.0,1.0,31.0,98.0,63.0,2.0,109.0,7.0,460.0,2.0,0.0,12.0,536.0,224.0,205.0,0.0,6.0,0.0,0.237,0.334,0.487,0.821,75.0,0.77,0.1828358208955224,0.05783582089552239,0.20335820895522388,0.2314540059347181,0.2446149068322981,0.0357671396172173,96.88698169260849,-0.21290231519191768,0.29276622920335077,0.042730029510946343,79.05761759630884,-1.4348743487978646,0.7162298136645961,0.09940235462799693,114.62801245306255,1.0540010518613512,76.5776397515528,36.73428911649727,142.33920025955064,0.8826184207791409,39.3416149068323,22.267719233809654,190.63782759709505,1.6013487829066326
669450,Cooper Hummel,16.0,40.0,29.0,15.0,5.0,3.0,2.0,54.0,20.0,0.0,25.0,1.0,148.0,0.0,2.0,4.0,169.0,42.0,66.0,0.0,0.0,0.0,0.169,0.272,0.284,0.556,13.0,1.38,0.31952662721893493,0.011834319526627219,0.14792899408284024,0.25,0.2446149068322981,0.0357671396172173,69.08818525759847,-2.1140887317670547,0.29276622920335077,0.042730029510946343,85.39236259601307,-1.0008471721835612,0.7162298136645961,0.09940235462799693,77.62871488904115,-1.6119317722828566,76.5776397515528,36.73428911649727,32.646605564117124,-1.404073441791185,39.3416149068323,22.267719233809654,33.04389011682981,-1.1829507382524
662139,Daulton Varsho,13.0,103.0,116.0,61.0,20.0,3.0,18.0,113.0,40.0,0.0,101.0,5.0,427.0,6.0,12.0,6.0,479.0,181.0,151.0,2.0,4.0,2.0,0.237,0.307,0.424,0.731,58.0,0.89,0.2359081419624217,0.037578288100208766,0.21085594989561587,0.27666666666666667,0.2446149068322981,0.0357671396172173,96.88698169260849,-0.21290231519191768,0.29276622920335077,0.042730029510946343,94.50088127292113,-0.3767739625024083,0.7162298136645961,0.09940235462799693,102.06221328037603,0.14858990403878997,76.5776397515528,36.73428911649727,131.89228647903317,0.6648382433914908,39.3416149068323,22.267719233809654,147.42658667508684,0.837911817427543
656896,Emmanuel Rivera,2.0,57.0,48.0,24.0,8.0,3.0,6.0,46.0,11.0,0.0,47.0,2.0,198.0,0.0,0.0,7.0,211.0,79.0,89.0,0.0,0.0,0.0,0.237,0.284,0.399,0.683,22.0,1.19,0.21800947867298578,0.02843601895734597,0.22274881516587677,0.2808219178082192,0.2446149068322981,0.0357671396172173,96.88698169260849,-0.21290231519191768,0.29276622920335077,0.042730029510946343,95.92018812154893,-0.27952967811716,0.7162298136645961,0.09940235462799693,95.3604537216099,-0.33429604146657543,76.5776397515528,36.73428911649727,61.375618460540196,-0.8051779539751472,39.3416149068323,22.267719233809654,55.920429428481214,-0.7787782271164114
672695,Geraldo Perdomo,111.0,121.0,90.0,51.0,9.0,2.0,4.0,86.0,44.0,0.0,68.0,4.0,354.0,2.0,7.0,3.0,413.0,93.0,141.0,10.0,1.0,0.0,0.192,0.288,0.263,0.551,34.0,1.34,0.20823244552058112,0.009685230024213076,0.16464891041162227,0.24150943396226415,0.2446149068322981,0.0357671396172173,78.49071934591069,-1.4710403849842877,0.29276622920335077,0.042730029510946343,82.49224462105414,-1.1995497271527962,0.7162298136645961,0.09940235462799693,76.93061493500302,-1.6622323916063322,76.5776397515528,36.73428911649727,88.79876713439857,-0.2335049883325658,39.3416149068323,22.267719233809654,86.42248184401642,-0.23988154560175998
664983,Jake McCarthy,6.0,60.0,49.0,39.0,14.0,2.0,6.0,50.0,17.0,0.0,62.0,4.0,218.0,1.0,12.0,2.0,242.0,98.0,84.0,2.0,1.0,0.0,0.284,0.346,0.45,0.796,32.0,1.22,0.2066115702479339,0.024793388429752067,0.256198347107438,0.34355828220858897,0.2446149068322981,0.0357671396172173,116.10085569915954,1.10115300214678,0.29276622920335077,0.042730029510946343,117.34901362887686,1.1886734829477843,0.7162298136645961,0.09940235462799693,111.13751268287186,0.8024979552439738,76.5776397515528,36.73428911649727,80.96358179901047,-0.3968401213733034,39.3416149068323,22.267719233809654,81.33880644142721,-0.3296976591875352
668942,Josh Rojas,3.0,92.0,102.0,54.0,21.0,1.0,7.0,75.0,43.0,2.0,99.0,1.0,360.0,3.0,17.0,5.0,412.0,143.0,128.0,4.0,4.0,0.0,0.275,0.35,0.397,0.747,44.0,0.90,0.1820388349514563,0.01699029126213592,0.24029126213592233,0.3262411347517731,0.2446149068322981,0.0357671396172173,112.42160322982,0.8495253881883073,0.29276622920335077,0.042730029510946343,111.43400508983268,0.7834046906016503,0.7162298136645961,0.09940235462799693,104.29613313329808,0.30955188587391214,76.5776397515528,36.73428911649727,129.28055803390382,0.6103931990445782,39.3416149068323,22.267719233809654,111.84085885696243,0.20919902232711626
606466,Ketel Marte,33.0,108.0,123.0,60.0,35.0,2.0,10.0,84.0,47.0,2.0,103.0,5.0,414.0,1.0,4.0,10.0,470.0,172.0,164.0,0.0,4.0,0.0,0.249,0.33,0.415,0.745,45.0,0.88,0.17872340425531916,0.02127659574468085,0.21914893617021278,0.28703703703703703,0.2446149068322981,0.0357671396172173,101.79265165172791,0.12260117008604807,0.29276622920335077,0.042730029510946343,98.0430829806076,-0.13407882540418237,0.7162298136645961,0.09940235462799693,104.01689315168284,0.2894316381445219,76.5776397515528,36.73428911649727,134.50401492416256,0.7192832877384033,39.3416149068323,22.267719233809654,114.38269655825704,0.2541070791200039
596103,Austin Slater,1.0,65.0,37.0,43.0,12.0,2.0,5.0,76.0,39.0,0.0,64.0,5.0,240.0,1.0,11.0,7.0,286.0,95.0,97.0,0.0,2.0,0.0,0.267,0.378,0.396,0.774,31.0,1.76,0.26573426573426573,0.017482517482517484,0.22377622377622378,0.36645962732919257,0.2446149068322981,0.0357671396172173,109.15115659040704,0.6258563980029967,0.29276622920335077,0.042730029510946343,125.17141349477694,1.7246278312764431,0.7162298136645961,0.09940235462799693,108.06587288510406,0.5811752302206808,76.5776397515528,36.73428911649727,83.57531024413983,-0.3423950770263908,39.3416149068323,22.267719233809654,78.79696874013263,-0.37460571598042286
543063,Brandon Crawford,92.0,85.0,87.0,38.0,13.0,2.0,7.0,79.0,31.0,3.0,73.0,8.0,322.0,1.0,1.0,9.0,363.0,111.0,161.0,0.0,2.0,0.0,0.227,0.309,0.345,0.654,42.0,0.98,0.21763085399449036,0.01928374655647383,0.20110192837465565,0.2773109243697479,0.2446149068322981,0.0357671396172173,92.79892339334232,-0.49248855292355503,0.29276622920335077,0.042730029510946343,94.72094002246828,-0.3616965635290189,0.7162298136645961,0.09940235462799693,91.31147398818868,-0.6260396335427344,76.5776397515528,36.73428911649727,95.328088247222,-0.09739237746528451,39.3416149068323,22.267719233809654,106.75718345437322,0.11938290874134101
446334,Evan Longoria,13.0,38.0,55.0,29.0,11.0,0.0,12.0,59.0,23.0,1.0,52.0,2.0,202.0,0.0,0.0,5.0,229.0,99.0,94.0,0.0,2.0,0.0,0.257,0.336,0.49,0.826,30.0,0.69,0.2576419213973799,0.05240174672489083,0.22707423580786026,0.3007518796992481,0.2446149068322981,0.0357671396172173,105.06309829114086,0.3462701602713586,0.29276622920335077,0.042730029510946343,102.72765425084278,0.1868861451137452,0.7162298136645961,0.09940235462799693,115.3261124071007,1.1043016711848268,76.5776397515528,36.73428911649727,67.9049395733636,-0.669065343107866,39.3416149068323,22.267719233809654,76.25513103883802,-0.4195137727733105
592626,Joc Pederson,10.0,65.0,90.0,47.0,17.0,0.0,21.0,75.0,31.0,3.0,83.0,7.0,310.0,2.0,3.0,5.0,351.0,163.0,111.0,0.0,3.0,0.0,0.268,0.345,0.526,0.871,58.0,0.72,0.21367521367521367,0.05982905982905983,0.23646723646723647,0.2857142857142857,0.2446149068322981,0.0357671396172173,109.55996242033366,0.6538150217761605,0.29276622920335077,0.042730029510946343,97.59127153830065,-0.1650348377891605,0.7162298136645961,0.09940235462799693,121.60901199344396,1.5570072450961079,76.5776397515528,36.73428911649727,108.38673047286885,0.17483284426927811,39.3416149068323,22.267719233809654,147.42658667508684,0.837911817427543
664774,Wade Jr.,9.0,32.0,57.0,18.0,5.0,1.0,8.0,39.0,18.0,0.0,28.0,3.0,153.0,0.0,0.0,0.0,177.0,59.0,57.0,2.0,1.0,0.0,0.183,0.28,0.386,0.666,23.0,0.56,0.22033898305084745,0.04519774011299435,0.15819209039548024,0.18691588785046728,0.2446149068322981,0.0357671396172173,74.81146687657112,-1.722667998942762,0.29276622920335077,0.042730029510946343,63.84475708113126,-2.4771885852727373,0.7162298136645961,0.09940235462799693,92.98691387788023,-0.5053181471663928,76.5776397515528,36.73428911649727,36.564198231811176,-1.3224058752708163,39.3416149068323,22.267719233809654,58.46226712977581,-0.7338701703235239
670768,Luis Gonzalez,3.0,70.0,75.0,30.0,16.0,2.0,4.0,60.0,28.0,1.0,68.0,4.0,268.0,2.0,10.0,4.0,305.0,100.0,109.0,0.0,5.0,0.0,0.254,0.328,0.373,0.701,33.0,0.93,0.19672131147540983,0.013114754098360656,0.22295081967213115,0.3062200956937799,0.2446149068322981,0.0357671396172173,103.83668080136101,0.2623942889518671,0.29276622920335077,0.042730029510946343,104.59542978267629,0.31485741162389286,0.7162298136645961,0.09940235462799693,97.87361355614719,-0.1532138119020641,76.5776397515528,36.73428911649727,88.79876713439857,-0.2335049883325658,39.3416149068323,22.267719233809654,83.88064414272182,-0.28478960239464757
