,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score
649557,Aledmys Diaz,7,74,98,35,13,0,12,51,18,0,73,2,294,1,1,7,316.0,122,116.0,0,2,0,0.248,0.294,0.415,0.709,38.0,0.76,0.16139240506329114,0.0379746835443038,0.2310126582278481,0.12025316455696203,0.056962025316455694,0.3860759493670886,0.26180257510729615,0.24256521739130432,0.03600013586930882,102.24054490051981,0.1509656138083909,0.289805619381554,0.045197902100291246,90.33730114204947,-0.6195651340657562,0.7003975155279504,0.10681814449703206,101.228228867369,0.08053392532285193,90.09937888198758,45.52872787715248,81.02164621535917,-0.3755733946295587,45.72049689440994,26.502408187777064,83.11370737671511,-0.2913130323745689,32.67701863354037,20.606917068205536,55.08458467971869,-0.7122374775888034,147.45962732919256,79.65095682011767,82.73450991954846,-0.3196399433931489
608324,Alex Bregman,152,127,205,92,38,0,23,77,85,1,140,11,539,2,1,17,645.0,247,251.0,0,10,0,0.26,0.366,0.458,0.824,92.0,0.62,0.11937984496124031,0.03565891472868217,0.21705426356589147,0.14263565891472868,0.13178294573643412,0.3829457364341085,0.26057906458797325,0.24256521739130432,0.03600013586930882,107.18766804086755,0.4842976890973168,0.289805619381554,0.045197902100291246,89.91511798289132,-0.6466352072874737,0.7003975155279504,0.10681814449703206,117.64747614486892,1.1571300461550693,90.09937888198758,45.52872787715248,155.38397904315454,1.0960249373243278,45.72049689440994,26.502408187777064,201.22265996467868,1.7462376542420854,32.67701863354037,20.606917068205536,260.1216498764494,2.5390979734270336,147.45962732919256,79.65095682011767,167.50347500105303,1.2497071804875826
676801,Chas McCormick,117,83,83,45,11,2,14,105,44,0,84,1,354,3,4,5,400.0,141,129.0,0,1,0,0.237,0.323,0.398,0.721,43.0,1.00,0.2625,0.035,0.21,0.1075,0.11,0.3525,0.2966101694915254,0.24256521739130432,0.03600013586930882,97.70568202186773,-0.1545887885397912,0.289805619381554,0.045197902100291246,102.34797038252479,0.1505501316161207,0.7003975155279504,0.10681814449703206,102.9415416267603,0.1928743901053443,90.09937888198758,45.52872787715248,93.23038742589273,-0.13396769833862207,45.72049689440994,26.502408187777064,94.04972150523027,-0.10265093176191575,32.67701863354037,20.606917068205536,134.6512069948679,0.5494747869845066,147.45962732919256,79.65095682011767,95.61939261193714,-0.08109918056327768
543877,Christian Vazquez,1,28,29,7,3,0,0,18,4,0,24,0,99,3,14,2,103.0,27,36.0,0,0,0,0.242,0.272,0.273,0.545,8.0,0.97,0.17475728155339806,0.0,0.23300970873786409,0.07766990291262135,0.038834951456310676,0.2621359223300971,0.2962962962962963,0.24256521739130432,0.03600013586930882,99.76698333034595,-0.01570042383607206,0.289805619381554,0.045197902100291246,102.23966565196125,0.1436057120602602,0.7003975155279504,0.10681814449703206,77.81295448902131,-1.454785760037875,90.09937888198758,45.52872787715248,26.637253550255068,-1.45181695083464,45.72049689440994,26.502408187777064,17.497622605624237,-1.423285636050488,32.67701863354037,20.606917068205536,12.241018817715265,-1.3916210046667394,147.45962732919256,79.65095682011767,18.310096457604985,-1.5123437575425047
676694,Jake Meyers,48,40,21,13,6,2,1,51,7,0,31,2,142,1,2,1,152.0,44,57.0,0,1,0,0.218,0.263,0.31,0.573,14.0,1.90,0.3355263157894737,0.006578947368421052,0.20394736842105263,0.09210526315789473,0.046052631578947366,0.2894736842105263,0.32967032967032966,0.24256521739130432,0.03600013586930882,89.87273704965048,-0.6823645744139232,0.289805619381554,0.045197902100291246,113.75567194792393,0.8820035540658149,0.7003975155279504,0.10681814449703206,81.81068426093432,-1.192658008878727,90.09937888198758,45.52872787715248,34.40645250241279,-1.298067871376771,45.72049689440994,26.502408187777064,30.620839559842413,-1.1968911153153041,32.67701863354037,20.606917068205536,21.42178293100171,-1.246038820292896,147.45962732919256,79.65095682011767,29.838675708689603,-1.2989125486947253
665161,Jeremy Pena,134,140,119,71,20,2,21,132,22,0,130,6,515,2,11,5,552.0,217,197.0,1,5,3,0.252,0.288,0.421,0.709,61.0,1.18,0.2391304347826087,0.03804347826086957,0.23550724637681159,0.1105072463768116,0.03985507246376811,0.39311594202898553,0.2970027247956403,0.24256521739130432,0.03600013586930882,103.8895859473024,0.2620763055713662,0.289805619381554,0.045197902100291246,102.4834250727936,0.15923538659197914,0.7003975155279504,0.10681814449703206,101.228228867369,0.08053392532285193,90.09937888198758,45.52872787715248,144.28512339721496,0.8763833952416583,45.72049689440994,26.502408187777064,133.4193723678848,0.5765326304436357,32.67701863354037,20.606917068205536,67.32560349743395,-0.5181278984236788,147.45962732919256,79.65095682011767,147.15892338149192,0.8730638707562071
514888,Jose Altuve,139,132,150,102,37,0,28,86,66,2,155,10,522,1,18,13,599.0,276,132.0,0,1,0,0.297,0.386,0.529,0.915,57.0,0.88,0.14357262103505844,0.04674457429048414,0.2587646076794658,0.09515859766277128,0.11018363939899833,0.4607679465776294,0.3105134474327628,0.24256521739130432,0.03600013586930882,122.4412977236064,1.5120715879048368,0.289805619381554,0.045197902100291246,107.14541978012689,0.4581590536051752,0.7003975155279504,0.10681814449703206,130.64009790358625,2.009045237422303,90.09937888198758,45.52872787715248,172.032262512064,1.4254872504483325,45.72049689440994,26.502408187777064,124.67056106507269,0.42560294995351317,32.67701863354037,20.606917068205536,201.97681049230187,1.617077472392692,147.45962732919256,79.65095682011767,187.16987489996208,1.6137957132279124
663656,Kyle Tucker,147,125,180,70,28,1,29,94,59,4,139,1,536,4,25,11,601.0,256,241.0,0,2,3,0.259,0.333,0.478,0.811,104.0,0.69,0.15640599001663893,0.048252911813643926,0.23128119800332778,0.17304492512479203,0.09816971713810316,0.4259567387687188,0.26506024096385544,0.24256521739130432,0.03600013586930882,106.77540777917191,0.456520016156573,0.289805619381554,0.045197902100291246,91.46138764648343,-0.5474895353060896,0.7003975155279504,0.10681814449703206,115.79138732219502,1.035427875974037,90.09937888198758,45.52872787715248,154.27409347856062,1.074060783116061,45.72049689440994,26.502408187777064,227.46909387311507,2.199026695712453,32.67701863354037,20.606917068205536,180.55502756130016,1.2773857088537237,147.45962732919256,79.65095682011767,173.60684048692136,1.3627001734069952
671277,Luis Garcia,59,111,67,29,22,2,7,79,11,1,96,1,348,4,3,5,365.0,143,145.0,1,4,0,0.276,0.297,0.411,0.708,45.0,1.66,0.21643835616438356,0.019178082191780823,0.26301369863013696,0.1232876712328767,0.030136986301369864,0.3917808219178082,0.33458646616541354,0.24256521739130432,0.03600013586930882,113.78383222799786,0.9287404561492181,0.289805619381554,0.045197902100291246,115.45202845942808,0.9907726841943613,0.7003975155279504,0.10681814449703206,101.0854528040864,0.0711722199243109,90.09937888198758,45.52872787715248,106.54901420102027,0.1296021521605815,45.72049689440994,26.502408187777064,98.42412715663632,-0.027186091516854475,32.67701863354037,20.606917068205536,33.66280174871697,-1.0519292411277714,147.45962732919256,79.65095682011767,96.97569605324122,-0.05598962658118598
455117,Martin Maldonado,110,85,84,39,12,0,14,112,22,0,63,7,338,0,0,6,373.0,117,168.0,4,2,0,0.186,0.249,0.346,0.595,44.0,1.01,0.3002680965147453,0.03753351206434316,0.16890080428954424,0.11796246648793565,0.058981233243967826,0.3136729222520107,0.22897196261682243,0.24256521739130432,0.03600013586930882,76.68040867538987,-1.5712501085177248,0.289805619381554,0.045197902100291246,79.00880704295838,-1.345939832113128,0.7003975155279504,0.10681814449703206,84.9517576531517,-0.9867004901108245,90.09937888198758,45.52872787715248,69.92279056941956,-0.5952149367122284,45.72049689440994,26.502408187777064,96.23692433093329,-0.06491851163938511,32.67701863354037,20.606917068205536,67.32560349743395,-0.5181278984236788,147.45962732919256,79.65095682011767,79.34375131628826,-0.3824138283483781
