,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score
605131,Austin Barnes,4,53,45,31,6,0,8,33,23,0,37,3,165,9,20,5,194.0,67,81.0,2,1,0,0.224,0.328,0.406,0.734,25.0,1.18,0.17010309278350516,0.041237113402061855,0.19072164948453607,0.12886597938144329,0.11855670103092783,0.34536082474226804,0.232,0.2433006535947712,0.03479282385313481,92.06715916722634,-0.5547308742814857,0.2935567924209699,0.04318196185563482,79.03070410556352,-1.4255209762531278,0.715764705882353,0.0943378422637074,102.54766600920446,0.1932977655633989,86.02614379084967,42.31071590538922,43.01018082358304,-1.1587169524731462,44.450980392156865,26.320379630638474,56.24172915747684,-0.7390083526574509,33.11764705882353,19.29819366256259,69.44937833037301,-0.5242794862428599,143.07843137254903,74.07531102051733,46.827463341099076,-1.0270416731895582
621035,Chris Taylor,114,53,94,43,24,3,10,157,44,2,84,5,385,1,10,4,437.0,144,202.0,0,3,0,0.218,0.304,0.374,0.678,40.0,0.56,0.35926773455377575,0.02288329519450801,0.19221967963386727,0.09153318077803203,0.10068649885583524,0.3295194508009153,0.334841628959276,0.2433006535947712,0.03479282385313481,89.60107454667563,-0.7271802283588326,0.2935567924209699,0.04318196185563482,114.06366250217856,0.9560667177727789,0.715764705882353,0.0943378422637074,94.72386587771203,-0.4003134370700075,86.02614379084967,42.31071590538922,97.64473484272906,-0.04788724906901417,44.450980392156865,26.320379630638474,89.98676665196295,-0.1691077581181869,33.11764705882353,19.29819366256259,132.85968028419182,0.5639052613658668,143.07843137254903,74.07531102051733,100.64410031519802,0.0124409687216259
641355,Cody Bellinger,135,94,145,68,27,3,17,142,38,0,97,2,474,2,14,7,518.0,181,223.0,0,4,0,0.205,0.264,0.382,0.646,60.0,0.65,0.27413127413127414,0.032818532818532815,0.18725868725868725,0.11583011583011583,0.07335907335907337,0.34942084942084944,0.2507836990595611,0.2433006535947712,0.03479282385313481,84.25789120214911,-1.1008204955264174,0.2935567924209699,0.04318196185563482,85.42936342618475,-0.9905314979529424,0.715764705882353,0.0943378422637074,90.25312294543065,-0.7395198385748118,86.02614379084967,42.31071590538922,112.75641999696096,0.2593635199576606,44.450980392156865,26.320379630638474,134.98014997794442,0.5907597012674984,33.11764705882353,19.29819366256259,114.7424511545293,0.2529953334776592,143.07843137254903,74.07531102051733,126.5040427572975,0.5119326278218053
518692,Freddie Freeman,150,136,166,111,46,2,20,96,75,12,191,5,582,3,12,6,669.0,301,195.0,0,7,0,0.328,0.405,0.517,0.922,95.0,0.82,0.14349775784753363,0.029895366218236172,0.28550074738415543,0.14200298953662183,0.11210762331838565,0.4499252615844544,0.36152219873150104,0.2433006535947712,0.03479282385313481,134.81262592343856,2.434391263059191,0.2935567924209699,0.04318196185563482,123.15238756699132,1.5739304883310288,0.715764705882353,0.0943378422637074,128.81328073635765,2.186135374404123,86.02614379084967,42.31071590538922,222.025528035253,2.4810229267659247,44.450980392156865,26.320379630638474,213.71857079841197,1.9205277551924478,33.11764705882353,19.29819366256259,226.46536412078154,2.1702732221216063,143.07843137254903,74.07531102051733,210.37412635329585,2.131905576254819
666158,Gavin Lux,122,111,84,63,19,7,6,89,46,0,113,0,394,2,7,3,443.0,164,191.0,0,3,0,0.287,0.359,0.416,0.775,42.0,1.32,0.20090293453724606,0.013544018058690745,0.255079006772009,0.09480812641083522,0.1038374717832957,0.37020316027088035,0.3543046357615894,0.2433006535947712,0.03479282385313481,117.96104768300874,1.2559873435306539,0.2935567924209699,0.04318196185563482,120.6937277245846,1.4067874809326781,0.715764705882353,0.0943378422637074,108.27580539119002,0.6279059674914295,86.02614379084967,42.31071590538922,131.35541710986172,0.6375183126058758,44.450980392156865,26.320379630638474,94.4861049845611,-0.09312101217961838,33.11764705882353,19.29819366256259,138.89875666074602,0.6675419039952694,143.07843137254903,74.07531102051733,114.62244758119775,0.28243646012712825
608336,Joey Gallo,1,29,61,32,4,1,12,106,40,0,37,0,233,0,2,0,273.0,79,122.0,0,0,0,0.159,0.282,0.339,0.621,24.0,0.48,0.3882783882783883,0.04395604395604396,0.13553113553113552,0.08791208791208792,0.14652014652014653,0.2893772893772894,0.21739130434782608,0.2433006535947712,0.03479282385313481,65.3512424445937,-2.4229322101194084,0.2935567924209699,0.04318196185563482,74.0542579699808,-1.7638264868043498,0.715764705882353,0.0943378422637074,86.7603550295858,-1.0045248397504403,86.02614379084967,42.31071590538922,43.01018082358304,-1.1587169524731462,44.450980392156865,26.320379630638474,53.99205999117777,-0.7770017256267352,33.11764705882353,19.29819366256259,120.78152753108348,0.3566319761070617,143.07843137254903,74.07531102051733,55.21447170069891,-0.8650443783462567
457759,Justin Turner,59,93,155,61,36,0,13,85,49,1,128,6,453,0,3,13,516.0,203,193.0,0,8,0,0.283,0.355,0.448,0.803,81.0,0.60,0.16472868217054262,0.025193798449612403,0.24806201550387597,0.1569767441860465,0.09496124031007752,0.39341085271317827,0.3168044077134986,0.2433006535947712,0.03479282385313481,116.31699126930826,1.1410211074790895,0.2935567924209699,0.04318196185563482,107.91929054027504,0.5383640365912449,0.715764705882353,0.0943378422637074,112.18770545693624,0.9247115688081332,86.02614379084967,42.31071590538922,148.7919769032062,0.9920384307135774,44.450980392156865,26.320379630638474,182.22320247022498,1.388620533622468,33.11764705882353,19.29819366256259,147.95737122557725,0.8229968679393731,143.07843137254903,74.07531102051733,141.88022474989722,0.8089276683678578
571970,Max Muncy,24,81,143,68,21,1,21,134,81,1,89,2,441,0,2,2,530.0,175,203.0,0,6,0,0.202,0.325,0.397,0.722,67.0,0.57,0.2528301886792453,0.03962264150943396,0.16792452830188678,0.12641509433962264,0.15283018867924528,0.330188679245283,0.2328767123287671,0.2433006535947712,0.03479282385313481,83.02484889187376,-1.1870451725650901,0.2935567924209699,0.04318196185563482,79.32935579797943,-1.4052182319799957,0.715764705882353,0.0943378422637074,100.87113740959894,0.06609536499909728,86.02614379084967,42.31071590538922,103.45692144051056,0.07028612363355306,44.450980392156865,26.320379630638474,150.72783414203792,0.8567133120524882,33.11764705882353,19.29819366256259,244.58259325044403,2.4811831500098136,143.07843137254903,74.07531102051733,122.31053857749758,0.4309339804001545
605141,Mookie Betts,1,123,181,112,35,3,35,97,52,0,145,7,542,2,12,8,605.0,291,187.0,0,4,0,0.268,0.337,0.537,0.874,81.0,0.68,0.16033057851239668,0.05785123966942149,0.2396694214876033,0.13388429752066117,0.0859504132231405,0.4809917355371901,0.26570048309178745,0.2433006535947712,0.03479282385313481,110.1517797179315,0.7098977222857239,0.2935567924209699,0.04318196185563482,90.51075974108765,-0.6450913328651244,0.715764705882353,0.0943378422637074,122.10716633793557,1.6773257721469166,86.02614379084967,42.31071590538922,168.55341133566327,1.393827897902306,44.450980392156865,26.320379630638474,182.22320247022498,1.388620533622468,33.11764705882353,19.29819366256259,157.0159857904085,0.978451831883477,143.07843137254903,74.07531102051733,203.38495272029598,1.996907830552068
607208,Trea Turner,151,151,167,95,38,4,20,119,43,1,184,3,615,3,25,9,669.0,290,246.0,0,6,2,0.299,0.345,0.472,0.817,97.0,0.90,0.17787742899850523,0.029895366218236172,0.2750373692077728,0.14499252615844543,0.06427503736920777,0.4334828101644245,0.34024896265560167,0.2433006535947712,0.03479282385313481,122.89321692411015,1.6008860516853478,0.2935567924209699,0.04318196185563482,115.90566849077493,1.0812887656825838,0.715764705882353,0.0943378422637074,114.14365548980932,1.073114369466484,86.02614379084967,42.31071590538922,213.88846679835893,2.3155802049823304,44.450980392156865,26.320379630638474,218.21790913101015,1.9965145011310164,33.11764705882353,19.29819366256259,129.84014209591476,0.5120869400511655,143.07843137254903,74.07531102051733,202.686035356996,1.983408055981793
