,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score
608324,Alex Bregman,132.0,109.0,173.0,82.0,35.0,0.0,20.0,71.0,78.0,1.0,125.0,8.0,470.0,2.0,1.0,17.0,564.0,220.0,220.0,0.0,8.0,0.0,0.266,0.374,0.468,0.842,78.0,0.63,0.12588652482269502,0.03546099290780142,0.22163120567375885,0.13829787234042554,0.13829787234042554,0.3900709219858156,0.2713178294573643,0.2434331210191083,0.03631367508983541,109.27025824851513,0.6214429942732078,0.2882608368241162,0.04621897599033945,94.12233463504107,-0.3665811931941815,0.7028343949044585,0.1055869338710001,119.80062531152296,1.318019190381698,82.26751592356688,38.384088277466915,151.94332610715392,1.113286416171539,41.34394904458599,23.103366769801127,188.6612232321676,1.5866107879708626,29.547770700636942,17.486788368201413,263.97930588488896,2.770790626566413,134.20382165605096,67.21270664107547,163.9297579496915,1.2764874773175212
676801,Chas McCormick,1.0,70.0,74.0,39.0,11.0,2.0,13.0,90.0,38.0,0.0,72.0,1.0,305.0,2.0,2.0,5.0,345.0,126.0,118.0,0.0,1.0,0.0,0.236,0.322,0.413,0.735,41.0,0.95,0.2608695652173913,0.03768115942028986,0.20869565217391303,0.11884057971014493,0.11014492753623188,0.3652173913043478,0.29064039408866993,0.2434331210191083,0.03631367508983541,96.94654491221642,-0.2046920616192032,0.2882608368241162,0.04621897599033945,100.8254875309356,0.05148442200560895,0.7028343949044585,0.1055869338710001,104.57655534913228,0.30463622643725496,82.26751592356688,38.384088277466915,87.51935583772065,-0.26749406809785664,41.34394904458599,23.103366769801127,99.16807887844708,-0.014887399226833596,29.547770700636942,17.486788368201413,128.6053028669972,0.4833494362368385,134.20382165605096,67.21270664107547,93.88704318936877,-0.12205759990979725
665161,Jeremy Pena,113.0,119.0,98.0,56.0,17.0,1.0,17.0,118.0,19.0,0.0,110.0,5.0,440.0,2.0,9.0,3.0,472.0,180.0,169.0,0.0,5.0,3.0,0.25,0.286,0.409,0.695,47.0,1.21,0.25,0.036016949152542374,0.2330508474576271,0.09957627118644068,0.04025423728813559,0.3813559322033898,0.3,0.2434331210191083,0.03631367508983541,102.6976111358225,0.18083763113058862,0.2882608368241162,0.04621897599033945,104.07241001074541,0.2539901182219504,0.7028343949044585,0.1055869338710001,98.88531424169649,-0.07419852643917275,82.26751592356688,38.384088277466915,133.71012697429546,0.7224994866613327,41.34394904458599,23.103366769801127,113.68048066553689,0.24481500950792795,29.547770700636942,17.486788368201413,64.3026514334986,-0.6031851291697095,134.20382165605096,67.21270664107547,134.12434741338396,0.6813619125399389
514888,Jose Altuve,2.0,117.0,131.0,82.0,33.0,0.0,24.0,79.0,57.0,2.0,131.0,8.0,457.0,1.0,15.0,12.0,523.0,236.0,116.0,0.0,1.0,0.0,0.287,0.375,0.516,0.891,52.0,0.89,0.15105162523900573,0.045889101338432124,0.25047801147227533,0.0994263862332696,0.1089866156787763,0.45124282982791586,0.30140845070422534,0.2434331210191083,0.03631367508983541,117.8968575839242,1.199737533397894,0.2882608368241162,0.04621897599033945,104.56101287464563,0.28446354767481713,0.7028343949044585,0.1055869338710001,126.7723956681318,1.7820917626553219,82.26751592356688,38.384088277466915,159.23660576029732,1.2696011879756215,41.34394904458599,23.103366769801127,125.77414882144507,0.4612336834535626,29.547770700636942,17.486788368201413,192.90795430049582,1.5698840016433864,134.20382165605096,67.21270664107547,175.85192216421453,1.5145377032285543
663656,Kyle Tucker,3.0,106.0,159.0,62.0,24.0,1.0,24.0,82.0,53.0,3.0,119.0,0.0,464.0,2.0,22.0,9.0,522.0,217.0,215.0,0.0,2.0,3.0,0.256,0.331,0.468,0.799,88.0,0.67,0.15708812260536398,0.04597701149425287,0.22796934865900384,0.1685823754789272,0.10153256704980843,0.4157088122605364,0.2638888888888889,0.2434331210191083,0.03631367508983541,105.16235380308223,0.3460646423090708,0.2882608368241162,0.04621897599033945,91.54517547241495,-0.5273147535834943,0.7028343949044585,0.1055869338710001,113.68254112102952,0.9107718310395393,82.26751592356688,38.384088277466915,144.65004645401055,0.9569716443674565,41.34394904458599,23.103366769801127,212.84855954398395,2.019448135862132,29.547770700636942,17.486788368201413,179.37055399870664,1.341139882610429,134.20382165605096,67.21270664107547,161.69435215946842,1.2318530599592026
671277,Luis Garcia,59.0,89.0,54.0,23.0,17.0,2.0,6.0,64.0,5.0,0.0,83.0,1.0,286.0,4.0,2.0,4.0,296.0,122.0,129.0,1.0,3.0,0.0,0.29,0.302,0.427,0.729,34.0,1.65,0.21621621621621623,0.02027027027027027,0.28040540540540543,0.11486486486486487,0.016891891891891893,0.41216216216216217,0.3515981735159817,0.2434331210191083,0.03631367508983541,119.12922891755409,1.282351038987135,0.2882608368241162,0.04621897599033945,121.97223091061487,1.3703751616025441,0.7028343949044585,0.1055869338710001,103.7228691830169,0.2478110135057908,82.26751592356688,38.384088277466915,100.89036853515022,0.019083013542961325,41.34394904458599,23.103366769801127,82.23694346017562,-0.31787354275072205,29.547770700636942,17.486788368201413,16.921750377236474,-1.4037895457850607,134.20382165605096,67.21270664107547,90.90650213573801,-0.1815701563875555
455117,Martin Maldonado,99.0,78.0,74.0,31.0,12.0,0.0,12.0,102.0,21.0,0.0,52.0,6.0,301.0,13.0,37.0,5.0,333.0,100.0,152.0,3.0,2.0,0.0,0.173,0.239,0.332,0.571,38.0,1.05,0.3063063063063063,0.036036036036036036,0.15615615615615616,0.11411411411411411,0.06306306306306306,0.3003003003003003,0.21164021164021163,0.2434331210191083,0.03631367508983541,71.06674690598915,-1.9395756789932648,0.2882608368241162,0.04621897599033945,73.4196896019368,-1.657774183485146,0.7028343949044585,0.1055869338710001,81.2424668086456,-1.2485862603560975,82.26751592356688,38.384088277466915,63.20842366057603,-0.7885433074447984,41.34394904458599,23.103366769801127,91.91187798490216,-0.14473860359421437,29.547770700636942,17.486788368201413,71.0713515843932,-0.48881306965323074,134.20382165605096,67.21270664107547,74.51352634076886,-0.5088892170152258
641820,Trey Mancini,15.0,20.0,29.0,13.0,3.0,0.0,6.0,32.0,10.0,0.0,20.0,1.0,100.0,0.0,0.0,2.0,112.0,41.0,45.0,0.0,1.0,0.0,0.2,0.277,0.41,0.687,17.0,0.69,0.2857142857142857,0.05357142857142857,0.17857142857142858,0.15178571428571427,0.08928571428571429,0.36607142857142855,0.2222222222222222,0.2434331210191083,0.03631367508983541,82.158088908658,-1.1960541286900948,0.2882608368241162,0.04621897599033945,77.09067408203364,-1.42882037489747,0.7028343949044585,0.1055869338710001,97.74706602020936,-0.14996547701445723,82.26751592356688,38.384088277466915,24.31093217714463,-1.6222220903999052,41.34394904458599,23.103366769801127,41.11847173008781,-1.0536970341658798,29.547770700636942,17.486788368201413,33.84350075447295,-1.1178593969938637,134.20382165605096,67.21270664107547,30.550545799715234,-1.3866994250621598
669257,Will Smith,21.0,87.0,155.0,59.0,24.0,1.0,21.0,79.0,51.0,3.0,113.0,9.0,430.0,9.0,41.0,8.0,494.0,202.0,202.0,0.0,4.0,0.0,0.263,0.35,0.47,0.82,81.0,0.56,0.15991902834008098,0.04251012145748988,0.22874493927125505,0.16396761133603238,0.10323886639676114,0.4089068825910931,0.2754491017964072,0.2434331210191083,0.03631367508983541,108.03788691488528,0.5388294886839667,0.2882608368241162,0.04621897599033945,95.5555061974908,-0.2771964275103555,0.7028343949044585,0.1055869338710001,116.67044270243328,1.1096600762996627,82.26751592356688,38.384088277466915,137.35676680086715,0.8006568725633739,41.34394904458599,23.103366769801127,195.9174241257125,1.7164619923382434,29.547770700636942,17.486788368201413,172.60185384781204,1.2267678230939503,134.20382165605096,67.21270664107547,150.5173232083531,1.0086809731676092
670541,Yordan Alvarez,66.0,107.0,91.0,78.0,20.0,2.0,31.0,92.0,68.0,8.0,116.0,5.0,400.0,1.0,1.0,12.0,479.0,233.0,193.0,0.0,6.0,0.0,0.29,0.395,0.583,0.978,82.0,1.18,0.19206680584551147,0.06471816283924843,0.24217118997912318,0.17118997912317327,0.1419624217118998,0.48643006263048016,0.3003533568904594,0.2434331210191083,0.03631367508983541,119.12922891755409,1.282351038987135,0.2882608368241162,0.04621897599033945,104.19499235469212,0.26163539557585064,0.7028343949044585,0.1055869338710001,139.1508450768046,2.606057350161551,82.26751592356688,38.384088277466915,141.00340662743884,0.8788142584654152,41.34394904458599,23.103366769801127,198.33615775689415,1.7597457271273704,29.547770700636942,17.486788368201413,230.13580513041606,2.1989303289840194,134.20382165605096,67.21270664107547,173.61651637399146,1.4699032858702357
