,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score
493329,Yuli Gurriel,1.0,120.0,171.0,47.0,35.0,0.0,7.0,62.0,28.0,0.0,109.0,6.0,459.0,0.0,8.0,13.0,496.0,165.0,223.0,0.0,3.0,0.0,0.237,0.288,0.359,0.647,42.0,0.70,0.125,0.014112903225806451,0.21975806451612903,0.2595419847328244,0.24596202531645575,0.03489308256887876,96.3563378107148,-0.2568424643699728,0.2931348731701353,0.04617977628970606,88.54012554902889,-0.727437227641986,0.7071645569620253,0.10104976769432156,91.49214191100134,-0.5953953020854514,81.91772151898734,36.60896225063545,133.0603414973345,0.7397718158630016,41.063291139240505,22.1024492242574,102.28113440197288,0.04238031954085246
647351,Abraham Toro,21.0,79.0,100.0,32.0,11.0,1.0,9.0,50.0,21.0,1.0,51.0,1.0,277.0,0.0,1.0,4.0,302.0,91.0,113.0,0.0,3.0,0.0,0.184,0.242,0.329,0.571,30.0,0.79,0.16556291390728478,0.029801324503311258,0.16887417218543047,0.19004524886877827,0.24596202531645575,0.03489308256887876,74.80829602182078,-1.7757681682076394,0.2931348731701353,0.04617977628970606,64.83201633893492,-2.2323543460806405,0.7071645569620253,0.10104976769432156,80.74499695700426,-1.3474999504593324,81.91772151898734,36.60896225063545,62.257590975817045,-0.8445396869574109,41.063291139240505,22.1024492242574,73.05795314426634,-0.500545936198716
624428,Adam Frazier,8.0,142.0,163.0,56.0,19.0,3.0,3.0,61.0,42.0,1.0,114.0,5.0,471.0,5.0,8.0,12.0,527.0,148.0,187.0,4.0,5.0,0.0,0.242,0.308,0.314,0.622,33.0,0.87,0.1157495256166983,0.0056925996204933585,0.21631878557874762,0.26941747572815533,0.24596202531645575,0.03489308256887876,98.38917194174255,-0.11354758664943806,0.2931348731701353,0.04617977628970606,91.90904951516484,-0.5135884005411873,0.7071645569620253,0.10104976769432156,87.9568968603444,-0.8427981469452807,81.91772151898734,36.60896225063545,139.16402688712046,0.8763503936923475,41.063291139240505,22.1024492242574,80.36374845869297,-0.3648143722638239
663728,Cal Raleigh,100.0,52.0,101.0,40.0,18.0,1.0,23.0,100.0,32.0,0.0,66.0,2.0,315.0,23.0,44.0,5.0,353.0,155.0,157.0,0.0,4.0,1.0,0.21,0.283,0.492,0.775,54.0,0.51,0.28328611898017,0.06515580736543909,0.18696883852691218,0.2193877551020408,0.24596202531645575,0.03489308256887876,85.37903350316502,-1.0306348040608595,0.2931348731701353,0.04617977628970606,74.84191584899156,-1.5969570230363692,0.7071645569620253,0.10104976769432156,109.5925965703648,0.6713072635968733,81.91772151898734,36.60896225063545,80.568647145175,-0.4348039534693732,41.063291139240505,22.1024492242574,131.5043156596794,0.585306575280421
467793,Carlos Santana,27.0,45.0,62.0,21.0,5.0,0.0,8.0,35.0,25.0,1.0,29.0,2.0,169.0,0.0,0.0,6.0,198.0,58.0,74.0,0.0,2.0,0.0,0.172,0.283,0.343,0.626,22.0,0.73,0.17676767676767677,0.04040404040404041,0.14646464646464646,0.1640625,0.24596202531645575,0.03489308256887876,69.9294941073542,-2.119675874736923,0.2931348731701353,0.04617977628970606,55.96826410509617,-2.7949978007777148,0.7071645569620253,0.10104976769432156,88.52253606844951,-0.803213691767708,81.91772151898734,36.60896225063545,35.40137526075872,-1.445485429406533,41.063291139240505,22.1024492242574,53.57583230579531,-0.8624967733584284
592200,Curt Casali,1.0,20.0,29.0,13.0,3.0,0.0,4.0,36.0,15.0,0.0,25.0,1.0,108.0,3.0,13.0,1.0,126.0,40.0,55.0,0.0,2.0,1.0,0.231,0.325,0.37,0.695,14.0,0.69,0.2857142857142857,0.031746031746031744,0.1984126984126984,0.3,0.24596202531645575,0.03489308256887876,93.91693685348153,-0.4287963176346137,0.2931348731701353,0.04617977628970606,102.34196864931869,0.14866089404151103,0.7071645569620253,0.10104976769432156,98.27981240826263,-0.12038183995458035,81.91772151898734,36.60896225063545,30.51842694892993,-1.5547482916700095,41.063291139240505,22.1024492242574,34.0937114673243,-1.2244476105181408
660636,Diego Castillo,18.0,59.0,65.0,24.0,10.0,0.0,10.0,70.0,13.0,1.0,48.0,2.0,239.0,1.0,1.0,6.0,257.0,88.0,88.0,0.0,3.0,0.0,0.201,0.245,0.368,0.613,25.0,0.91,0.2723735408560311,0.038910505836575876,0.1867704280155642,0.2345679012345679,0.24596202531645575,0.03489308256887876,81.7199320673151,-1.2885655839578214,0.2931348731701353,0.04617977628970606,80.02046931428211,-1.268238537323157,0.7071645569620253,0.10104976769432156,86.6842086421079,-0.9318631710948192,81.91772151898734,36.60896225063545,58.59537974194545,-0.9264868336550184,41.063291139240505,22.1024492242574,60.88162762022195,-0.7267652094235363
553993,Eugenio Suarez,16.0,79.0,121.0,65.0,23.0,2.0,25.0,177.0,69.0,0.0,112.0,8.0,485.0,0.0,0.0,10.0,566.0,214.0,201.0,0.0,4.0,0.0,0.231,0.334,0.441,0.775,76.0,0.65,0.3127208480565371,0.044169611307420496,0.1978798586572438,0.30313588850174217,0.24596202531645575,0.03489308256887876,93.91693685348153,-0.4287963176346137,0.2931348731701353,0.04617977628970606,103.41174532509554,0.2165669939340131,0.7071645569620253,0.10104976769432156,109.5925965703648,0.6713072635968733,81.91772151898734,36.60896225063545,136.72255273120606,0.8217189625606092,41.063291139240505,22.1024492242574,185.08014796547474,1.58067137746963
641487,J.P. Crawford,122.0,135.0,142.0,52.0,21.0,2.0,5.0,64.0,52.0,0.0,112.0,6.0,446.0,2.0,3.0,9.0,511.0,152.0,176.0,2.0,5.0,0.0,0.251,0.334,0.341,0.675,36.0,0.95,0.12524461839530332,0.009784735812133072,0.2191780821917808,0.2801047120418848,0.24596202531645575,0.03489308256887876,102.04827337759248,0.14438319324752447,0.2931348731701353,0.04617977628970606,95.55489219439005,-0.28216163383959614,0.7071645569620253,0.10104976769432156,95.45161636773709,-0.31830411584244267,81.91772151898734,36.60896225063545,136.72255273120606,0.8217189625606092,41.063291139240505,22.1024492242574,87.66954377311961,-0.2290828083289318
608385,Jesse Winker,11.0,101.0,133.0,44.0,14.0,0.0,13.0,91.0,76.0,1.0,91.0,2.0,413.0,0.0,0.0,8.0,494.0,144.0,176.0,0.0,3.0,0.0,0.22,0.342,0.349,0.691,48.0,0.76,0.18421052631578946,0.02631578947368421,0.18421052631578946,0.25,0.24596202531645575,0.03489308256887876,89.4447017652205,-0.7440450486197902,0.2931348731701353,0.04617977628970606,85.28497387443224,-0.9340641431333765,0.7071645569620253,0.10104976769432156,97.71417320015752,-0.15996629513215302,81.91772151898734,36.60896225063545,111.08707409410492,0.24808893567735635,41.063291139240505,22.1024492242574,116.89272503082616,0.3138434474106367
677594,Julio Rodriguez,118.0,101.0,104.0,73.0,21.0,3.0,23.0,137.0,34.0,4.0,126.0,7.0,467.0,6.0,24.0,6.0,509.0,222.0,172.0,0.0,1.0,0.0,0.27,0.328,0.475,0.803,67.0,0.97,0.2691552062868369,0.04518664047151277,0.2475442043222004,0.3344155844155844,0.24596202531645575,0.03489308256887876,109.7730430754979,0.6889037285855565,0.2931348731701353,0.04617977628970606,114.08249752034443,0.8939131923566932,0.7071645569620253,0.10104976769432156,113.55207102710057,0.948398449839882,81.91772151898734,36.60896225063545,153.81287182260684,1.2041389804827776,41.063291139240505,22.1024492242574,163.1627620221948,1.1734766856649534
571745,Mitch Haniger,11.0,31.0,45.0,19.0,6.0,0.0,7.0,36.0,11.0,1.0,38.0,0.0,150.0,0.0,0.0,4.0,161.0,65.0,56.0,0.0,0.0,0.0,0.253,0.304,0.433,0.737,22.0,0.69,0.2236024844720497,0.043478260869565216,0.2360248447204969,0.2897196261682243,0.24596202531645575,0.03489308256887876,102.86140703000358,0.20170114433573835,0.2931348731701353,0.04617977628970606,98.83492299466914,-0.07395546874211104,0.7071645569620253,0.10104976769432156,104.21902409336627,0.2952549394099328,81.91772151898734,36.60896225063545,46.38800896237349,-1.1996439893137103,41.063291139240505,22.1024492242574,53.57583230579531,-0.8624967733584284
664059,Sam Haggerty,6.0,30.0,25.0,24.0,8.0,1.0,4.0,37.0,9.0,2.0,38.0,3.0,128.0,1.0,11.0,2.0,142.0,60.0,57.0,1.0,1.0,0.0,0.297,0.355,0.469,0.824,15.0,1.20,0.2605633802816901,0.028169014084507043,0.2676056338028169,0.38636363636363635,0.24596202531645575,0.03489308256887876,120.75034738304768,1.4626960682764425,0.2931348731701353,0.04617977628970606,131.80405053321346,2.0188223218890444,0.7071645569620253,0.10104976769432156,116.52167686965238,1.1562168395221375,81.91772151898734,36.60896225063545,46.38800896237349,-1.1996439893137103,41.063291139240505,22.1024492242574,36.52897657213317,-1.1792037558731767
666211,Taylor Trammell,2.0,20.0,25.0,14.0,9.0,0.0,3.0,27.0,12.0,0.0,19.0,0.0,89.0,1.0,2.0,1.0,103.0,37.0,41.0,1.0,1.0,0.0,0.213,0.304,0.416,0.72,9.0,0.80,0.2621359223300971,0.02912621359223301,0.18446601941747573,0.26666666666666666,0.24596202531645575,0.03489308256887876,86.59873398178168,-0.9446578774285388,0.2931348731701353,0.04617977628970606,90.9706387993944,-0.573155797408414,0.7071645569620253,0.10104976769432156,101.81505745891957,0.1270210049052489,81.91772151898734,36.60896225063545,23.194004481186745,-1.7186425850652247,41.063291139240505,22.1024492242574,21.917385943279903,-1.450666883742961
664034,Ty France,7.0,135.0,121.0,51.0,22.0,0.0,18.0,76.0,31.0,3.0,127.0,17.0,455.0,0.0,0.0,12.0,508.0,203.0,169.0,0.0,4.0,1.0,0.279,0.345,0.446,0.791,70.0,1.12,0.14960629921259844,0.03543307086614173,0.25,0.29863013698630136,0.24596202531645575,0.03489308256887876,113.43214451134781,0.946834508482519,0.2931348731701353,0.04617977628970606,101.87465372397935,0.11899719439288409,0.7071645569620253,0.10104976769432156,111.85515340278525,0.829645084307164,81.91772151898734,36.60896225063545,155.03360890056405,1.2314546960486468,41.063291139240505,22.1024492242574,170.46855733662144,1.3092082495998456
623205,Andrew Velazquez,119.0,80.0,65.0,36.0,8.0,0.0,8.0,113.0,14.0,0.0,58.0,3.0,307.0,1.0,14.0,3.0,333.0,90.0,132.0,6.0,3.0,0.0,0.189,0.229,0.293,0.522,26.0,1.23,0.33933933933933935,0.024024024024024024,0.17417417417417416,0.26455026455026454,0.24596202531645575,0.03489308256887876,76.84113015284852,-1.6324732904871047,0.2931348731701353,0.04617977628970606,90.2486496025738,-0.6189854286115841,0.7071645569620253,0.10104976769432156,73.81591665771668,-1.8324095263845965,81.91772151898734,36.60896225063545,70.80275052151744,-0.6533296779963266,41.063291139240505,22.1024492242574,63.316892725030826,-0.6815213547785722
664058,David Fletcher,30.0,49.0,67.0,18.0,9.0,1.0,2.0,14.0,7.0,0.0,46.0,2.0,174.0,0.0,1.0,5.0,185.0,63.0,46.0,2.0,0.0,0.0,0.264,0.301,0.362,0.663,15.0,0.73,0.07567567567567568,0.010810810810810811,0.24864864864864866,0.27848101265822783,0.24596202531645575,0.03489308256887876,107.33364211826462,0.5169498753209147,0.2931348731701353,0.04617977628970606,95.00098355632959,-0.3173220333502129,0.7071645569620253,0.10104976769432156,93.75469874342177,-0.4370574813751607,81.91772151898734,36.60896225063545,56.15390558603106,-0.9811182647867568,41.063291139240505,22.1024492242574,36.52897657213317,-1.1792037558731767
666176,Jo Adell,15.0,41.0,41.0,17.0,10.0,1.0,7.0,85.0,10.0,0.0,47.0,3.0,213.0,2.0,4.0,6.0,228.0,80.0,102.0,0.0,1.0,1.0,0.221,0.264,0.376,0.64,21.0,1.00,0.37280701754385964,0.03070175438596491,0.20614035087719298,0.32786885245901637,0.24596202531645575,0.03489308256887876,89.85126859142605,-0.7153860730756831,0.2931348731701353,0.04617977628970606,111.84914606482917,0.7521469803357105,0.7071645569620253,0.10104976769432156,90.50227329681739,-0.6646680986462036,81.91772151898734,36.60896225063545,57.37464266398826,-0.9538025492208876,41.063291139240505,22.1024492242574,51.14056720098644,-0.9077406280033924
650859,Luis Rengifo,4.0,109.0,106.0,35.0,19.0,4.0,11.0,61.0,14.0,0.0,103.0,3.0,378.0,1.0,5.0,5.0,396.0,163.0,167.0,1.0,0.0,0.0,0.272,0.304,0.431,0.735,40.0,1.03,0.15404040404040403,0.027777777777777776,0.2601010101010101,0.3006535947712418,0.24596202531645575,0.03489308256887876,110.586176727909,0.7462216796737704,0.2931348731701353,0.04617977628970606,102.564935901278,0.16281416250131342,0.7071645569620253,0.10104976769432156,103.93620448931371,0.27546271182114646,81.91772151898734,36.60896225063545,125.73591902959129,0.5758775224677866,41.063291139240505,22.1024492242574,97.41060419235512,-0.04810738974907563
622110,Matt Duffy,24.0,46.0,38.0,7.0,6.0,0.0,0.0,32.0,10.0,0.0,40.0,1.0,156.0,0.0,0.0,3.0,167.0,46.0,51.0,0.0,0.0,0.0,0.256,0.305,0.295,0.6,8.0,1.21,0.19161676646706588,0.0,0.23952095808383234,0.3225806451612903,0.24596202531645575,0.03489308256887876,104.08110750862024,0.2876780709680592,0.2931348731701353,0.04617977628970606,110.04512757991259,0.6376334914753313,0.7071645569620253,0.10104976769432156,84.8458812157663,-1.0605126504219304,81.91772151898734,36.60896225063545,48.82948311828788,-1.145012558181972,41.063291139240505,22.1024492242574,19.482120838471022,-1.495910738387925
545358,Max Stassi,1.0,81.0,64.0,26.0,10.0,1.0,8.0,96.0,35.0,0.0,55.0,1.0,295.0,10.0,43.0,12.0,332.0,91.0,132.0,0.0,1.0,1.0,0.186,0.274,0.308,0.582,27.0,1.27,0.2891566265060241,0.024096385542168676,0.16566265060240964,0.24479166666666666,0.24596202531645575,0.03489308256887876,75.62142967423188,-1.7184502171194256,0.2931348731701353,0.04617977628970606,83.50820358538157,-1.0468480011724275,0.7071645569620253,0.10104976769432156,82.3005047792933,-1.2386426987210075,81.91772151898734,36.60896225063545,67.14053928764584,-0.7352768246939342,41.063291139240505,22.1024492242574,65.7521578298397,-0.6362775001336082
545361,Mike Trout,6.0,41.0,97.0,67.0,19.0,2.0,31.0,115.0,43.0,6.0,96.0,6.0,349.0,0.0,1.0,4.0,398.0,212.0,124.0,0.0,0.0,0.0,0.275,0.364,0.607,0.971,61.0,0.42,0.2889447236180904,0.07788944723618091,0.24120603015075376,0.32019704433497537,0.24596202531645575,0.03489308256887876,111.80587720652564,0.8321986063060912,0.2931348731701353,0.04617977628970606,109.23198624311519,0.5860178056096925,0.7071645569620253,0.10104976769432156,137.30891776751514,2.6109455672979323,81.91772151898734,36.60896225063545,117.1907594838909,0.38466751350670225,41.063291139240505,22.1024492242574,148.55117139334155,0.9020135577951692
660271,Shohei Ohtani,127.0,111.0,113.0,78.0,21.0,6.0,32.0,135.0,66.0,13.0,130.0,4.0,486.0,9.0,11.0,5.0,559.0,259.0,160.0,0.0,3.0,0.0,0.267,0.358,0.533,0.891,85.0,0.98,0.24150268336314848,0.057245080500894455,0.23255813953488372,0.30434782608695654,0.24596202531645575,0.03489308256887876,108.55334259688125,0.6029268019532357,0.2931348731701353,0.04617977628970606,103.82518558626535,0.24281089727411062,0.7071645569620253,0.10104976769432156,125.99613360541295,1.8192564637464799,81.91772151898734,36.60896225063545,158.69582013443562,1.3134018427462544,41.063291139240505,22.1024492242574,206.99753390875463,1.9878660692743062
621493,Taylor Ward,2.0,78.0,120.0,58.0,15.0,2.0,17.0,101.0,51.0,0.0,104.0,4.0,399.0,3.0,3.0,3.0,458.0,174.0,141.0,0.0,4.0,0.0,0.261,0.347,0.436,0.783,49.0,0.65,0.2205240174672489,0.03711790393013101,0.22707423580786026,0.30526315789473685,0.24596202531645575,0.03489308256887876,106.11394163964796,0.4309729486885939,0.2931348731701353,0.04617977628970606,104.13744178351727,0.2626319505862364,0.7071645569620253,0.10104976769432156,110.72387498657503,0.7504761739520186,81.91772151898734,36.60896225063545,126.9566561075485,0.6031932380336557,41.063291139240505,22.1024492242574,119.32799013563502,0.35908730205560074
666969,Adolis Garcia,10.0,105.0,134.0,74.0,26.0,4.0,22.0,156.0,31.0,1.0,129.0,4.0,520.0,3.0,23.0,6.0,559.0,229.0,229.0,0.0,4.0,0.0,0.248,0.293,0.44,0.733,84.0,0.78,0.27906976744186046,0.03935599284436494,0.23076923076923078,0.3092485549132948,0.24596202531645575,0.03489308256887876,100.82857289897585,0.058406266615203616,0.2931348731701353,0.04617977628970606,105.49701970594509,0.348933733287733,0.7071645569620253,0.10104976769432156,103.65338488526118,0.2556704842323601,81.91772151898734,36.60896225063545,157.4750830564784,1.2860861271803852,41.063291139240505,22.1024492242574,204.56226880394576,1.9426222146293421
543543,Brad Miller,22.0,44.0,62.0,20.0,3.0,0.0,7.0,70.0,18.0,0.0,47.0,0.0,222.0,2.0,4.0,3.0,241.0,71.0,91.0,0.0,1.0,0.0,0.212,0.27,0.32,0.59,32.0,0.71,0.29045643153526973,0.029045643153526972,0.1950207468879668,0.273972602739726,0.24596202531645575,0.03489308256887876,86.19216715557612,-0.9733168529726457,0.2931348731701353,0.04617977628970606,93.46298506787095,-0.41494939928240326,0.7071645569620253,0.10104976769432156,83.43178319550353,-1.1594737883658621,81.91772151898734,36.60896225063545,57.37464266398826,-0.9538025492208876,41.063291139240505,22.1024492242574,77.92848335388409,-0.41005822690878796
669352,Bubba Thompson,1.0,20.0,15.0,10.0,1.0,0.0,1.0,32.0,5.0,0.0,26.0,2.0,92.0,1.0,10.0,0.0,100.0,30.0,37.0,1.0,0.0,0.0,0.283,0.333,0.326,0.659,7.0,1.33,0.32,0.01,0.26,0.423728813559322,0.24596202531645575,0.03489308256887876,115.05841181617001,1.0614704106589452,0.2931348731701353,0.04617977628970606,144.5508031770038,2.827946579253945,0.7071645569620253,0.10104976769432156,93.18905953531666,-0.47664193655273335,81.91772151898734,36.60896225063545,31.739164026887124,-1.5274325761041403,41.063291139240505,22.1024492242574,17.04685573366215,-1.541154593032889
608369,Corey Seager,7.0,146.0,153.0,77.0,18.0,1.0,29.0,86.0,53.0,7.0,125.0,6.0,505.0,0.0,3.0,9.0,569.0,232.0,177.0,0.0,5.0,0.0,0.248,0.323,0.459,0.782,72.0,0.95,0.15114235500878734,0.050966608084358524,0.21968365553602812,0.2430379746835443,0.24596202531645575,0.03489308256887876,100.82857289897585,0.058406266615203616,0.2931348731701353,0.04617977628970606,82.909949285524,-1.0848233255248168,0.7071645569620253,0.10104976769432156,110.58246518454875,0.7405800601576255,81.91772151898734,36.60896225063545,152.59213474464963,1.1768232649169086,41.063291139240505,22.1024492242574,175.33908754623923,1.3996959588897737
677649,Ezequiel Duran,1.0,54.0,49.0,25.0,10.0,1.0,5.0,52.0,12.0,0.0,49.0,0.0,204.0,1.0,4.0,3.0,216.0,76.0,91.0,0.0,0.0,0.0,0.24,0.282,0.373,0.655,25.0,1.10,0.24074074074074073,0.023148148148148147,0.22685185185185186,0.29931972789115646,0.24596202531645575,0.03489308256887876,97.57603828933145,-0.17086553773765198,0.2931348731701353,0.04617977628970606,102.10990069319779,0.13392994115477808,0.7071645569620253,0.10104976769432156,92.62342032721155,-0.516226391730306,81.91772151898734,36.60896225063545,59.81611681990265,-0.8991711180891493,41.063291139240505,22.1024492242574,60.88162762022195,-0.7267652094235363
641680,Jonah Heim,6.0,86.0,110.0,47.0,20.0,1.0,13.0,76.0,40.0,0.0,82.0,1.0,352.0,10.0,48.0,9.0,395.0,143.0,154.0,0.0,2.0,0.0,0.233,0.311,0.406,0.717,44.0,0.78,0.19240506329113924,0.03291139240506329,0.20759493670886076,0.26037735849056604,0.24596202531645575,0.03489308256887876,94.73007050589263,-0.3714783665463998,0.2931348731701353,0.04617977628970606,88.82510486544642,-0.7093476259838716,0.7071645569620253,0.10104976769432156,101.39082805284072,0.0973326635220694,81.91772151898734,36.60896225063545,100.10044039249016,0.002247495584533722,41.063291139240505,22.1024492242574,107.15166461159062,0.13286802883078055
