,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
605488,Jeffrey Springs,27,89,106,34,15,3,12,117,26,0,93,0,.231,403,.276,.372,.648,3,3,.500,7,1721,,150,,,0,2,,0.84,2,,19,9,4,0,13,1.000,0.48,1.10,106.2,27,1,0,0,2.62,106.2,7,4,0,0,0,0,31,1.12,433,320,27,0,0,1148,.670,0,1,1,2,.636,16.13,0,4.50,9.87,2.19,7.85,2.87,1.01,10,2,,
596847,Ji-Man Choi,8,70,60,29,17,0,9,106,48,3,70,2,.231,303,.337,.376,.713,0,0,.---,3,1547,356,114,48,129,0,3,.319,1.17,0,33.67,7,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666018,Jonathan Aranda,1,5,4,1,1,0,0,3,1,0,6,0,.333,18,.368,.389,.757,0,0,.---,0,68,19,7,2,3,0,0,.400,1.25,0,-.--,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642350,Jose Siri,1,14,14,25,7,0,2,34,6,0,24,1,.279,86,.333,.430,.763,1,5,.833,0,388,93,37,8,44,0,0,.440,1.00,0,43.00,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622534,Manuel Margot,13,52,67,29,13,2,3,43,20,1,69,1,.300,230,.357,.413,.770,1,6,.857,5,951,252,95,36,98,0,1,.357,0.78,0,76.67,13,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605538,Matt Wisler,38,27,64,18,8,1,6,34,14,1,29,0,.192,151,.259,.377,.636,0,3,1.000,2,724,,57,,,2,1,,0.42,0,,5,2,2,0,4,1.000,0.11,0.86,42.0,38,0,0,0,2.36,42.0,3,3,1,4,7,3,11,1.02,168,126,38,0,0,467,.650,0,1,1,0,.500,17.24,9,2.43,7.29,3.00,6.21,3.86,1.29,7,2,,
664126,Pete Fairbanks,17,11,13,3,1,0,1,24,1,0,10,0,.175,57,.186,.246,.432,0,3,1.000,1,222,,14,,,0,1,,0.85,0,,0,1,4,0,5,1.000,0.29,2.81,16.2,17,0,0,0,1.62,16.2,0,0,4,4,6,0,3,0.66,59,50,17,0,0,154,.690,0,0,0,0,.---,13.32,5,24.00,12.96,0.54,5.40,1.62,0.54,3,1,,
668227,Randy Arozarena,22,133,92,59,31,2,18,128,39,2,128,10,.267,480,.334,.452,.786,10,27,.730,17,2064,530,217,70,236,0,1,.328,1.45,0,26.67,22,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642232,Ryan Yarbrough,16,68,77,41,19,0,9,54,18,0,76,10,.279,272,.344,.449,.793,3,5,.625,6,1144,,122,,,1,2,,0.88,0,,9,6,2,2,10,.800,0.50,1.06,68.1,16,1,0,0,4.87,68.1,1,8,0,0,0,0,37,1.38,303,205,16,0,0,754,.660,10,0,3,1,.111,16.74,1,3.00,7.11,2.37,10.01,5.40,1.19,0,0,,
542888,Shawn Armstrong,7,8,8,10,5,0,1,5,3,0,10,0,.333,30,.382,.600,.982,0,1,1.000,0,123,,18,,,0,1,,1.00,0,,0,0,0,0,0,.000,0.00,0.00,6.2,7,0,0,0,10.80,6.2,0,0,0,0,0,0,8,1.95,34,20,7,0,0,74,.600,0,0,1,0,.---,18.45,1,1.67,6.75,4.05,13.50,13.50,1.35,3,1,,
670764,Taylor Walls,1,79,110,42,15,2,6,102,43,0,61,2,.175,348,.268,.282,.550,3,7,.700,5,1591,397,98,28,150,2,2,.227,0.72,0,58.00,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660644,Vidal Brujan,1,42,39,11,5,0,2,36,12,0,23,0,.167,138,.230,.246,.476,5,4,.444,2,577,152,34,15,53,0,2,.206,1.08,0,69.00,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650490,Yandy Diaz,11,128,119,63,31,0,8,50,70,1,120,5,.288,416,.396,.421,.817,3,2,.400,7,1902,492,175,51,154,0,1,.312,1.08,0,52.00,11,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644374,Yu Chang,8,20,25,10,2,0,2,26,6,0,22,0,.242,91,.283,.330,.613,0,0,.---,3,369,99,30,11,38,0,2,.308,0.80,0,45.50,7,17,10,0,27,1.000,3.38,4.19,58.0,8,1,0,0,13.50,2.0,0,0,0,0,0,0,3,3.00,11,6,2,0,0,19,.730,0,0,0,0,.---,13.00,2,-.--,0.00,0.00,27.00,13.50,4.50,0,0,,
676265,,9,15,40,13,7,0,6,23,12,0,19,2,.196,97,.297,.454,.751,0,2,1.000,0,426,,44,,,0,0,,0.38,0,,4,1,0,0,1,1.000,0.11,0.36,25.2,9,0,0,0,4.56,25.2,0,2,0,0,0,0,13,1.21,111,77,9,0,0,270,.630,2,0,1,0,.000,16.60,5,1.92,8.06,4.21,6.66,4.56,2.10,2,0,,
643256,Adam Cimber,62,56,61,24,9,2,5,49,11,1,53,4,.248,214,.294,.379,.673,0,6,1.000,4,831,,81,,,3,2,,0.92,0,,0,6,2,0,8,1.000,0.13,1.26,57.2,62,1,0,0,3.28,57.2,10,5,4,8,13,4,21,1.11,234,173,62,0,0,577,.690,4,0,1,0,.667,14.41,13,4.45,7.65,1.72,8.27,3.75,0.78,29,9,,
672386,Alejandro Kirk,39,118,109,52,17,0,13,47,52,2,112,4,.293,382,.380,.440,.820,11,28,.718,9,1808,442,168,51,133,0,4,.304,1.08,1,29.38,38,0,0,0,0,.000,0.00,-.--,0.0,39,0,0,0,,,,,,,,,,,,,,,,,,,,11,2,,,,,,,,,,,,1,3.57
666201,Alek Manoah,26,140,184,51,24,1,14,153,40,0,126,14,.211,597,.274,.325,.599,4,7,.636,10,2448,,194,,,1,5,,0.76,1,,26,13,3,1,17,.941,0.62,0.88,163.0,26,1,0,0,2.48,163.0,13,7,0,0,0,0,45,1.02,658,489,26,0,0,1613,.660,14,0,4,0,.650,15.02,0,3.83,8.45,2.21,6.96,2.82,0.77,0,0,,
542914,Anthony Bass,45,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,0,5,5,2,12,.833,0.22,2.05,44.2,45,1,0,1,1.41,44.2,2,3,0,3,16,3,7,0.94,173,134,45,0,0,414,.670,0,0,1,1,.400,13.88,7,4.50,9.07,2.01,6.45,2.01,0.20,16,3,,
666182,Bo Bichette,1,135,120,69,34,0,18,135,33,0,140,1,.265,528,.309,.432,.741,7,9,.563,15,2048,564,228,71,220,0,2,.324,1.13,0,29.33,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605548,Bradley Zimmer,1,2,6,4,1,0,0,4,0,0,4,0,.250,16,.250,.313,.563,0,0,.---,0,62,16,5,0,8,0,0,.333,0.33,0,-.--,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596271,Casey Lawrence,5,18,17,14,2,0,5,9,3,0,20,1,.317,63,.353,.587,.940,0,0,.---,2,251,,37,,,0,1,,1.06,0,,0,1,2,0,3,1.000,0.60,1.80,15.2,5,0,0,0,8.04,15.2,0,1,0,0,0,0,14,1.47,68,47,5,0,0,174,.690,1,0,0,0,.000,16.02,2,3.00,5.17,1.72,11.49,8.04,2.87,4,2,,
624415,Cavan Biggio,3,40,55,33,17,1,4,61,31,0,43,3,.218,197,.332,.376,.708,0,2,1.000,2,988,233,74,20,102,1,1,.293,0.73,0,49.25,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643376,Danny Jansen,1,30,56,21,2,0,11,29,13,0,30,3,.213,141,.286,.461,.747,8,21,.724,0,620,161,65,30,60,0,4,.181,0.54,1,12.82,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,1,3.65
475479,David Phelps,55,36,59,19,6,2,1,56,27,0,44,1,.227,194,.324,.294,.618,2,2,.500,3,944,,57,,,1,0,,0.61,0,,0,4,1,0,5,1.000,0.09,0.87,52.1,55,0,0,0,2.92,52.1,0,2,1,2,8,1,17,1.36,223,157,55,0,0,561,.590,1,0,3,0,.000,18.04,8,2.07,9.63,4.64,7.57,3.27,0.17,22,4,,
543807,George Springer,31,111,107,67,17,3,19,80,43,1,106,6,.265,400,.342,.465,.807,1,12,.923,4,1726,455,186,57,139,0,4,.285,1.04,2,21.05,31,0,0,0,0,.000,0.00,-.--,0.0,31,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598265,Bradley Jr.,3,11,8,4,2,0,0,8,3,0,4,0,.129,31,.206,.194,.400,0,0,.---,0,132,34,6,4,13,0,0,.174,1.38,0,-.--,2,2,6,0,8,1.000,2.67,3.43,21.0,3,0,0,0,9.00,1.0,0,0,0,0,0,0,1,4.00,7,3,1,0,0,13,.430,0,0,0,0,.---,30.00,1,0.33,9.00,27.00,9.00,9.00,0.00,0,0,,
605447,Jordan Romano,50,43,52,15,5,0,4,56,17,3,34,3,.184,185,.263,.276,.539,0,2,1.000,4,773,,51,,,0,0,,0.83,1,,0,5,2,0,7,1.000,0.14,1.24,51.1,50,0,0,0,2.10,51.1,5,3,29,33,1,4,12,0.99,206,154,50,0,0,528,.680,3,0,0,0,.625,15.06,44,3.29,9.82,2.98,5.96,2.63,0.70,9,1,,
621244,Jose Berrios,26,123,154,84,27,1,27,127,34,0,159,9,.283,561,.333,.480,.813,4,4,.500,9,2182,,269,,,0,2,,0.80,0,,26,13,4,1,18,.944,0.65,1.09,140.1,26,1,0,1,5.32,140.1,9,5,0,0,0,0,83,1.38,606,421,26,0,0,1483,.680,9,0,2,2,.643,15.55,0,3.74,8.14,2.18,10.20,5.39,1.73,0,0,,
592332,Kevin Gausman,25,104,138,56,30,4,9,164,23,0,152,1,.275,553,.303,.392,.695,4,15,.789,8,2250,,217,,,1,4,,0.75,0,,25,10,1,1,12,.917,0.44,0.71,140.1,25,0,0,1,3.14,140.1,10,9,0,0,0,0,49,1.25,582,421,25,0,0,1571,.700,1,1,2,0,.526,16.03,0,7.13,10.52,1.48,9.75,3.59,0.58,0,0,,
666971,Gurriel Jr.,13,116,120,51,31,1,5,80,29,1,128,6,.290,442,.340,.398,.738,4,3,.429,11,1794,480,176,51,165,0,2,.343,0.97,1,88.40,13,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656305,Matt Chapman,124,71,128,71,23,1,24,136,51,1,103,7,.237,435,.325,.460,.785,1,2,.667,6,2084,496,200,64,211,0,3,.284,0.55,0,18.12,122,226,124,5,355,.986,2.82,2.88,1094.0,124,35,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669952,Mitch White,5,26,23,18,9,2,2,20,8,0,32,0,.317,101,.367,.505,.872,1,4,.800,0,423,,51,,,0,0,,1.13,0,,5,4,1,0,5,1.000,1.00,1.96,23.0,5,0,0,0,7.04,23.0,0,3,0,0,0,0,18,1.74,109,69,5,0,0,285,.670,0,0,0,0,.000,18.39,0,2.50,7.83,3.13,12.52,7.04,0.78,0,0,,
606132,Raimel Tapia,1,106,74,33,17,1,5,62,11,0,83,0,.259,321,.282,.364,.646,1,5,.833,11,1212,338,117,39,133,3,1,.306,1.43,2,64.20,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548389,Ross Stripling,26,115,96,37,20,0,8,86,16,0,90,1,.234,385,.265,.348,.613,3,7,.700,5,1550,,134,,,0,2,,1.20,0,,18,6,4,0,10,1.000,0.38,0.89,101.0,26,0,0,0,2.94,101.0,6,4,1,1,0,0,33,1.05,404,303,26,0,0,1047,.680,1,0,0,0,.600,15.35,2,5.38,7.66,1.43,8.02,3.30,0.71,3,0,,
669289,Santiago Espinal,11,117,123,44,24,0,7,65,32,1,109,2,.266,410,.320,.376,.696,5,5,.500,10,1753,448,154,46,187,1,3,.299,0.95,0,58.57,4,15,6,0,21,1.000,1.91,3.78,50.0,11,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606192,Teoscar Hernandez,7,88,81,53,24,1,19,123,29,0,104,2,.263,396,.316,.472,.788,3,6,.667,12,1678,427,187,62,182,0,0,.335,1.09,0,20.84,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641835,Tim Mayza,48,51,22,13,5,1,5,32,9,1,34,1,.250,136,.297,.412,.709,0,2,1.000,6,548,,56,,,1,2,,2.32,0,,0,2,3,0,5,1.000,0.10,1.22,37.2,48,0,0,0,2.87,37.2,5,0,0,3,13,3,12,1.14,149,113,48,0,0,349,.640,1,1,2,0,1.000,14.55,5,3.56,7.65,2.15,8.12,3.11,1.19,27,7,,
670950,Trevor Richards,52,39,49,29,6,1,9,69,27,1,46,1,.232,198,.322,.409,.731,3,4,.571,3,942,,81,,,1,4,,0.80,0,,1,2,3,0,5,1.000,0.10,0.85,53.2,52,1,0,0,4.36,53.2,3,1,0,1,7,1,26,1.36,231,161,52,0,0,558,.590,1,0,2,0,.750,17.55,10,2.56,11.57,4.53,7.71,4.86,1.51,23,7,,
665489,Vladimir Guerrero,27,162,116,75,29,0,27,91,49,5,144,6,.282,510,.350,.498,.848,3,5,.625,21,2115,568,254,80,202,0,3,.296,1.40,0,18.89,27,0,0,0,0,.000,0.00,-.--,0.0,27,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593160,Whit Merrifield,1,1,2,2,0,0,1,0,0,0,2,1,.400,5,.500,1.000,1.500,0,0,.---,0,13,58,5,2,31,0,0,.250,0.50,0,53.00,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,18.00,1.0,0,0,0,0,0,0,2,2.00,6,3,1,0,0,11,.850,1,0,0,0,.---,13.00,1,-.--,0.00,0.00,18.00,18.00,9.00,0,0,,
554340,Yimi Garcia,49,43,59,15,9,0,4,45,14,2,32,2,.182,176,.246,.301,.547,0,4,1.000,2,817,,53,,,0,3,,0.73,0,,0,5,0,0,5,1.000,0.10,0.92,49.2,49,0,0,0,2.36,49.2,4,4,1,5,19,4,13,0.93,195,149,49,0,0,520,.640,2,1,0,0,.500,16.45,7,3.21,8.15,2.54,5.80,2.72,0.72,13,2,,
579328,Yusei Kikuchi,25,86,69,62,20,1,21,106,55,0,84,8,.246,341,.361,.496,.857,3,0,.000,7,1661,,169,,,1,3,,1.25,0,,20,10,3,1,14,.929,0.52,1.31,89.2,25,1,0,1,5.32,89.2,4,7,0,0,0,0,53,1.55,408,269,25,0,0,1017,.610,8,0,3,1,.364,18.52,1,1.93,10.64,5.52,8.43,6.22,2.11,3,0,,
676265,,9,15,40,13,7,0,6,23,12,0,19,2,.196,97,.297,.454,.751,0,2,1.000,0,426,,44,,,0,0,,0.38,0,,4,1,0,0,1,1.000,0.11,0.36,25.2,9,0,0,0,4.56,25.2,0,2,0,0,0,0,13,1.21,111,77,9,0,0,270,.630,2,0,1,0,.000,16.60,5,1.92,8.06,4.21,6.66,4.56,2.10,2,0,,
668939,Adley Rutschman,17,73,90,54,26,1,9,60,47,0,72,4,.247,292,.355,.435,.790,7,19,.731,2,1484,346,127,28,113,0,3,.279,0.81,2,32.44,17,0,0,0,0,.000,0.00,-.--,0.0,17,0,0,0,,,,,,,,,,,,,,,,,,,,12,0,,,,,,,,,,,,0,3.38
623993,Anthony Santander,25,97,156,64,21,0,25,98,46,1,119,12,.255,466,.335,.461,.796,2,0,.000,9,2108,528,215,75,218,0,4,.271,0.62,0,18.64,25,0,0,0,0,.000,0.00,-.--,0.0,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669720,Austin Hays,3,109,127,58,30,1,15,99,27,0,113,10,.253,446,.309,.426,.735,4,2,.333,9,1707,485,190,54,190,0,2,.293,0.86,0,29.73,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608723,Austin Voth,19,16,20,22,4,0,4,18,6,0,34,0,.386,88,.426,.568,.994,0,1,1.000,2,391,,50,,,0,0,,0.80,0,,0,2,1,0,3,1.000,0.16,1.50,18.2,19,0,0,0,10.13,18.2,0,0,0,0,1,0,21,2.14,94,56,19,0,0,251,.640,0,0,2,0,.---,20.95,1,3.00,8.68,2.89,16.39,10.61,1.93,10,0,,
641329,Bryan Baker,53,42,59,27,7,2,2,60,22,0,52,3,.245,212,.324,.325,.649,0,1,1.000,3,968,,69,,,0,1,,0.71,0,,2,4,2,0,6,1.000,0.11,0.98,55.0,53,0,0,0,4.09,55.0,4,3,0,2,6,2,25,1.35,238,165,53,0,0,598,.620,3,0,2,1,.571,17.60,8,2.73,9.82,3.60,8.51,4.42,0.33,28,9,,
656775,Cedric Mullins,4,119,153,72,29,2,13,102,42,2,132,7,.264,500,.327,.408,.735,8,29,.784,3,2006,556,204,51,171,1,5,.305,0.78,1,38.46,4,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672335,Cionel Perez,55,51,38,9,6,0,2,45,18,1,38,1,.224,170,.298,.294,.592,1,1,.500,7,740,0,50,0,0,0,2,.---,1.34,0,-.--,0,3,3,0,6,1.000,0.11,1.15,47.0,55,0,0,0,1.53,47.0,7,1,1,1,21,0,8,1.19,191,141,55,0,0,467,.630,1,0,3,0,.875,15.74,7,2.50,8.62,3.45,7.28,1.72,0.38,34,10,,
669084,DL Hall,2,2,4,5,2,0,0,8,3,0,5,0,.278,18,.364,.389,.753,0,2,1.000,0,91,,7,,,0,1,,0.50,0,,1,0,0,0,0,.000,0.00,0.00,4.2,2,0,0,0,9.64,4.2,0,1,0,0,0,0,5,1.71,22,14,2,0,0,57,.630,0,0,0,0,.000,19.50,0,2.67,15.43,5.79,9.64,9.64,0.00,0,0,,
665152,Dean Kremer,16,78,102,33,18,0,7,68,19,0,89,4,.266,334,.312,.383,.695,2,3,.600,12,1394,,128,,,1,2,,0.76,0,,16,5,4,0,9,1.000,0.56,0.91,89.1,16,1,0,0,3.22,89.1,6,4,0,0,0,0,32,1.21,360,268,16,0,0,920,.660,4,0,4,0,.600,15.60,0,3.58,6.85,1.91,8.97,3.32,0.71,0,0,,
622253,Dillon Tate,56,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,0,3,4,1,8,.875,0.13,1.03,61.1,56,0,0,0,2.64,61.1,3,3,3,4,14,1,18,0.96,241,184,56,0,0,607,.690,6,0,2,0,.500,14.41,9,5.20,7.63,1.47,7.19,3.08,0.59,18,2,,
642585,Felix Bautista,59,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,0,4,4,0,8,1.000,0.14,1.22,59.0,59,0,0,0,1.53,59.0,4,3,11,12,12,1,10,0.81,220,177,59,0,0,573,.650,1,0,1,0,.571,14.85,26,4.59,11.90,2.59,4.73,1.83,1.07,33,6,,
542583,Jesus Aguilar,4,76,140,37,18,0,15,106,27,1,98,4,.236,415,.286,.388,.674,0,1,1.000,8,1895,456,161,49,159,0,5,.278,0.54,5,27.67,0,3,1,0,4,1.000,1.00,7.20,5.1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607216,Joey Krehbiel,47,54,51,19,12,0,7,38,15,0,41,3,.227,181,.292,.409,.701,2,1,.333,3,835,0,74,0,0,0,3,.---,1.06,0,-.--,0,8,4,1,13,.923,0.26,2.25,48.2,47,1,0,1,2.96,48.2,4,4,1,1,10,0,16,1.15,202,146,47,0,0,517,.620,3,0,0,0,.500,17.16,7,2.53,7.03,2.77,7.58,3.51,1.29,29,8,,
543475,Jordan Lyles,27,144,174,78,42,1,20,123,48,0,172,6,.282,609,.339,.453,.792,1,7,.875,15,2592,,276,,,0,4,,0.83,0,,27,13,9,0,22,1.000,0.81,1.30,152.1,27,2,0,0,4.25,152.1,10,9,0,0,0,0,72,1.44,667,457,27,0,0,1629,.630,6,0,5,0,.526,17.02,0,2.56,7.27,2.84,10.16,4.61,1.18,0,0,,
622761,Jorge Mateo,122,82,113,53,21,6,12,124,22,0,94,5,.229,410,.276,.398,.674,8,29,.784,6,1643,442,163,45,189,2,1,.298,0.73,2,34.17,117,321,148,16,485,.967,3.84,4.09,1031.2,122,73,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669211,Keegan Akin,37,79,65,26,11,0,9,62,16,0,54,0,.209,258,.255,.357,.612,1,0,.000,7,1029,,92,,,1,1,,1.22,1,,0,11,3,0,14,1.000,0.38,1.80,70.0,37,2,0,0,2.70,70.0,3,1,2,2,3,0,21,1.00,277,210,37,0,0,721,.700,0,0,1,0,.750,14.70,8,3.88,7.97,2.06,6.94,3.34,1.16,23,7,,
680694,Kyle Bradish,17,83,77,51,13,0,15,84,32,0,96,6,.285,337,.355,.457,.812,0,0,.---,13,1470,,154,,,1,2,,1.08,0,,17,7,5,0,12,1.000,0.71,1.24,87.0,17,0,0,0,5.17,87.0,3,5,0,0,0,0,50,1.47,378,261,17,0,0,906,.620,6,0,5,0,.375,16.90,0,2.63,8.69,3.31,9.93,5.28,1.55,0,0,,
669065,Kyle Stowers,4,5,8,3,1,0,1,13,2,0,8,1,.235,34,.297,.353,.650,0,0,.---,1,135,37,12,4,10,0,0,.350,0.63,0,34.00,4,0,8,0,8,1.000,2.00,2.12,34.0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663989,Nick Vespi,22,22,19,10,6,1,3,25,8,1,24,1,.270,89,.333,.461,.794,0,3,1.000,4,394,,41,,,0,1,,1.16,0,,0,3,1,0,4,1.000,0.18,1.57,23.1,22,1,0,0,3.86,23.1,5,0,1,2,1,1,10,1.37,99,70,22,0,0,260,.660,1,0,0,0,1.000,16.89,4,3.13,9.64,3.09,9.26,3.86,1.16,14,3,,
602104,Ramon Urias,2,92,92,44,16,0,15,84,22,1,86,3,.248,347,.295,.424,.719,0,1,1.000,5,1390,379,147,50,155,3,4,.282,1.00,0,23.13,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670329,Rico Garcia,5,6,12,4,1,0,2,2,3,0,8,0,.286,28,.355,.536,.891,0,1,1.000,0,119,,15,,,0,0,,0.50,0,,0,0,0,0,0,.000,0.00,0.00,6.2,5,0,0,0,5.40,6.2,0,0,0,0,0,0,4,1.65,31,20,5,0,0,77,.650,0,0,0,0,.---,17.85,3,0.67,2.70,4.05,10.80,5.40,2.70,2,0,,
455139,Robinson Chirinos,57,39,44,9,9,0,3,57,17,0,31,4,.183,169,.272,.290,.562,8,17,.680,3,747,192,49,20,69,1,1,.255,0.89,1,56.33,54,18,407,2,427,.995,7.46,8.44,453.1,57,1,0,1,,,,,,,,,,,,,,,,,,,,18,0,,,,,,,,,,,,3,4.35
596059,Rougned Odor,1,69,132,41,17,3,11,100,28,1,75,6,.202,372,.266,.352,.618,1,5,.833,9,1561,410,131,43,161,0,4,.242,0.52,0,33.82,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663630,Ryan McKenna,4,26,27,21,9,0,2,51,9,1,34,2,.252,135,.306,.363,.669,0,2,1.000,3,521,149,49,11,56,2,1,.386,0.96,0,67.50,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663624,Ryan Mountcastle,19,97,128,55,24,0,21,123,31,1,113,2,.248,455,.296,.440,.736,1,4,.800,12,1904,494,200,72,203,0,6,.290,0.76,0,21.67,19,0,0,0,0,.000,0.00,-.--,0.0,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657093,Spenser Watkins,19,95,109,46,22,1,10,56,24,0,93,4,.265,351,.318,.419,.737,2,2,.500,1,1384,,147,,,0,2,,0.87,0,,18,6,4,2,12,.833,0.53,1.02,88.2,19,0,0,2,4.26,88.2,4,5,0,0,0,0,42,1.32,381,266,19,0,0,898,.650,4,1,3,0,.444,15.61,0,2.33,5.68,2.44,9.44,4.67,1.02,0,0,,
679631,Terrin Vavra,7,12,13,8,1,1,0,14,7,0,11,0,.229,48,.316,.292,.608,1,0,.000,1,214,57,14,7,17,0,2,.306,0.92,0,-.--,6,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,9,15,40,13,7,0,6,23,12,0,19,2,.196,97,.297,.454,.751,0,2,1.000,0,426,,44,,,0,0,,0.38,0,,4,1,0,0,1,1.000,0.11,0.36,25.2,9,0,0,0,4.56,25.2,0,2,0,0,0,0,13,1.21,111,77,9,0,0,270,.630,2,0,1,0,.000,16.60,5,1.92,8.06,4.21,6.66,4.56,2.10,2,0,,
657077,Alex Verdugo,2,155,137,61,34,1,8,67,33,2,139,3,.281,494,.328,.403,.731,2,1,.333,12,2031,534,199,62,226,0,4,.310,1.13,0,61.75,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666915,Bobby Dalbec,1,59,72,38,9,2,11,113,29,0,64,3,.211,304,.282,.362,.644,0,3,1.000,5,1432,340,110,36,157,0,4,.288,0.82,0,27.64,1,6,0,0,6,1.000,6.00,5.40,10.0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678394,Brayan Bello,8,39,22,21,10,2,0,29,16,1,42,2,.321,131,.400,.427,.827,0,2,1.000,7,546,,56,,,0,1,,1.77,0,,6,2,3,0,5,1.000,0.63,1.41,32.0,8,2,0,0,5.91,32.0,1,4,0,0,0,0,21,1.81,150,96,8,0,0,342,.630,2,0,0,0,.200,17.06,0,1.81,8.16,4.50,11.81,5.91,0.00,0,0,,
