,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score
649557,Aledmys Diaz,6,64,83,31,12,0,10,46,17,0,66,2,258,1,1,7,278.0,108,105.0,0,1,0,0.256,0.306,0.419,0.725,32.0,0.77,0.16546762589928057,0.03597122302158273,0.23741007194244604,0.11510791366906475,0.06115107913669065,0.38848920863309355,0.27586206896551724,0.24450617283950618,0.0357759152325654,104.70083312294875,0.32127276369526525,0.2894997125211447,0.045286256206246545,95.28923761724586,-0.30114309943214873,0.7038703703703704,0.10561738863098459,103.00192059775317,0.20005824707003678,83.5679012345679,39.23869881900798,78.97769242133255,-0.4477187512155135,41.81481481481482,23.654401510819476,76.52790079716563,-0.41492551863235855,29.537037037037038,17.969310929072947,57.554858934169275,-0.6976915857554163,136.21604938271605,69.05940544160408,79.28581139257716,-0.40857648863738405
608324,Alex Bregman,135,110,179,86,35,0,21,72,81,1,129,8,482,2,1,17,579.0,227,225.0,0,8,0,0.268,0.377,0.471,0.848,84.0,0.61,0.12435233160621761,0.03626943005181347,0.22279792746113988,0.14507772020725387,0.13989637305699482,0.3920552677029361,0.27204030226700254,0.24450617283950618,0.0357759152325654,109.60868467558697,0.6566939520000967,0.2894997125211447,0.045286256206246545,93.96910964018075,-0.3855344141195293,0.7038703703703704,0.10561738863098459,120.47672919571679,1.3646392085417156,83.5679012345679,39.23869881900798,154.36548973260454,1.1578390755257135,41.81481481481482,23.654401510819476,200.8857395925598,1.7833968517820993,29.537037037037038,17.969310929072947,274.23197492163007,2.8639363616163984,136.21604938271605,69.05940544160408,166.64702950106494,1.3145776456770963
676801,Chas McCormick,1,73,74,39,11,2,13,90,38,0,73,1,309,2,2,5,349.0,127,118.0,0,1,0,0.236,0.321,0.411,0.732,41.0,0.99,0.25787965616045844,0.03724928366762178,0.20916905444126074,0.1174785100286533,0.10888252148997135,0.3638968481375358,0.2898550724637681,0.24450617283950618,0.0357759152325654,96.52108053521837,-0.23776255014612063,0.2894997125211447,0.045286256206246545,100.12274967029458,0.007846971076721658,0.7038703703703704,0.10561738863098459,103.9964219000763,0.26633521235704294,83.5679012345679,39.23869881900798,87.35411434480721,-0.269323437133155,41.81481481481482,23.654401510819476,98.05137289636846,-0.03444664682985625,29.537037037037038,17.969310929072947,128.65203761755487,0.47096758447596043,136.21604938271605,69.05940544160408,93.23424117460462,-0.13345103862078636
665161,Jeremy Pena,116,123,100,59,18,1,17,123,19,0,114,5,455,2,10,4,487.0,185,178.0,0,5,3,0.251,0.285,0.407,0.692,48.0,1.23,0.25256673511293637,0.03490759753593429,0.23408624229979466,0.09856262833675565,0.039014373716632446,0.3798767967145791,0.303125,0.24450617283950618,0.0357759152325654,102.65589497601614,0.18151393523491877,0.2894997125211447,0.045286256206246545,104.70649430363773,0.3008702555760367,0.7038703703703704,0.10561738863098459,98.31355731537266,-0.1123903035687066,83.5679012345679,39.23869881900798,136.41601418230167,0.775563402492088,41.81481481481482,23.654401510819476,114.79185119574844,0.26148136457209,29.537037037037038,17.969310929072947,64.32601880877743,-0.5863907124000471,136.21604938271605,69.05940544160408,135.81365840395162,0.7064055982719856
514888,Jose Altuve,2,120,133,86,33,0,24,81,57,2,138,9,471,1,17,12,538.0,243,119.0,0,1,0,0.293,0.379,0.516,0.895,52.0,0.90,0.15055762081784388,0.04460966542750929,0.25650557620817843,0.09665427509293681,0.10594795539033457,0.4516728624535316,0.3106267029972752,0.24450617283950618,0.0357759152325654,119.83337541024991,1.3554880943018275,0.2894997125211447,0.045286256206246545,107.29775870661267,0.46652102085701525,0.7038703703703704,0.10561738863098459,127.15409508274355,1.8096416897544714,83.5679012345679,39.23869881900798,165.13517506278623,1.3872044793458886,41.81481481481482,23.654401510819476,124.35783879539414,0.4305830853732021,29.537037037037038,17.969310929072947,192.97805642633227,1.528325881351968,136.21604938271605,69.05940544160408,178.3930756332986,1.5462622351647575
663656,Kyle Tucker,3,109,164,65,25,1,26,84,54,3,123,0,478,2,22,10,537.0,228,224.0,0,2,3,0.257,0.331,0.477,0.808,95.0,0.66,0.1564245810055866,0.048417132216014895,0.22905027932960895,0.17690875232774675,0.1005586592178771,0.4245810055865922,0.26216216216216215,0.24450617283950618,0.0357759152325654,105.10982075233525,0.3492245293873345,0.2894997125211447,0.045286256206246545,90.55696804638939,-0.6036610806263062,0.7038703703703704,0.10561738863098459,114.79386461101319,0.9859136926159672,83.5679012345679,39.23869881900798,147.18569951248338,1.0049288063122632,41.81481481481482,23.654401510819476,227.19220549158544,2.2484265839851574,29.537037037037038,17.969310929072947,182.82131661442006,1.3613745713189143,136.21604938271605,69.05940544160408,167.38115738432955,1.329057932520075
671277,Luis Garcia,59,92,54,23,18,2,6,64,5,0,84,1,290,4,2,4,300.0,124,131.0,1,3,0,0.29,0.301,0.428,0.729,36.0,1.70,0.21333333333333335,0.02,0.28,0.12,0.016666666666666666,0.41333333333333333,0.34977578475336324,0.24450617283950618,0.0357759152325654,118.60641252209037,1.2716327972256196,0.2894997125211447,0.045286256206246545,120.82077101469177,1.3310014402096761,0.7038703703703704,0.10561738863098459,103.57020705622352,0.23793079866261174,83.5679012345679,39.23869881900798,100.51706308169597,0.011012056424837019,41.81481481481482,23.654401510819476,86.09388839681134,-0.24582379783124642,29.537037037037038,17.969310929072947,16.927899686520377,-1.3654968258876317,136.21604938271605,69.05940544160408,91.0318575248108,-0.17689189914972284
455117,Martin Maldonado,101,78,78,32,12,0,12,104,21,0,53,7,308,13,37,5,341.0,101,157.0,3,2,0,0.172,0.24,0.328,0.568,38.0,1.00,0.30498533724340177,0.03519061583577713,0.15542521994134897,0.11143695014662756,0.06158357771260997,0.2961876832844575,0.211340206185567,0.24450617283950618,0.0357759152325654,70.34587225448118,-2.0266755544385537,0.2894997125211447,0.045286256206246545,73.00187082919157,-1.7258990449468152,0.7038703703703704,0.10561738863098459,80.69667710279144,-1.286439402938529,83.5679012345679,39.23869881900798,63.42148027773674,-0.7790243345113222,41.81481481481482,23.654401510819476,90.87688219663418,-0.16127293743069035,29.537037037037038,17.969310929072947,71.09717868338558,-0.47508983904467794,136.21604938271605,69.05940544160408,74.14691620972492,-0.5099384965382359
641820,Trey Mancini,16,23,29,14,3,0,7,34,13,0,21,1,106,0,0,2,121.0,45,47.0,0,1,0,0.198,0.289,0.425,0.714,20.0,0.79,0.2809917355371901,0.05785123966942149,0.17355371900826447,0.1652892561983471,0.10743801652892562,0.371900826446281,0.21212121212121213,0.24450617283950618,0.0357759152325654,80.97955061853067,-1.2999296464447523,0.2894997125211447,0.045286256206246545,73.27164862235193,-1.70865306347093,0.7038703703703704,0.10561738863098459,101.43913283695967,0.09590873019045565,83.5679012345679,39.23869881900798,25.12926577042399,-1.5945457703163899,41.81481481481482,23.654401510819476,47.829937998228516,-0.9222306810356949,29.537037037037038,17.969310929072947,44.01253918495298,-0.9202933324661547,136.21604938271605,69.05940544160408,33.035754746907145,-1.3208345597450502
669257,Will Smith,21,91,160,60,24,1,21,80,53,4,114,10,441,9,41,9,508.0,203,209.0,0,4,0,0.259,0.348,0.46,0.808,81.0,0.57,0.15748031496062992,0.04133858267716536,0.22440944881889763,0.1594488188976378,0.10433070866141732,0.39960629921259844,0.2703488372093023,0.24450617283950618,0.0357759152325654,105.92779601110831,0.4051280607714731,0.2894997125211447,0.045286256206246545,93.38483788288956,-0.42288493057637266,0.7038703703703704,0.10561738863098459,114.79386461101319,0.9859136926159672,83.5679012345679,39.23869881900798,136.41601418230167,0.775563402492088,41.81481481481482,23.654401510819476,193.7112488928255,1.656570561181265,29.537037037037038,17.969310929072947,179.43573667711598,1.3057241346412296,136.21604938271605,69.05940544160408,149.02796030271446,0.9670507614456044
670541,Yordan Alvarez,67,108,93,84,21,2,33,94,72,9,121,6,410,1,1,12,494.0,245,196.0,0,6,0,0.295,0.403,0.598,1.001,84.0,1.16,0.1902834008097166,0.06680161943319839,0.24493927125506074,0.1700404858299595,0.145748987854251,0.4959514170040486,0.3044982698961938,0.24450617283950618,0.0357759152325654,120.65135066902297,1.4113916256859662,0.2894997125211447,0.045286256206246545,105.18085397889767,0.33119446453558354,0.7038703703703704,0.10561738863098459,142.21368623220815,2.8132643069577057,83.5679012345679,39.23869881900798,144.79243610577635,0.9539587165744465,41.81481481481482,23.654401510819476,200.8857395925598,1.7833968517820993,29.537037037037038,17.969310929072947,243.76175548589342,2.363082431517237,136.21604938271605,69.05940544160408,179.8613313998278,1.5752228088507152
493329,Yuli Gurriel,1,126,176,49,36,0,8,64,28,0,118,6,481,0,8,13,518.0,178,230.0,0,3,0,0.245,0.293,0.37,0.663,46.0,0.72,0.12355212355212356,0.015444015444015444,0.2277992277992278,0.0888030888030888,0.05405405405405406,0.3436293436293436,0.2669902912621359,0.24450617283950618,0.0357759152325654,100.20196919969703,0.013803341082503001,0.2894997125211447,0.045286256206246545,92.22471723271065,-0.49704751826899657,0.7038703703703704,0.10561738863098459,94.19348049146255,-0.38696630261487397,83.5679012345679,39.23869881900798,141.20254099571576,0.8775035819677214,41.81481481481482,23.654401510819476,110.00885739592559,0.17693050417153391,29.537037037037038,17.969310929072947,94.79623824451411,-0.08553678230088566,136.21604938271605,69.05940544160408,130.6747632210994,0.6050435903711338
