,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,babip,difstrikeOutsbaseOnBalls,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,difstrikeOutsbaseOnBallsperplateAppearance,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,obp_mean,obp_std,normalized_obp,obp_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score,difstrikeOutsbaseOnBalls_mean,difstrikeOutsbaseOnBalls_std,normalized_difstrikeOutsbaseOnBalls,difstrikeOutsbaseOnBalls_z_score
649557,Aledmys Diaz,7.0,77.0,103.0,35.0,13.0,0.0,12.0,53.0,18.0,0.0,74.0,2.0,305.0,1.0,1.0,7.0,327.0,123.0,122.0,0.0,2.0,0.0,0.243,0.287,0.403,0.69,38.0,0.75,0.256198347107438,35.0,0.1620795107033639,0.03669724770642202,0.22629969418960244,0.1162079510703364,0.05504587155963303,0.3761467889908257,0.10703363914373089,0.24204371584699452,0.035565112108686354,100.39508737075,0.026888264827707658,0.2900053856759699,0.04359354698162045,88.34261698632544,-0.7755055715651067,0.30791256830601094,0.03834893304051084,93.20827713494711,-0.5453233414321972,0.700928961748634,0.10197715959804599,98.44078896078582,-0.10717068205970522,88.81967213114754,45.73868977954062,83.31487633813215,-0.3240073601272359,45.15846994535519,26.212613813215864,84.14811229428848,-0.27309256514304725,31.81967213114754,19.753849142277748,56.568778979907265,-0.6995938883409961,145.10382513661202,78.56554019522208,84.76689011071778,-0.2813424954717774,52.5792349726776,31.377233390400963,66.56620245271253,-0.560254460740809
608324,Alex Bregman,154.0,130.0,209.0,93.0,38.0,0.0,23.0,77.0,87.0,1.0,142.0,11.0,548.0,2.0,1.0,18.0,656.0,249.0,257.0,0.0,10.0,0.0,0.259,0.366,0.454,0.82,93.0,0.62,0.259825327510917,-10.0,0.1173780487804878,0.0350609756097561,0.21646341463414634,0.14176829268292682,0.1326219512195122,0.3795731707317073,-0.01524390243902439,0.24204371584699452,0.035565112108686354,107.00546349392694,0.4767673472021508,0.2900053856759699,0.04359354698162045,89.59327665770532,-0.6923056336245623,0.30791256830601094,0.03834893304051084,118.86491091076878,1.5147078963742477,0.700928961748634,0.10197715959804599,116.98760427223822,1.167624581040474,88.81967213114754,45.73868977954062,159.87449243263197,1.1626989781557004,45.15846994535519,26.212613813215864,205.94143272023234,1.8251338991048687,31.81967213114754,19.753849142277748,273.41576506955175,2.7933962374327317,145.10382513661202,78.56554019522208,171.60126534608722,1.3224140584437345,52.5792349726776,31.377233390400963,-19.018914986489293,-1.9944153199887298
676801,Chas McCormick,1.0,83.0,83.0,47.0,12.0,2.0,14.0,106.0,46.0,0.0,88.0,1.0,359.0,3.0,4.0,5.0,407.0,146.0,129.0,0.0,1.0,0.0,0.245,0.332,0.407,0.739,44.0,1.00,0.30833333333333335,60.0,0.26044226044226043,0.0343980343980344,0.21621621621621623,0.10810810810810811,0.11302211302211303,0.35872235872235875,0.14742014742014742,0.24204371584699452,0.035565112108686354,101.22138438614712,0.08312315012451306,0.2900053856759699,0.04359354698162045,106.3198645827363,0.4204279974072936,0.30791256830601094,0.03834893304051084,107.822815361681,0.6281121737740064,0.700928961748634,0.10197715959804599,105.43151165510251,0.37332907095497814,88.81967213114754,45.73868977954062,99.07715023994093,-0.017920761068984294,45.15846994535519,26.212613813215864,97.43465634075508,-0.044195132679638253,31.81967213114754,19.753849142277748,144.56465739309635,0.7178513800889225,145.10382513661202,78.56554019522208,100.6176093997138,0.011406716750895374,52.5792349726776,31.377233390400963,114.11348991893577,0.23650157217470263
543877,Christian Vazquez,1.0,30.0,30.0,8.0,3.0,0.0,1.0,18.0,4.0,0.0,26.0,0.0,104.0,3.0,14.0,3.0,108.0,32.0,39.0,0.0,0.0,0.0,0.25,0.278,0.308,0.586,10.0,1.00,0.29411764705882354,14.0,0.16666666666666666,0.009259259259259259,0.24074074074074073,0.09259259259259259,0.037037037037037035,0.2962962962962963,0.12962962962962962,0.24204371584699452,0.035565112108686354,103.2871269246399,0.22371036336652653,0.2900053856759699,0.04359354698162045,101.41799483249886,0.09433188321628018,0.30791256830601094,0.03834893304051084,90.28536948960034,-0.7800104444734364,0.700928961748634,0.10197715959804599,83.60333671162391,-1.1270068925398484,88.81967213114754,45.73868977954062,29.272794389073457,-1.3734471283269556,45.15846994535519,26.212613813215864,22.144240077444337,-1.3412805833056225,31.81967213114754,19.753849142277748,12.570839773312725,-1.4083165225559555,145.10382513661202,78.56554019522208,22.05317466295097,-1.4396111177440916,52.5792349726776,31.377233390400963,26.626480981085017,-1.2295295283898386
676694,Jake Meyers,51.0,40.0,23.0,13.0,6.0,2.0,1.0,54.0,7.0,0.0,34.0,2.0,150.0,1.0,2.0,1.0,160.0,47.0,57.0,0.0,1.0,0.0,0.227,0.269,0.313,0.582,15.0,1.74,0.34375,47.0,0.3375,0.00625,0.2125,0.09375,0.04375,0.29375,0.29375,0.24204371584699452,0.035565112108686354,93.78471124757304,-0.42299081754673473,0.2900053856759699,0.04359354698162045,118.53228146048305,1.232857109486628,0.30791256830601094,0.03834893304051084,87.36246184425357,-1.0146975475146771,0.700928961748634,0.10197715959804599,83.03266547127153,-1.1662313621737002,88.81967213114754,45.73868977954062,38.27980804724991,-1.198540500293669,45.15846994535519,26.212613813215864,33.216360116166506,-1.1505327229194484,31.81967213114754,19.753849142277748,21.99896960329727,-1.25644738665275,145.10382513661202,78.56554019522208,32.390600286209235,-1.2486877184684353,52.5792349726776,31.377233390400963,89.38890043649968,-0.17781156494136338
665161,Jeremy Pena,134.0,141.0,119.0,72.0,20.0,2.0,22.0,135.0,22.0,0.0,132.0,6.0,521.0,2.0,11.0,5.0,558.0,222.0,199.0,1.0,5.0,3.0,0.253,0.289,0.426,0.715,63.0,1.18,0.2981029810298103,113.0,0.24193548387096775,0.03942652329749104,0.23655913978494625,0.11290322580645161,0.03942652329749104,0.3978494623655914,0.2025089605734767,0.24204371584699452,0.035565112108686354,104.5265724477356,0.30806269131173464,0.2900053856759699,0.04359354698162045,102.79222240475494,0.185752156328423,0.30791256830601094,0.03834893304051084,93.8578121672464,-0.493170651867477,0.700928961748634,0.10197715959804599,102.00748421298822,0.13798225315186793,88.81967213114754,45.73868977954062,148.6157253599114,0.9440656931140922,45.15846994535519,26.212613813215864,139.50871248789932,0.6806467367878236,31.81967213114754,19.753849142277748,69.13961875321999,-0.4971017071367221,145.10382513661202,78.56554019522208,152.99389922422236,0.9787519397475534,52.5792349726776,31.377233390400963,214.91373934732906,1.9256243619555873
514888,Jose Altuve,2.0,133.0,150.0,103.0,39.0,0.0,28.0,87.0,66.0,2.0,158.0,10.0,527.0,1.0,18.0,13.0,604.0,281.0,132.0,0.0,1.0,0.0,0.3,0.387,0.533,0.92,57.0,0.89,0.31476997578692495,21.0,0.14403973509933773,0.046357615894039736,0.26158940397350994,0.09437086092715231,0.10927152317880795,0.4652317880794702,0.0347682119205298,0.24204371584699452,0.035565112108686354,123.9445523095679,1.6295824957866598,0.2900053856759699,0.04359354698162045,108.5393552444661,0.5680792646075827,0.30791256830601094,0.03834893304051084,125.68502874991128,2.0623111368038094,0.700928961748634,0.10197715959804599,131.25438528104777,2.148236321886767,88.81967213114754,45.73868977954062,177.88851974898486,1.5125122342222737,45.15846994535519,26.212613813215864,126.22216844143273,0.45174930432441457,31.81967213114754,19.753849142277748,207.41885625965995,1.7303122861102929,145.10382513661202,78.56554019522208,193.6544400090382,1.7297173102318009,52.5792349726776,31.377233390400963,39.93972147162752,-1.0064378391734954
663656,Kyle Tucker,3.0,128.0,183.0,71.0,28.0,1.0,30.0,95.0,59.0,4.0,140.0,1.0,544.0,4.0,25.0,11.0,609.0,260.0,246.0,0.0,2.0,3.0,0.257,0.33,0.478,0.808,107.0,0.70,0.26128266033254155,36.0,0.15599343185550082,0.04926108374384237,0.22988505747126436,0.17569786535303777,0.09688013136288999,0.4269293924466338,0.059113300492610835,0.24204371584699452,0.035565112108686354,106.17916647852982,0.42053246190534543,0.2900053856759699,0.04359354698162045,90.09579588445266,-0.6588756210991087,0.30791256830601094,0.03834893304051084,107.1732803293817,0.5759594842092862,0.700928961748634,0.10197715959804599,115.27559055118111,1.04995117213892,88.81967213114754,45.73868977954062,157.62273901808786,1.1189723211473788,45.15846994535519,26.212613813215864,236.9433688286544,2.3592279081861562,31.81967213114754,19.753849142277748,185.41988665636268,1.3759509690028133,145.10382513661202,78.56554019522208,179.18204413647663,1.4624245512458822,52.5792349726776,31.377233390400963,68.46809395136147,-0.5283842194241885
671277,Luis Garcia,59.0,113.0,69.0,29.0,23.0,2.0,7.0,84.0,11.0,1.0,99.0,1.0,360.0,4.0,3.0,5.0,377.0,147.0,148.0,1.0,4.0,0.0,0.275,0.295,0.408,0.703,45.0,1.64,0.336996336996337,73.0,0.22281167108753316,0.01856763925729443,0.2625994694960212,0.11936339522546419,0.029177718832891247,0.38992042440318303,0.19363395225464192,0.24204371584699452,0.035565112108686354,113.61583961710392,0.9266464295765939,0.2900053856759699,0.04359354698162045,116.20347539782287,1.0779336524320688,0.30791256830601094,0.03834893304051084,95.80641726414424,-0.33671258317331654,0.700928961748634,0.10197715959804599,100.29547049193106,0.020308844250312815,88.81967213114754,45.73868977954062,111.46179401993355,0.22257585247678482,45.15846994535519,26.212613813215864,99.64908034849951,-0.006045560602403417,31.81967213114754,19.753849142277748,34.569809376609996,-1.0539552054484758,145.10382513661202,78.56554019522208,101.306771107931,0.024134943369272452,52.5792349726776,31.377233390400963,138.83807940137186,0.6508147092907687
455117,Martin Maldonado,113.0,86.0,84.0,40.0,12.0,0.0,15.0,116.0,22.0,0.0,64.0,7.0,344.0,16.0,46.0,6.0,379.0,121.0,170.0,4.0,2.0,0.0,0.186,0.248,0.352,0.6,45.0,1.02,0.22790697674418606,94.0,0.30606860158311344,0.0395778364116095,0.16886543535620052,0.11873350923482849,0.05804749340369393,0.31926121372031663,0.24802110817941952,0.24204371584699452,0.035565112108686354,76.8456224319321,-1.5758059661312445,0.2900053856759699,0.04359354698162045,78.5871532050898,-1.4244862653173245,0.30791256830601094,0.03834893304051084,80.54234400511109,-1.5623007879442388,0.700928961748634,0.10197715959804599,85.60068605285724,-0.9897212488213675,88.81967213114754,45.73868977954062,72.05610926541159,-0.5426406451688441,45.15846994535519,26.212613813215864,99.64908034849951,-0.006045560602403417,31.81967213114754,19.753849142277748,69.13961875321999,-0.4971017071367221,145.10382513661202,78.56554019522208,83.38856669428336,-0.3067989487085316,52.5792349726776,31.377233390400963,178.77780087299936,1.3200897769397983
