,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,babip,difstrikeOutsbaseOnBalls,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,difstrikeOutsbaseOnBallsperplateAppearance,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,obp_mean,obp_std,normalized_obp,obp_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score,difstrikeOutsbaseOnBalls_mean,difstrikeOutsbaseOnBalls_std,normalized_difstrikeOutsbaseOnBalls,difstrikeOutsbaseOnBalls_z_score
605131,Austin Barnes,62,54,53,31,6,0,8,37,27,0,38,3,179,1,2,5,212.0,68,89.0,2,1,0,0.212,0.324,0.38,0.704,26.0,1.02,0.2222222222222222,10,0.17452830188679244,0.03773584905660377,0.1792452830188679,0.12264150943396226,0.12735849056603774,0.32075471698113206,0.04716981132075472,0.24282894736842103,0.03292209876305122,87.30425358981306,-0.9364210826990366,0.2942936587412966,0.04100799849496317,75.51036715254884,-1.7574970533596415,0.3132828947368421,0.03391270791978167,103.42090342090341,0.316020333395626,0.7151118421052631,0.09007521135082301,98.44613926787308,-0.12336182106734121,89.28289473684211,45.0177915915133,42.561344042443444,-1.1391694910798311,45.74342105263158,27.125535172924554,56.838774629656264,-0.7278536967756694,34.526315789473685,20.52714157654665,78.20121951219512,-0.3666519160209281,148.1315789473684,78.06761241865088,45.90513412684314,-1.0264381920334538,55.4078947368421,27.71958813545833,18.047969603419617,-1.63811577989347
621035,Chris Taylor,5,56,100,45,25,3,10,160,44,2,89,5,402,1,10,4,454.0,150,212.0,0,3,0,0.221,0.304,0.373,0.677,43.0,0.56,0.33617021276595743,116,0.3524229074889868,0.022026431718061675,0.1960352422907489,0.0947136563876652,0.09691629955947137,0.3303964757709251,0.2555066079295154,0.24282894736842103,0.03292209876305122,91.01056624221079,-0.6630484746895864,0.2942936587412966,0.04100799849496317,114.2295128626856,1.0211801492775696,0.3132828947368421,0.03391270791978167,97.03689703689703,-0.2737290917257395,0.7151118421052631,0.09007521135082301,94.67050608572455,-0.42311132589881906,89.28289473684211,45.0177915915133,99.6831478888807,-0.006284065184917705,45.74342105263158,27.125535172924554,94.00258881058535,-0.10113795120141768,34.526315789473685,20.52714157654665,127.4390243902439,0.4615198942920773,148.1315789473684,78.06761241865088,101.26132527980103,0.023933369994868847,55.4078947368421,27.71958813545833,209.35644739966756,2.1858948613182934
641355,Cody Bellinger,144,100,154,70,27,3,19,150,38,0,106,2,504,3,14,7,550.0,196,233.0,0,6,0,0.21,0.265,0.389,0.654,68.0,0.65,0.25513196480938416,112,0.2727272727272727,0.034545454545454546,0.19272727272727272,0.12363636363636364,0.06909090909090909,0.3563636363636364,0.20363636363636364,0.24282894736842103,0.03292209876305122,86.48062855594691,-0.9971705511455811,0.2942936587412966,0.04100799849496317,86.69298750798497,-0.954976964718785,0.3132828947368421,0.03391270791978167,84.58808458808458,-1.4237404707124006,0.7151118421052631,0.09007521135082301,91.454225967598,-0.6784534966811901,89.28289473684211,45.0177915915133,118.72374917102644,0.37134441011338676,45.74342105263158,27.125535172924554,148.65525672371638,0.8205028511136583,34.526315789473685,20.52714157654665,110.0609756097561,0.16922396124042832,148.1315789473684,78.06761241865088,132.3147983656067,0.6131661974741718,55.4078947368421,27.71958813545833,202.13725955829972,2.0415925729706794
518692,Freddie Freeman,159,142,176,117,47,2,21,102,84,12,199,5,612,3,13,6,708.0,313,207.0,0,7,0,0.325,0.407,0.511,0.918,100.0,0.81,0.3588709677419355,18,0.1440677966101695,0.029661016949152543,0.2810734463276836,0.14124293785310735,0.11864406779661017,0.442090395480226,0.025423728813559324,0.24282894736842103,0.03292209876305122,133.83906800325116,2.4959238845307246,0.2942936587412966,0.04100799849496317,121.9431534056283,1.5747491067765877,0.3132828947368421,0.03391270791978167,129.9145299145299,2.7634804476492896,0.7151118421052631,0.09007521135082301,128.3715281930504,2.2524305505599362,89.28289473684211,45.0177915915133,222.88703853805907,2.4371943043923467,45.74342105263158,27.125535172924554,218.61067165252405,2.0002030780769555,34.526315789473685,20.52714157654665,243.2926829268293,2.410159447969737,148.1315789473684,78.06761241865088,211.29863208385152,2.1118670847584857,55.4078947368421,27.71958813545833,32.48634528615531,-1.3495112031982426
666158,Gavin Lux,1,122,91,66,20,7,6,95,47,0,116,0,421,2,7,3,471.0,168,208.0,0,3,0,0.276,0.346,0.399,0.745,42.0,1.34,0.34055727554179566,48,0.20169851380042464,0.012738853503184714,0.24628450106157113,0.08917197452229299,0.09978768577494693,0.35668789808917195,0.10191082802547771,0.24282894736842103,0.03292209876305122,113.66025467353023,1.0075619075903863,0.2942936587412966,0.04100799849496317,115.72022210684729,1.128160810047372,0.3132828947368421,0.03391270791978167,110.44331044331044,0.9647447010291265,0.7151118421052631,0.09007521135082301,104.17950817409864,0.33181335293601594,89.28289473684211,45.0177915915133,129.9241028664063,0.5934788073476835,45.74342105263158,27.125535172924554,91.81648209406012,-0.1380035832940207,34.526315789473685,20.52714157654665,136.1280487804878,0.6076678608179018,148.1315789473684,78.06761241865088,113.41268431337717,0.25450273726937866,55.4078947368421,27.71958813545833,86.63025409641416,-0.26724404059113976
593643,Hanser Alberto,5,53,40,13,9,2,2,25,3,0,38,0,156,1,0,7,159.0,57,80.0,0,0,0,0.244,0.258,0.365,0.623,15.0,1.33,0.27906976744186046,22,0.15723270440251572,0.012578616352201259,0.2389937106918239,0.09433962264150944,0.018867924528301886,0.3584905660377358,0.13836477987421383,0.24282894736842103,0.03292209876305122,100.48225413167164,0.03557041244567448,0.2942936587412966,0.04100799849496317,94.82697270320088,-0.37124199810205355,0.3132828947368421,0.03391270791978167,82.35368235368236,-1.6301527695048785,0.7151118421052631,0.09007521135082301,87.11923972142745,-1.0226103355617773,89.28289473684211,45.0177915915133,42.561344042443444,-1.1391694910798311,45.74342105263158,27.125535172924554,32.79160074787861,-1.1333756497943028,34.526315789473685,20.52714157654665,8.689024390243901,-1.535835648227524,148.1315789473684,78.06761241865088,38.47930360632439,-1.1673416942567654,55.4078947368421,27.71958813545833,39.705533127523154,-1.2052089148506289
608336,Joey Gallo,1,29,61,32,4,1,12,106,40,0,37,0,233,0,2,0,273.0,79,122.0,0,0,0,0.159,0.282,0.339,0.621,24.0,0.48,0.21739130434782608,66,0.3882783882783883,0.04395604395604396,0.13553113553113552,0.08791208791208792,0.14652014652014653,0.2893772893772894,0.24175824175824176,0.24282894736842103,0.03292209876305122,65.4781901923598,-2.546281996532464,0.2942936587412966,0.04100799849496317,73.86883743184126,-1.8753013367115707,0.3132828947368421,0.03391270791978167,90.01449001449001,-0.9224534593592416,0.7151118421052631,0.09007521135082301,86.83956318941645,-1.0448140025863313,89.28289473684211,45.0177915915133,41.44130867290546,-1.1613829308032608,45.74342105263158,27.125535172924554,52.466561196605774,-0.8015849609608754,34.526315789473685,20.52714157654665,115.85365853658536,0.26665593892431133,148.1315789473684,78.06761241865088,53.33096464736188,-0.8855346898101422,55.4078947368421,27.71958813545833,119.11659938256946,0.38211625697312196
457759,Justin Turner,61,97,160,61,36,0,13,89,50,1,130,6,468,0,3,13,532.0,205,201.0,0,8,0,0.278,0.35,0.438,0.788,81.0,0.61,0.31283422459893045,39,0.16729323308270677,0.02443609022556391,0.24436090225563908,0.15225563909774437,0.09398496240601503,0.38533834586466165,0.07330827067669173,0.24282894736842103,0.03292209876305122,114.4838797073964,1.068311376036931,0.2942936587412966,0.04100799849496317,106.30002220806676,0.45212072127614605,0.3132828947368421,0.03391270791978167,111.72011172011172,1.0826945860533996,0.7151118421052631,0.09007521135082301,110.19255361233522,0.8091921939639272,89.28289473684211,45.0177915915133,145.6045980399381,0.904466963475699,45.74342105263158,27.125535172924554,177.0746440385445,1.2997560683174978,34.526315789473685,20.52714157654665,144.8170731707317,0.7538158273437263,148.1315789473684,78.06761241865088,138.39047788239475,0.7284508811114266,55.4078947368421,27.71958813545833,70.38708145333649,-0.5919241893732706
571970,Max Muncy,25,86,152,69,22,1,21,141,90,1,91,5,464,0,2,2,565.0,178,213.0,0,6,0,0.196,0.329,0.384,0.713,69.0,0.57,0.22727272727272727,51,0.24955752212389382,0.03716814159292035,0.16106194690265488,0.12212389380530973,0.1592920353982301,0.31504424778761064,0.09026548672566372,0.24282894736842103,0.03292209876305122,80.71525331888378,-1.4224168302713918,0.2942936587412966,0.04100799849496317,77.22651186056132,-1.6343380298553514,0.3132828947368421,0.03391270791978167,105.01690501690501,0.4634576896759674,0.7151118421052631,0.09007521135082301,99.70468366192259,-0.02344531945684817,89.28289473684211,45.0177915915133,101.92321862795666,0.038142814261941646,45.74342105263158,27.125535172924554,150.84136344024162,0.8573684832062614,34.526315789473685,20.52714157654665,260.67073170731703,2.702455381021386,148.1315789473684,78.06761241865088,120.16343933203058,0.3825968301996619,55.4078947368421,27.71958813545833,92.04464497744004,-0.15901732433042948
605141,Mookie Betts,1,127,191,117,40,3,35,104,55,0,154,8,572,2,12,8,639.0,305,198.0,0,4,0,0.269,0.34,0.533,0.873,82.0,0.66,0.2723112128146453,49,0.162754303599374,0.054773082942097026,0.24100156494522693,0.12832550860719874,0.08607198748043818,0.47730829420970267,0.07668231611893583,0.24282894736842103,0.03292209876305122,110.77756705499866,0.7949387680274806,0.2942936587412966,0.04100799849496317,92.53043846725379,-0.5360526417633203,0.3132828947368421,0.03391270791978167,108.52810852810852,0.7878198734927184,0.7151118421052631,0.09007521135082301,122.07880622280285,1.7528480425074713,89.28289473684211,45.0177915915133,172.48544690884975,1.4375895168380113,45.74342105263158,27.125535172924554,179.26075075506972,1.3366217004101009,34.526315789473685,20.52714157654665,159.2987804878049,0.9973957715534337,148.1315789473684,78.06761241865088,205.8980280689288,2.009391810414259,55.4078947368421,27.71958813545833,88.43505105675612,-0.23116846850423634
