,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score
572233,Christian Walker,10.0,116.0,152.0,72.0,20.0,1.0,32.0,102.0,64.0,2.0,113.0,7.0,477.0,2.0,0.0,13.0,554.0,231.0,214.0,0.0,6.0,0.0,0.237,0.332,0.484,0.816,78.0,0.76,0.18411552346570398,0.05776173285198556,0.20397111913357402,0.23209169054441262,0.2453529411764706,0.03603570425875077,96.59554063773675,-0.23179625175334884,0.2952354113263433,0.04091798798335896,78.61241627545358,-1.5431775581832312,0.7122941176470587,0.09927950193591809,114.55941861425387,1.0445850385095627,78.00653594771242,38.09069798244471,144.8596564725597,0.9186879187253384,39.66013071895425,23.523270504884263,196.67106130520764,1.6298698462479968
669450,Cooper Hummel,16.0,40.0,30.0,17.0,7.0,3.0,2.0,56.0,21.0,0.0,27.0,1.0,153.0,0.0,4.0,4.0,175.0,46.0,66.0,0.0,0.0,0.0,0.176,0.28,0.301,0.581,14.0,1.33,0.32,0.011428571428571429,0.15428571428571428,0.2631578947368421,0.2453529411764706,0.03603570425875077,71.73339726684247,-1.9245618367408266,0.2952354113263433,0.04091798798335896,89.13493593285672,-0.7839465763210763,0.7122941176470587,0.09927950193591809,81.5674291849038,-1.322469543932696,78.00653594771242,38.09069798244471,34.61248428990365,-1.3390811575891937,39.66013071895425,23.523270504884263,35.299934080421885,-1.0908402687299072
662139,Daulton Varsho,14.0,108.0,120.0,66.0,20.0,3.0,23.0,115.0,41.0,0.0,108.0,5.0,444.0,6.0,12.0,6.0,498.0,203.0,153.0,2.0,5.0,2.0,0.243,0.311,0.457,0.768,64.0,0.90,0.23092369477911648,0.04618473895582329,0.21686746987951808,0.2733118971061093,0.2453529411764706,0.03603570425875077,99.04099736274273,-0.06529471880376068,0.2952354113263433,0.04091798798335896,92.5742260653142,-0.5357915992631432,0.7122941176470587,0.09927950193591809,107.82062928400364,0.561101549329868,78.00653594771242,38.09069798244471,138.4499371596146,0.7874222747535633,39.66013071895425,23.523270504884263,161.37112722478574,1.0347145085965803
656896,Emmanuel Rivera,2.0,57.0,48.0,24.0,8.0,3.0,6.0,46.0,11.0,0.0,47.0,2.0,198.0,0.0,0.0,7.0,211.0,79.0,89.0,0.0,0.0,0.0,0.237,0.284,0.399,0.683,22.0,1.19,0.21800947867298578,0.02843601895734597,0.22274881516587677,0.2808219178082192,0.2453529411764706,0.03603570425875077,96.59554063773675,-0.23179625175334884,0.2952354113263433,0.04091798798335896,95.11796587903478,-0.35225323209894777,0.7122941176470587,0.09927950193591809,95.88735651168554,-0.2950671294258422,78.00653594771242,38.09069798244471,60.251361541684126,-0.8140185817020931,39.66013071895425,23.523270504884263,55.4713249835201,-0.7507515043576692
672695,Geraldo Perdomo,116.0,126.0,93.0,53.0,10.0,2.0,4.0,88.0,45.0,0.0,71.0,4.0,366.0,2.0,8.0,3.0,427.0,97.0,146.0,11.0,1.0,0.0,0.194,0.288,0.265,0.553,35.0,1.35,0.20608899297423888,0.00936768149882904,0.16627634660421545,0.24363636363636362,0.2453529411764706,0.03603570425875077,79.06976744186046,-1.4250572378920623,0.2952354113263433,0.04091798798335896,82.52274432183752,-1.2610357994866368,0.7122941176470587,0.09927950193591809,77.63646874225783,-1.6045015792875172,78.00653594771242,38.09069798244471,91.01801424382069,-0.18394349063757254,39.66013071895425,23.523270504884263,88.24983520105472,-0.1981072622527825
664983,Jake McCarthy,7.0,64.0,51.0,42.0,14.0,2.0,7.0,54.0,18.0,0.0,67.0,4.0,233.0,1.0,15.0,2.0,258.0,106.0,87.0,2.0,1.0,0.0,0.288,0.348,0.455,0.803,35.0,1.25,0.20930232558139536,0.027131782945736434,0.2596899224806202,0.3468208092485549,0.2453529411764706,0.03603570425875077,117.38192280028767,1.1834667783181487,0.2952354113263433,0.04091798798335896,117.47263232769556,1.260702211046912,0.7122941176470587,0.09927950193591809,112.73432983731111,0.9136415935233962,78.00653594771242,38.09069798244471,85.89023879346459,-0.28895600581499264,39.66013071895425,23.523270504884263,88.24983520105472,-0.1981072622527825
668942,Josh Rojas,4.0,94.0,107.0,58.0,21.0,1.0,8.0,80.0,49.0,2.0,103.0,1.0,376.0,3.0,19.0,6.0,434.0,150.0,134.0,4.0,4.0,0.0,0.274,0.356,0.399,0.755,46.0,0.88,0.18433179723502305,0.018433179723502304,0.23732718894009217,0.3253424657534247,0.2453529411764706,0.03603570425875077,111.67585710860706,0.794963201435778,0.2952354113263433,0.04091798798335896,110.19764339644273,0.7357901967058035,0.7122941176470587,0.09927950193591809,105.99554050706088,0.43015810434370044,78.00653594771242,38.09069798244471,132.04021784666946,0.6561566307817882,39.66013071895425,23.523270504884263,115.98549769281476,0.2695147887590448
606466,Ketel Marte,34.0,111.0,130.0,60.0,36.0,2.0,10.0,89.0,48.0,2.0,104.0,5.0,430.0,1.0,4.0,12.0,487.0,174.0,176.0,0.0,4.0,0.0,0.242,0.322,0.405,0.727,45.0,0.85,0.18275154004106775,0.02053388090349076,0.2135523613963039,0.28059701492537314,0.2453529411764706,0.03603570425875077,98.63342124190841,-0.09304497429535871,0.2952354113263433,0.04091798798335896,95.04178840363112,-0.3577496627381452,0.7122941176470587,0.09927950193591809,102.0645800644149,0.14812606898887787,78.00653594771242,38.09069798244471,133.32216170925847,0.6824097595761432,39.66013071895425,23.523270504884263,113.46407382992749,0.227003693212515
663898,Brendan Rodgers,123.0,156.0,112.0,67.0,28.0,3.0,11.0,92.0,40.0,0.0,130.0,2.0,485.0,0.0,0.0,24.0,532.0,197.0,223.0,0.0,5.0,0.0,0.268,0.323,0.406,0.729,60.0,1.39,0.17293233082706766,0.020676691729323307,0.24436090225563908,0.30749354005167956,0.2453529411764706,0.03603570425875077,109.23040038360105,0.6284616684861899,0.2952354113263433,0.04091798798335896,104.15198457064032,0.29957799318777745,0.7122941176470587,0.09927950193591809,102.34536295317534,0.1682712143713652,78.00653594771242,38.09069798244471,166.6527021365731,1.3649911082293738,39.66013071895425,23.523270504884263,151.28543177323667,0.8646701264104613
543068,C.J. Cron,23.0,111.0,122.0,71.0,26.0,3.0,26.0,145.0,34.0,5.0,135.0,7.0,509.0,0.0,0.0,14.0,555.0,245.0,242.0,0.0,4.0,1.0,0.265,0.318,0.481,0.799,90.0,0.91,0.26126126126126126,0.04684684684684685,0.24324324324324326,0.31871345029239767,0.2453529411764706,0.03603570425875077,108.00767202109805,0.5452109020113958,0.2952354113263433,0.04091798798335896,107.95231129645981,0.5737828305634853,0.7122941176470587,0.09927950193591809,112.17276405979027,0.8733513027584217,78.00653594771242,38.09069798244471,173.0624214495182,1.496256752201149,39.66013071895425,23.523270504884263,226.92814765985497,2.140002992806354
453568,Charlie Blackmon,67.0,143.0,122.0,57.0,20.0,4.0,16.0,93.0,28.0,3.0,126.0,8.0,477.0,1.0,3.0,9.0,520.0,202.0,174.0,4.0,3.0,0.0,0.264,0.314,0.423,0.737,74.0,1.17,0.17884615384615385,0.03076923076923077,0.2423076923076923,0.29649595687331537,0.2453529411764706,0.03603570425875077,107.60009590026371,0.5174606465197978,0.2952354113263433,0.04091798798335896,100.42696285696526,0.030806635641144796,0.7122941176470587,0.09927950193591809,103.46849450821705,0.24885179590131448,78.00653594771242,38.09069798244471,161.52492668621701,1.2599785930519538,39.66013071895425,23.523270504884263,186.58536585365852,1.4598254640618777
656582,Connor Joe,24.0,105.0,99.0,53.0,19.0,4.0,6.0,92.0,55.0,0.0,94.0,6.0,389.0,2.0,6.0,7.0,451.0,139.0,149.0,0.0,1.0,0.0,0.242,0.344,0.357,0.701,26.0,1.06,0.2039911308203991,0.013303769401330377,0.20842572062084258,0.3013698630136986,0.2453529411764706,0.03603570425875077,98.63342124190841,-0.09304497429535871,0.2952354113263433,0.04091798798335896,102.07781704091536,0.1499206581186289,0.7122941176470587,0.09927950193591809,98.41440251052937,-0.11376082098345738,78.00653594771242,38.09069798244471,120.50272308336825,0.419878471632593,39.66013071895425,23.523270504884263,65.55702043506922,-0.5807071221715502
660707,Elehuris Montero,10.0,20.0,30.0,17.0,12.0,0.0,5.0,46.0,4.0,0.0,32.0,1.0,128.0,0.0,0.0,3.0,133.0,59.0,45.0,0.0,0.0,0.0,0.25,0.278,0.461,0.739,15.0,0.67,0.3458646616541353,0.03759398496240601,0.24060150375939848,0.35064935064935066,0.2453529411764706,0.03603570425875077,101.89403020858308,0.12895706963742548,0.2952354113263433,0.04091798798335896,118.7694081391052,1.3542684294629492,0.7122941176470587,0.09927950193591809,103.74927739697746,0.2689969412838018,78.00653594771242,38.09069798244471,41.02220360284876,-1.2078155136174185,39.66013071895425,23.523270504884263,37.82135794330917,-1.0483291731833775
553869,Elias Diaz,87.0,89.0,72.0,22.0,16.0,2.0,7.0,66.0,23.0,0.0,66.0,2.0,291.0,13.0,45.0,8.0,318.0,107.0,149.0,0.0,2.0,1.0,0.227,0.286,0.368,0.654,40.0,1.24,0.20754716981132076,0.0220125786163522,0.20754716981132076,0.2681818181818182,0.2453529411764706,0.03603570425875077,92.51977942939342,-0.5092988066693283,0.2952354113263433,0.04091798798335896,90.8366028915749,-0.6611662615358213,0.7122941176470587,0.09927950193591809,91.81600462465936,-0.5871717374719084,78.00653594771242,38.09069798244471,84.60829493087557,-0.3152091346093477,39.66013071895425,23.523270504884263,100.85695451549111,0.014448215479866269
