,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
519390,Stephen Vogt,66,17,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,31,65,16,4,1,6,44,16,0,26,2,.160,162,.239,.309,.548,0,1,1.000,4,686,184,50,22,67,0,4,.172,0.48,0,27.00,,,,,,,,,,,,,,,,,,,,9,0,,,,,,,,,,,,0,4.09
643393,Tony Kemp,143,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,144,168,58,23,2,7,67,44,0,113,8,.233,484,.306,.333,.639,1,11,.917,5,2009,544,161,45,137,5,3,.257,0.86,0,69.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664202,Tyler Cyr,1,0,0,0,0,0,.000,0.00,0.00,0.1,1,0,0,0,0,1,1,1,0,1,0,0,0,2,0,.667,3,.667,2.000,2.667,0,0,.---,0,9,,6,,,0,0,,0.00,0,,27.00,0.1,0,0,0,0,0,0,1,6.00,3,1,1,0,0,4,.440,0,0,0,0,.---,27.00,1,-.--,0.00,0.00,54.00,27.00,27.00,0,0,,
605353,Vimael Machin,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,60,68,26,12,0,1,45,25,0,49,2,.224,219,.305,.292,.597,1,1,.500,6,985,249,64,13,75,0,3,.273,0.88,0,219.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
543305,Aaron Hicks,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,85,104,52,9,2,8,101,58,3,83,4,.224,370,.334,.324,.658,3,10,.769,10,1925,435,120,40,177,1,2,.285,0.82,0,46.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592450,Aaron Judge,152,23,0,0,0,0,.000,0.00,-.--,0.0,23,0,0,0,108,109,130,28,0,61,168,108,19,174,5,.314,554,.427,.695,1.122,3,16,.842,14,2821,676,385,130,204,0,5,.342,0.99,4,9.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519203,Anthony Rizzo,126,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,95,157,75,21,1,32,99,57,6,102,21,.226,451,.339,.490,.829,5,6,.545,13,2048,531,221,75,220,0,2,.217,0.61,0,14.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547973,Aroldis Chapman,41,0,6,2,0,8,1.000,0.20,2.06,35.0,41,0,0,0,24,38,16,5,0,4,40,25,0,23,1,.187,123,.325,.325,.650,3,2,.400,1,639,,40,,,0,2,,0.63,1,,4.11,35.0,3,3,9,9,1,0,16,1.37,152,105,41,0,0,384,.600,1,0,6,3,.500,18.26,19,1.60,10.29,6.43,5.91,4.11,1.03,5,2,,
657376,Clarke Schmidt,27,3,5,4,0,9,1.000,0.33,1.50,54.2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,3.29,54.2,5,5,2,3,4,1,20,1.24,226,164,27,0,0,583,.660,2,0,0,0,.500,16.26,5,2.45,8.89,3.62,7.57,3.79,0.82,12,3,,
605280,Clay Holmes,62,0,8,8,0,16,1.000,0.26,2.29,63.2,62,0,0,0,101,19,21,9,0,2,65,20,2,45,9,.196,230,.286,.261,.547,0,1,1.000,4,981,,60,,,0,0,,5.32,1,,2.54,63.2,7,4,20,25,7,5,18,1.02,260,191,62,0,0,629,.640,9,0,1,0,.636,15.41,32,3.25,9.19,2.83,6.36,2.97,0.28,23,7,,
518934,DJ LeMahieu,121,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,166,103,74,18,0,12,70,65,0,118,4,.260,454,.356,.379,.735,3,4,.571,10,2104,526,172,46,147,1,2,.283,1.61,0,37.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593334,Domingo German,14,13,1,4,1,6,.833,0.36,0.66,68.0,14,0,0,1,64,82,27,16,0,9,52,18,0,58,4,.227,256,.288,.395,.683,0,1,1.000,7,1011,,101,,,0,0,,0.78,0,,3.31,68.0,2,4,0,0,0,0,25,1.12,278,204,14,0,0,675,.670,4,1,0,0,.333,14.87,0,2.89,6.88,2.38,7.68,3.57,1.19,0,0,,
543037,Gerrit Cole,32,32,16,12,0,28,1.000,0.88,1.30,194.2,32,0,0,0,161,161,78,30,1,32,248,50,0,148,2,.207,716,.260,.385,.645,4,10,.714,11,3171,,276,,,0,2,,1.00,1,,3.51,194.2,13,7,0,0,0,0,76,1.02,771,584,32,0,0,2085,.660,2,2,2,0,.650,16.29,0,4.96,11.47,2.31,6.84,3.61,1.48,0,0,,
519317,Giancarlo Stanton,107,62,0,0,0,0,.000,0.00,-.--,0.0,62,0,0,0,96,81,50,7,0,28,135,47,2,80,0,.206,389,.289,.440,.729,0,0,.---,8,1797,440,171,75,201,0,3,.227,1.19,1,13.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650402,Gleyber Torres,139,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,106,158,71,27,1,24,128,39,2,133,3,.255,521,.309,.449,.758,5,10,.667,12,2216,567,234,74,269,1,3,.293,0.67,0,21.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664056,Harrison Bader,10,8,0,20,0,20,1.000,2.00,2.43,74.2,10,0,0,0,5,7,3,1,0,0,13,2,0,6,0,.200,30,.242,.233,.475,0,1,1.000,0,120,33,7,7,8,0,1,.333,0.71,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643396,Isiah Kiner-Falefa,134,128,325,143,15,483,.969,3.49,3.66,1151.0,134,48,0,6,171,113,66,20,0,4,71,33,2,124,5,.263,471,.315,.331,.646,4,21,.840,13,1887,517,156,48,181,3,5,.299,1.51,0,117.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592791,Jameson Taillon,31,31,18,8,1,27,.963,0.84,1.37,171.1,31,2,0,1,176,182,74,40,3,25,146,30,0,161,4,.244,659,.280,.428,.708,2,6,.750,8,2708,,282,,,2,4,,0.97,1,,3.83,171.1,14,5,0,0,0,0,73,1.11,700,514,31,0,0,1776,.660,4,0,3,0,.737,15.81,0,4.87,7.67,1.58,8.46,3.89,1.31,0,0,,
642528,Jonathan Loaisiga,48,0,12,4,0,16,1.000,0.33,3.13,46.1,48,0,0,0,68,33,25,1,0,3,36,19,1,41,0,.230,178,.305,.287,.592,0,2,1.000,6,735,0,51,0,0,0,0,.---,2.06,0,-.--,4.27,46.1,2,3,1,2,10,1,22,1.29,197,139,48,0,0,484,.660,0,0,0,0,.400,15.86,8,1.89,6.99,3.69,7.96,4.86,0.58,25,5,,
624431,Jose Trevino,112,87,30,810,6,846,.993,7.64,9.41,803.1,110,1,0,2,87,98,38,12,1,10,60,13,0,81,2,.249,325,.282,.385,.667,1,2,.667,5,1212,341,125,42,133,0,1,.277,0.89,0,32.50,,,,,,,,,,,,,,,,,,,,23,3,,,,,,,,,,,,2,3.10
518626,Josh Donaldson,127,23,0,0,0,0,.000,0.00,-.--,0.0,23,0,0,0,105,114,58,27,0,15,143,52,1,104,8,.226,461,.312,.382,.694,2,2,.500,11,2100,526,176,60,205,0,5,.289,0.92,0,30.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543309,Kyle Higashioka,79,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,46,81,25,7,0,8,49,11,0,45,1,.209,215,.247,.353,.600,1,0,.000,4,850,233,76,27,97,2,4,.228,0.57,0,26.88,,,,,,,,,,,,,,,,,,,,16,0,,,,,,,,,,,,6,3.63
642152,Lou Trivino,24,0,3,2,0,5,1.000,0.21,2.25,20.2,24,0,0,0,20,18,6,2,0,1,22,10,0,18,2,.231,78,.333,.295,.628,1,0,.000,1,345,,23,,,0,0,,1.11,0,,1.74,20.2,1,2,1,2,2,1,4,1.35,90,62,24,0,0,212,.610,2,0,1,0,.333,16.69,7,2.20,9.58,4.35,7.84,2.61,0.44,28,7,,
476595,Lucas Luetge,48,0,3,1,2,6,.667,0.08,0.65,55.0,48,2,0,1,40,63,19,10,1,4,58,16,1,59,3,.271,218,.326,.381,.707,0,0,.---,2,922,,83,,,0,2,,0.63,0,,2.78,55.0,4,4,2,3,6,1,17,1.36,239,165,48,0,0,565,.610,3,0,1,0,.500,16.76,17,3.63,9.49,2.62,9.65,3.11,0.65,30,13,,
622663,Luis Severino,18,18,12,5,0,17,1.000,0.94,1.61,95.0,18,0,0,0,88,86,37,16,0,14,105,29,0,72,4,.207,348,.275,.374,.649,4,1,.200,4,1545,,130,,,2,1,,1.02,0,,3.41,95.0,6,3,0,0,0,0,36,1.06,384,285,18,0,0,1002,.650,4,0,1,0,.667,16.26,0,3.62,9.95,2.75,6.82,3.51,1.33,0,0,,
503556,Marwin Gonzalez,1,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.000,1,.000,.000,.000,0,0,.---,0,4,195,0,16,92,0,0,.217,1.00,0,34.40,0.00,0.1,0,0,0,0,0,0,0,0.00,1,1,1,0,0,2,.500,0,0,0,0,.---,12.00,1,-.--,0.00,0.00,0.00,0.00,0.00,3,0,,
641482,Nestor Cortes,27,27,8,5,1,14,.929,0.48,0.77,151.0,27,0,0,0,111,184,44,23,0,16,151,36,0,107,2,.195,550,.245,.324,.569,2,3,.600,5,2372,,178,,,0,3,,0.60,0,,2.56,151.0,11,4,0,0,0,0,43,0.95,591,453,27,1,1,1608,.680,2,0,1,2,.733,15.71,0,4.19,9.00,2.15,6.38,2.62,0.95,0,0,,
672724,Oswald Peraza,13,8,15,9,0,24,1.000,2.67,3.04,71.0,9,2,0,0,8,8,5,3,0,0,6,3,0,10,2,.313,32,.405,.406,.811,0,1,1.000,0,107,37,13,1,14,0,0,.385,1.00,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665828,Oswaldo Cabrera,38,23,6,41,0,47,1.000,1.88,2.20,192.2,25,0,0,0,25,39,20,8,1,5,39,13,0,34,0,.250,136,.313,.434,.747,2,3,.600,1,639,150,59,18,52,0,1,.312,0.64,0,27.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676760,Ron Marinaccio,39,0,2,4,0,6,1.000,0.15,1.26,43.0,39,0,0,0,30,39,12,5,1,2,56,24,0,22,6,.151,146,.294,.240,.534,1,4,.800,2,745,,35,,,0,1,,0.77,1,,2.09,43.0,1,0,0,0,6,0,10,1.07,178,129,39,0,0,464,.620,6,0,5,0,1.000,17.33,8,2.33,11.72,5.02,4.60,2.51,0.42,24,6,,
664123,Scott Effross,12,0,0,0,0,0,.000,0.00,0.00,11.2,12,0,0,0,11,12,4,1,0,1,11,4,0,9,1,.209,43,.292,.302,.594,1,0,.000,0,183,,13,,,0,0,,0.92,0,,2.31,11.2,0,0,2,2,3,0,3,1.11,48,35,12,0,0,120,.660,1,0,0,0,.---,15.69,4,2.75,8.49,3.09,6.94,3.09,0.77,5,0,,
502154,Zack Britton,3,0,0,0,0,0,.000,0.00,0.00,0.2,3,0,0,0,1,0,1,0,0,0,1,6,0,1,0,.333,3,.778,.333,1.111,0,0,.---,0,39,,1,,,0,0,,1.00,0,,13.50,0.2,0,0,0,0,2,0,1,10.50,9,2,3,0,0,12,.310,0,0,1,0,.---,58.50,0,0.17,13.50,81.00,13.50,13.50,0.00,2,1,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
643256,Adam Cimber,74,0,11,2,1,14,.929,0.18,1.72,68.1,74,1,0,1,73,70,28,10,2,6,56,13,1,63,8,.246,256,.301,.371,.672,0,7,1.000,4,1010,,95,,,4,2,,1.04,0,,2.90,68.1,10,6,4,8,18,4,22,1.11,283,205,74,0,0,694,.690,8,0,1,0,.625,14.78,14,4.31,7.38,1.71,8.30,3.69,0.79,30,9,,
672386,Alejandro Kirk,136,48,0,0,0,0,.000,0.00,-.--,0.0,49,0,0,0,147,129,59,19,0,14,55,62,2,134,4,.291,461,.377,.423,.800,0,0,.---,11,2158,531,195,63,171,0,4,.303,1.14,0,32.93,,,,,,,,,,,,,,,,,,,,12,2,,,,,,,,,,,,1,3.51
666201,Alek Manoah,31,31,14,5,1,20,.950,0.61,0.87,196.2,31,1,0,0,167,228,55,30,1,16,180,51,0,144,15,.202,713,.268,.314,.582,5,8,.615,12,2949,,224,,,1,5,,0.73,1,,2.24,196.2,16,7,0,0,0,0,49,0.99,786,590,31,0,0,1942,.660,15,0,5,0,.696,14.99,0,3.53,8.24,2.33,6.59,2.52,0.73,0,0,,
542914,Anthony Bass,45,0,5,5,2,12,.833,0.22,2.05,44.2,45,1,0,1,39,47,10,7,1,1,45,10,0,32,0,.198,162,.243,.272,.515,2,2,.500,2,620,0,44,0,0,0,1,.---,0.83,0,-.--,1.41,44.2,2,3,0,3,16,3,7,0.94,173,134,45,0,0,414,.670,0,0,1,1,.400,13.88,7,4.50,9.07,2.01,6.45,2.01,0.20,16,3,,
666182,Bo Bichette,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,171,134,89,43,1,24,152,41,0,183,2,.287,638,.331,.470,.801,8,12,.600,20,2472,683,300,93,267,0,2,.343,1.28,0,26.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605548,Bradley Zimmer,9,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,2,6,4,1,0,0,4,0,0,4,0,.250,16,.250,.313,.563,0,0,.---,0,62,16,5,0,8,0,0,.333,0.33,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624415,Cavan Biggio,3,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,50,68,41,18,1,6,80,37,0,50,5,.203,246,.318,.358,.676,0,2,1.000,2,1224,290,88,24,125,1,1,.273,0.74,0,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643376,Danny Jansen,68,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,43,71,32,7,0,14,39,25,1,51,3,.255,200,.341,.500,.841,0,1,1.000,1,899,232,100,38,82,0,4,.245,0.61,0,14.29,,,,,,,,,,,,,,,,,,,,9,2,,,,,,,,,,,,1,3.86
475479,David Phelps,63,0,6,1,0,7,1.000,0.11,1.03,61.2,63,0,0,0,46,71,22,9,2,2,63,31,0,51,3,.222,230,.322,.304,.626,2,2,.500,3,1123,,70,,,1,0,,0.65,0,,2.92,61.2,0,2,1,2,9,1,20,1.33,265,185,63,0,0,675,.600,3,0,3,0,.000,18.21,11,2.03,9.19,4.52,7.44,3.21,0.29,27,6,,
672515,Gabriel Moreno,22,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,19,17,5,1,0,0,8,3,0,17,0,.279,61,.313,.295,.608,0,0,.---,2,230,64,18,4,22,0,0,.321,1.12,0,-.--,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,0,5.80
543807,George Springer,39,39,0,0,0,0,.000,0.00,-.--,0.0,39,0,0,0,141,134,88,22,4,25,99,54,1,132,7,.263,501,.340,.473,.813,1,14,.933,7,2146,571,237,75,187,0,5,.280,1.05,4,20.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598265,Bradley Jr.,1,0,3,16,0,19,1.000,1.12,2.44,70.1,17,0,0,0,1,1,1,0,0,0,1,3,0,1,0,.250,4,.571,.250,.821,0,0,.---,0,30,69,1,9,35,0,0,.217,1.00,0,63.00,9.00,1.0,0,0,0,0,0,0,1,4.00,7,3,1,0,0,13,.430,0,0,0,0,.---,30.00,1,0.33,9.00,27.00,9.00,9.00,0.00,0,0,,
605447,Jordan Romano,60,0,5,2,0,7,1.000,0.12,1.03,61.1,60,0,0,0,50,59,18,5,0,4,70,20,4,43,3,.194,222,.269,.270,.539,0,5,1.000,5,943,,60,,,0,0,,0.85,1,,2.20,61.1,5,4,35,41,2,6,15,1.03,246,184,60,0,0,646,.690,3,0,0,0,.556,15.38,51,3.50,10.27,2.93,6.31,2.64,0.59,15,3,,
621244,Jose Berrios,31,31,16,5,1,22,.955,0.68,1.14,166.0,31,1,0,1,147,187,102,34,1,29,144,42,0,196,11,.292,672,.343,.475,.818,5,5,.500,11,2630,,319,,,0,2,,0.79,2,,5.37,166.0,11,7,0,0,0,0,99,1.43,729,498,31,0,0,1766,.670,11,0,3,2,.611,15.84,0,3.43,7.81,2.28,10.63,5.53,1.57,0,0,,
592332,Kevin Gausman,30,30,12,3,1,16,.938,0.50,0.79,171.2,30,0,0,1,128,170,70,34,4,15,201,28,0,184,1,.272,677,.300,.400,.700,4,18,.818,9,2730,,271,,,1,5,,0.75,0,,3.30,171.2,12,10,0,0,0,0,63,1.23,712,515,30,0,0,1916,.700,1,2,2,1,.545,15.90,0,7.18,10.54,1.47,9.65,3.67,0.79,0,0,,
656305,Matt Chapman,151,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,89,154,81,27,1,27,168,64,1,121,9,.230,527,.321,.438,.759,2,2,.500,6,2565,605,231,75,257,0,5,.279,0.58,0,19.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669952,Mitch White,9,8,6,4,0,10,1.000,1.11,2.31,39.0,9,0,0,0,48,41,32,15,2,2,27,15,0,52,1,.313,166,.370,.464,.834,1,4,.800,1,702,,77,,,0,2,,1.17,0,,7.38,39.0,0,4,0,0,0,0,32,1.72,184,117,9,0,0,468,.670,1,0,1,0,.000,18.00,0,1.80,6.23,3.46,12.00,7.38,0.46,0,0,,
672640,Otto Lopez,1,0,0,0,0,0,.000,0.00,0.00,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606132,Raimel Tapia,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,135,84,45,20,3,7,74,14,0,103,0,.263,392,.287,.383,.670,1,8,.889,11,1486,412,150,51,159,3,1,.308,1.61,2,56.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548389,Ross Stripling,31,23,9,5,0,14,1.000,0.45,0.98,128.1,31,0,0,0,132,139,49,28,0,12,108,20,0,113,2,.231,489,.263,.362,.625,3,7,.700,5,1945,,177,,,0,3,,0.95,0,,3.16,128.1,9,4,1,1,0,0,45,1.04,514,385,31,0,0,1324,.680,2,0,0,0,.692,15.16,2,5.40,7.57,1.40,7.92,3.44,0.84,3,0,,
606192,Teoscar Hernandez,127,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,113,97,64,33,1,22,148,33,0,124,2,.257,482,.308,.467,.775,3,6,.667,17,2021,517,225,72,220,0,0,.327,1.16,0,21.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641835,Tim Mayza,61,0,4,3,0,7,1.000,0.11,1.37,46.2,61,0,0,0,64,26,19,6,1,7,42,12,2,42,1,.246,171,.296,.415,.711,0,2,1.000,6,704,,71,,,1,2,,2.46,0,,3.28,46.2,8,1,1,5,16,4,17,1.16,187,140,61,0,0,448,.640,1,1,2,0,.889,15.09,8,3.50,8.10,2.31,8.10,3.66,1.35,36,8,,
670950,Trevor Richards,61,3,2,3,0,5,1.000,0.08,0.71,63.0,61,1,0,0,45,58,41,9,1,9,82,35,1,56,1,.237,236,.333,.398,.731,3,5,.625,3,1149,,94,,,1,4,,0.78,0,,5.43,63.0,3,2,0,1,8,1,38,1.44,277,189,61,0,0,676,.590,1,0,3,0,.600,18.24,10,2.34,11.71,5.00,8.00,5.86,1.29,28,8,,
665489,Vladimir Guerrero,156,31,0,0,0,0,.000,0.00,-.--,0.0,31,0,0,0,204,139,87,34,0,31,114,55,6,171,6,.274,624,.337,.478,.815,3,8,.727,26,2537,689,298,95,249,0,4,.290,1.47,0,20.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593160,Whit Merrifield,39,0,0,4,0,4,1.000,0.80,1.38,26.1,5,0,0,0,24,31,16,4,0,4,22,8,0,26,0,.255,102,.306,.412,.718,1,1,.500,2,392,111,42,12,52,0,1,.286,0.77,0,25.50,18.00,1.0,0,0,0,0,0,0,2,2.00,6,3,1,0,0,11,.850,1,0,0,0,.---,13.00,1,-.--,0.00,0.00,18.00,18.00,9.00,0,0,,
554340,Yimi Garcia,59,0,6,0,0,6,1.000,0.10,0.92,59.0,59,0,0,0,50,66,26,11,0,6,58,16,3,47,4,.217,217,.278,.350,.628,1,5,.833,3,1016,,76,,,0,4,,0.76,0,,3.20,59.0,4,5,1,5,21,4,21,1.07,241,177,59,0,0,651,.640,4,1,1,0,.444,17.22,9,3.63,8.85,2.44,7.17,3.97,0.92,16,2,,
579328,Yusei Kikuchi,31,20,11,4,1,16,.938,0.48,1.36,99.0,31,1,0,1,92,75,67,21,3,23,122,58,0,93,9,.246,378,.357,.500,.857,3,1,.250,7,1825,,189,,,1,3,,1.23,0,,5.27,99.0,5,7,1,2,0,1,58,1.53,449,297,31,0,0,1126,.620,9,0,3,1,.417,18.43,4,2.10,11.09,5.27,8.45,6.09,2.09,5,0,,
647315,Zach Pop,18,0,0,1,1,2,.500,0.06,0.45,20.0,18,0,0,1,30,13,9,4,0,1,14,2,0,23,1,.288,80,.313,.375,.688,0,0,.---,1,274,0,30,0,0,0,0,.---,2.31,0,-.--,3.60,20.0,2,0,0,0,1,0,8,1.25,83,60,18,0,0,187,.680,1,0,1,0,1.000,13.70,6,7.00,6.30,0.90,10.35,4.05,0.45,12,1,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
548384,Brooks Raley,59,0,4,1,0,5,1.000,0.08,0.85,53.1,59,0,0,0,42,56,18,6,1,3,61,13,0,37,6,.191,194,.262,.278,.540,0,0,.---,3,824,,54,,,1,1,,0.75,0,,2.70,53.1,1,2,6,9,25,3,16,0.94,215,160,59,0,0,542,.660,6,0,3,0,.333,15.45,11,4.69,10.29,2.19,6.24,3.04,0.51,21,6,,
542194,Christian Bethancourt,42,0,0,1,0,1,1.000,1.00,3.00,3.0,1,0,0,0,33,36,16,6,0,7,37,1,0,35,0,.248,141,.254,.440,.694,0,1,1.000,3,452,142,62,14,63,0,0,.289,0.92,0,20.14,3.00,3.0,0,0,0,0,0,0,1,2.00,15,9,3,0,0,32,.800,0,0,0,0,.---,13.33,3,-.--,3.00,0.00,18.00,3.00,3.00,0,0,1,3.67
621363,Colin Poche,64,0,2,0,0,2,1.000,0.03,0.31,58.1,64,0,0,0,38,74,26,7,1,10,63,21,0,43,1,.201,214,.271,.383,.654,1,2,.667,0,955,,82,,,0,4,,0.51,0,,3.39,58.1,4,2,7,13,23,6,22,1.10,240,175,64,0,0,625,.650,1,0,4,1,.667,16.37,13,3.00,9.72,3.24,6.63,4.01,1.54,14,4,,
446372,Corey Kluber,30,30,9,7,1,17,.941,0.53,0.91,159.0,30,1,0,1,138,193,80,31,3,19,135,20,0,172,10,.273,630,.303,.422,.725,5,5,.500,6,2376,,266,,,2,6,,0.72,0,,4.36,159.0,10,9,0,0,0,0,77,1.21,668,477,30,0,0,1652,.700,10,0,2,0,.526,14.94,0,6.75,7.64,1.13,9.74,4.53,1.08,0,0,,
444482,David Peralta,7,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,33,48,10,10,1,0,38,13,1,38,1,.247,154,.304,.325,.629,1,0,.000,2,620,171,50,18,68,0,3,.319,0.69,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656876,Drew Rasmussen,28,28,10,9,1,20,.950,0.68,1.17,146.0,28,0,0,1,164,138,51,23,3,13,125,31,0,121,3,.222,545,.267,.347,.614,4,8,.667,9,2239,,189,,,1,2,,1.19,2,,2.84,146.0,11,7,0,0,0,0,46,1.04,584,438,28,0,0,1494,.670,3,0,10,0,.611,15.34,0,4.03,7.71,1.91,7.46,3.14,0.80,0,0,,
642336,Francisco Mejia,91,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,62,87,32,22,0,6,65,7,0,70,2,.247,283,.270,.389,.659,0,0,.---,6,1061,293,110,31,118,0,1,.300,0.71,0,47.17,,,,,,,,,,,,,,,,,,,,23,1,,,,,,,,,,,,5,3.21
664076,Garrett Cleavinger,11,0,0,0,0,0,.000,0.00,0.00,16.2,11,0,0,0,10,17,5,3,0,1,23,3,0,8,0,.138,58,.180,.241,.421,0,0,.---,0,226,,14,,,0,0,,0.59,0,,2.70,16.2,1,0,0,0,1,0,5,0.66,61,50,11,0,0,162,.720,0,0,0,0,1.000,13.56,2,7.67,12.42,1.62,4.32,2.70,0.54,3,0,,
623912,Harold Ramirez,116,50,0,0,0,0,.000,0.00,-.--,0.0,50,0,0,0,111,95,45,24,0,6,68,19,1,121,9,.309,391,.352,.417,.769,5,3,.375,5,1538,423,163,58,169,0,4,.358,1.17,0,65.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670623,Isaac Paredes,1,0,2,0,0,2,1.000,2.00,9.00,2.0,1,1,0,0,89,101,48,16,0,20,65,41,0,68,4,.212,321,.307,.449,.756,1,0,.000,10,1556,368,144,45,154,0,2,.202,0.88,0,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608638,JT Chargois,19,3,3,1,0,4,1.000,0.21,1.89,19.1,19,0,0,0,27,14,7,5,1,3,14,5,0,15,1,.214,70,.276,.443,.719,0,0,.---,4,296,,31,,,0,0,,1.93,0,,2.79,19.1,2,0,0,0,3,0,6,1.03,76,58,19,0,0,201,.680,1,0,0,0,1.000,15.31,2,2.80,6.52,2.33,6.98,3.26,1.40,7,0,,
